properties.name;latitude;longitude
BonÀrea;2.1842583;41.4239255
Carrefour Market Ramblas;2.1708307;41.3839523
Dani Supermercat;2.1002923;41.3714357
CondisLife;2.0423551;41.3797979
Supermercat Alfons XII;2.2427674;41.4464589
Ca l'Antònia;2.2450247;41.4482886
Dia;2.0748116;41.3630889
La sirena;2.1672757;41.3802692
Alimentació;2.2390908;41.4466035
sorli;2.2395362;41.4455479
Supermercados Dia;2.2410527;41.4462576
CoAliment;2.0417081;41.3838893
Dia;2.1675682;41.379594
Sorli;2.3463428;41.505324
ALDI;2.0111419;41.4171628
Condis;1.8402055;41.783814
MiAlcampo;2.1648341;41.3898164
Caprabo;2.1987269;41.4225396
ALDI;2.010282;41.386562
Famoso;-64.6841814;10.174495
Bonpreu;2.3879383;41.6398972
Hortet Seleccions - Botiga Vegana;2.1589489;41.4304518
Mercadona;2.1336988;41.3746133
Condis;1.7301864;41.217477
Supermercat;1.7205298;41.2208316
Condis;1.725915;41.2250132
Supermercado Noor;1.7214645;41.2220366
Dia;2.6040725;41.6196089
Supermercados Sorli;2.6048939;41.6185979
Bonpreu;2.2806967;41.5970759
Condis Express;2.1561695;41.4085594
Famoso;-64.6928519;10.1614063
Famoso;-64.6835979;10.1652991
Boget market;-64.685159;10.1639051
BonÀrea;1.9809947;41.3575272
Ametller Origen;2.1951791;41.4151978
Coaliment;1.9810705;41.3566081
Aikoz;-64.6946144;10.1481329
Condis;2.1297249;41.3681647
Dia;2.6242683;41.6019596
Ametller Origen;2.1511771;41.3851122
;2.152396;41.3852532
Condis;2.1537501;41.3870433
Condis;2.1449091;41.4135583
Lidl;1.6368354;41.5779966
Mercadona;2.1946917;41.4283624
Consum;2.1919988;41.4227856
El Molino;2.1312254;41.3812788
Condis;2.1987792;41.4003662
Condis;2.0941173;41.3308542
Proxim;1.8647848;41.5441239
Cal Tori;2.0222374;41.9450887
Dia;2.3603909;41.4962214
Dia;2.1002053;41.3725726
Famoso;-64.6876559;10.1448428
Kosher Babait;2.14819;41.3966927
BonÀrea;2.1295994;41.3756298
Alcampo;2.1829056;41.3854996
BonÀrea;2.1773247;41.387029
Carrefour Market;2.1759498;41.3864152
Covirán;2.1787676;41.3883957
Condis;2.1565544;41.4046227
Charter;2.1603921;41.3992103
Carrefour express;2.1635929;41.3995641
Condis;2.1277593;41.3667568
Hosmarket;2.1281559;41.3658663
Supermercat Asiatic;2.1786833;41.391376
Condis;2.1777307;41.38963
cosmo shop;2.1644035;41.3839322
;2.3792594;41.5008638
Mercadona;2.0263543;41.3103882
ALDI;2.2096981;41.4261672
Global cash & carry;2.1653671;41.3830151
Covirán;2.1841379;41.4183665
Todo Hogar;-64.6845887;10.1287563
Mercadona;2.2075838;41.4245433
Alcampo;2.4333527;41.5547068
Supermercat del Mar;2.19223;41.3800632
BonÀrea;2.0002111;41.5640312
Mi Al Campo;2.1734411;41.3794436
Suma;2.5792582;41.5931264
Consum;1.8266147;41.7254647
Organic Market;2.122234;41.3977748
Veritas;2.1009051;41.3596576
Supermercat Llobet;1.8622138;41.6658111
Dia;1.8616339;41.666585
ALDI;2.1770892;41.4256055
Dia Market;2.1699992;41.4306147
Covirán;2.1702022;41.430511
Condis;2.172749;41.4219416
Covirán;2.1725425;41.4236612
Sorli Discau;2.1762514;41.4248323
Condis;2.176165;41.4247319
MODU supermarket;2.1573465;41.3997747
Supeco;2.1433757;41.3716451
Mister Pa;1.5729608;41.3872732
Autoservei Parellada;1.5728867;41.3869155
Charter;2.0246573;41.4900566
;2.3622967;41.4973087
La Dispensa - Supermercado italiano;2.1739275;41.4073684
Mercadona;2.0344356;41.5628934
Bon Àrea;2.1110173;41.5464329
Ibericos JP;2.2232079;41.4554833
BonÀrea;2.1623492;41.4095878
Organic Market;2.1773934;41.3938432
Veritas;2.3171547;41.4822761
Condis;2.1139823;41.3572387
Caprabo;2.0975461;41.3726644
Mercadona;2.1443556;41.3523033
bonÀrea;2.1409791;41.3685371
Dia%;2.1458131;41.3721062
Suma;2.3201038;41.4793464
ALDI;2.1629275;41.4007569
Condis;2.2389054;41.4314718
Covirán;2.1023398;41.3565912
L'Ecològica;2.3169267;41.481373
limpiatodo;-64.6844577;10.1300147
Mercado comunal Juana Petrolina Hernández;-64.684665;10.1311558
Dia;2.1784188;41.4150217
La botiga del Venezian;2.1636308;41.4146157
Condis;2.3162365;41.4824821
Esclat;1.7447164;41.2326209
ALDI;1.753338;41.2363278
Súper;2.1924372;41.4296624
Dia;1.8360806;41.7806691
Primaprix;2.4926157;41.6856674
Forn de pa i pastisseria Joan Jorge;2.34262;41.5069973
Condis;2.0060227;41.3893382
Caprabo;2.3084719;41.4864807
Condis;2.3085647;41.4861561
BonArea;2.1761755;41.40765
Proxim;2.1125363;41.3554954
Proxim;2.1146859;41.3555666
Coaliment;2.1583971;41.4023547
Dia;2.1660028;41.3767034
Supermercat uma;2.1808115;41.396163
Sorli;2.179892;41.3961071
Sorli;2.1794167;41.3934787
Mercat de pagès de Sants;2.1291135;41.37953
UK Supermercat;2.1656814;41.3924922
Mercadona;2.2231067;41.5220405
Charter Consum;1.6193606;41.5878055
Charter - Consum;1.6273593;41.5764726
;2.1489709;41.4088013
Veritas;2.1381362;41.4115631
BonÀrea;1.8228404;41.7288049
Basar Alimentació Atlas;1.8344271;41.7281496
Plusfresc;1.8305844;41.7299251
Ametller Origen;1.8298466;41.7298731
Trady's Supermercat;1.8290879;41.730559
Comestibles Comallonga;1.823556;41.7242332
Supermercat Llobet;1.8230927;41.7249874
Ametller Origen;1.8259426;41.7258957
Expres Super;1.8260136;41.7259562
Condis;1.8252339;41.7264942
El Mercat de Les Marines;2.033674;41.2707383
Dia;2.1476435;41.3956586
Llobet;1.8264317;41.7354385
Natur House;1.8271368;41.7271124
La Muralla - Carns i Fruites;1.8219008;41.7243924
Covirán;1.8220637;41.7248692
Condis;2.2086274;41.4020007
Ca l'Arpellot;1.8292704;41.7365272
Suma;2.5174183;41.5664872
BonÀrea;2.2041966;41.4213592
Cal Fruitós;2.2046063;41.420856
Alcampo;2.2052539;41.4187499
Cosum;2.1534211;41.4087254
Esclat;2.2728585;42.04118
Supercor;2.1651652;41.427874
Suma;2.0068157;41.5610955
Bonpreu;2.1603872;41.3805833
Alfi;2.158981;41.3807348
Condis;1.8795949;42.2331674
Supermercat;1.7066259;41.2238563
La Botiga del Barri;1.7280212;41.2342198
Alimentació Cristina;1.7268303;41.2360775
Caprabo;2.1358101;41.3811972
Condis;1.7109952;41.2218459
Mercadona;1.7163838;41.220987
Bon Supermercat;1.7119427;41.2199343
Viure Sà;1.8244117;41.724672
Caprabo;1.7146678;41.223825
Charter;1.7145042;41.2214555
SMT mini mercat;1.7169075;41.2233297
Bonpreu;1.7270456;41.2197709
Suma supermercat;1.729935;41.2189457
Dia;1.7293127;41.218627
Supermercado Charly;1.7287695;41.2173085
Supermercats JR;1.7331657;41.2167456
Coaliment;1.7320847;41.2178088
Dua Supermercat;1.7310441;41.2224511
Bonpreu;1.7178261;41.2234478
Caprabo;1.7219205;41.2203106
Supermercats JR;1.7300758;41.217717
Supermercats Jr;1.7274271;41.2297579
Dia;1.7210783;41.223012
Supermercat Jr;1.7253296;41.2213607
Bon Area;1.7206145;41.2208309
Veritas;1.7245079;41.2231362
Bon Àrea;1.7236847;41.2236003
Supermercat de Caputxins;1.7252595;41.2262799
Granel Vilanova;1.725289;41.2262206
You Supermercat Asiatic;1.7274569;41.2223746
Nocr;1.7214837;41.2220582
Condis;2.1211266;41.36965
Condis;2.157651;41.3818648
;1.8322941;41.7296352
Supermercat;1.7250368;41.2266501
Supermercat;1.7305227;41.2242909
Condis;1.7297014;41.2230697
Condis;1.7201349;41.2236885
Supermercats JR;1.7196927;41.224513
Lidl;2.1492897;41.3988815
Supermercat Cristina;2.2053079;41.4344544
;2.1713685;41.3955557
Supermercats J. Rigual;1.7273185;41.2271032
Supermercats Jr;1.7238256;41.2240201
Supermercat express;2.1509987;41.4067088
BonArea;1.6252544;41.5782749
Dia;1.6241144;41.5784699
Supermas;1.6252746;41.5813938
Condis Express;1.619992;41.5836668
Consum;1.6180523;41.5807395
Alcampo;2.1347741;41.4054162
Ametller Origen;2.1570522;41.3982682
Condis;2.1743269;41.3989346
Suma;2.1658382;41.3986582
BonÀrea;2.2200961;41.796319
Suma;2.217997;41.8000871
V-TRUST;2.2057015;41.4000644
La Botiga. Agrobotiga del Sindicat;2.7504337;41.6672371
Dia;2.1725182;41.435391
Condis;2.1863049;41.4510661
Charter;2.1160939;41.3726414
Condis life;2.2417525;41.4597309
Condis;2.1607083;41.4027507
Lidl;2.0843011;41.3727671
Hi mart;2.2020638;41.4010617
Condis Express;2.1712123;41.4176156
Condis;2.1791874;41.4116301
Alcampo;2.1666292;41.4406293
Mercadona;2.1702162;41.4380629
Lidl;2.1734268;41.4312442
BonArea;2.178337;41.4232483
Dia;2.1793648;41.422214
ALDI;2.166213;41.3803914
Dhanda;2.1117035;41.3680682
Suma;2.1624493;41.3987369
;2.1666222;41.3919376
Caprabo;2.4409719;41.5398852
Prima prix;2.1450308;41.3870415
Bon Area;2.1432709;41.3845975
Toko;2.1466024;41.3842363
Coaliment;2.1509485;41.3795411
Condis;2.1507677;41.3793211
Alcampo;2.1420149;41.3937344
Ametller Origen;2.1532308;41.4055597
BonArea;2.2028237;41.4030905
Dia;2.1538246;41.4010382
Superestalvi;2.1885941;41.4073495
Mi Alcampo;2.1800343;41.3850787
Condis;1.9779365;41.2873063
Mercadona;2.1392221;41.5075812
;2.7248184;41.6346483
Bonpreu;2.1765305;41.4058461
Dia;2.0542827;41.3658834
Dia;2.070851;41.3669582
Caprabo;2.1519429;41.4090956
Lidl;2.0342319;41.3451215
Condis;2.2053929;41.3980983
Dia;2.0297854;41.3570056
SuperCor expres;2.1436128;41.374973
;2.0178726;41.3142631
Condis express;2.027924;41.3165294
Carrefour;1.8228462;41.7308204
Carrefour;1.8228998;41.7305162
Can Mensa;1.8225267;41.7310403
Aldi;2.127381;41.394403
Consum;2.1841333;41.4484259
SPAR;1.6746501;41.2096524
Dia;1.6746468;41.2091134
Qgat Super;2.0882604;41.4833245
Mercadona;2.0706759;41.4811567
Mercadona;2.0705793;41.4812775
Bonpreu;2.0134837;41.5613723
Condis;2.1887829;41.3987364
Sorli;2.1566768;41.3810422
Maxi Dia;2.1163361;41.3743802
BonÀrea;2.1350987;41.4916172
Condis;2.1359029;41.4911545
Coaliment;2.0500815;41.3793679
Dia;2.1007342;41.5603863
Consum;2.1048455;41.5473261
Plusfrésc;2.1433604;41.3859929
BonÀrea;2.1829651;41.408975
Dia;2.1206618;41.3705823
Suma;2.1598316;41.4034012
Camping Bon Repos Market;2.7206855;41.631317
Condis;2.1662431;41.3729678
Condis;2.1633165;41.4060329
Mi Alcampo;2.0517285;41.3825478
Charter Consum;2.1318517;41.367796
suma;2.2450153;41.450575
Condis;2.148175;41.4094308
Ametller Origen;2.1614361;41.3780989
Dia;2.1733912;41.4260974
Lidl;2.1746318;41.4257481
Hort de Can Tabaquet;2.243759;41.5872768
Sorli;2.3542354;41.4939526
Sorli;2.3587219;41.492096
Condis;2.1347925;41.3617718
Caprabo;2.1327818;41.360197
Condis;2.1638489;41.4094094
Condis express;2.0301566;41.5735741
Caprabo;2.1668275;41.397241
BonÀrea;2.0864094;41.3716787
Dia;2.1127897;41.3692955
Espucarn;2.0926732;41.3616665
Dia;2.1690745;41.4437563
Caprabo;2.1643535;41.4418846
Carrefour express;2.4459224;41.5343352
Veritas;2.1606047;41.4301228
Ametller Origen;2.1609543;41.4297058
Veritas;1.7540195;41.2363269
Charter;2.1692097;41.4149465
;2.1964851;41.404502
Condis;2.1585916;41.4120537
Condis;2.2125101;41.4171228
Ametller Origen;1.6843667;41.5303774
Dia;2.0995729;41.3673671
Spar;2.129676;41.3841907
Condis;2.2050931;41.5904439
consum;2.1857615;41.4300133
Supermercat Halal;1.8226881;41.7231663
Mercadona;2.1793667;41.447245
Aldi;2.16946;41.3899573
Primaprix;1.7395506;41.2285271
Aldi;1.6980586;41.3349698
BonÀrea;2.3558971;41.4918516
Condis;2.1342996;41.383421
Condis;2.1962947;41.4183087
Supermercat Mas d'en Gall;1.8341308;41.5375371
Mercadona;2.2170256;41.4320924
BonÀrea;2.2254949;41.4261216
Pròxim Supermercats;2.018937;41.4150909
Sorli Nyam;2.1769157;41.3974563
PrimaPrix;2.1189701;41.3758342
La botigueta del barri;2.2843179;41.8668372
Suma;2.1619037;41.4103755
Primaprix;2.0447267;41.3808817
Condis;2.5792001;41.5919123
Supermercat Simon;1.7088936;41.5195119
Charter;2.1806448;41.4170433
Caprabo;2.1874338;41.4218424
BonÀrea;2.0373284;41.4946847
Coaliment;2.1999014;41.4124831
Ametller Origen;2.1697342;41.4075827
Condis;2.4931609;41.6891007
Marusya;2.204638;41.4027133
charter;2.176353;41.4431779
Condis;2.2869208;41.6903371
Condis;2.2283173;41.424265
Mercadona;2.1807348;41.4381691
charter;2.1853427;41.442735
Clarel;1.8385807;41.7819012
Condis;2.1244879;41.3958701
EURO SOL;2.171072;41.4068293
Condis;2.1961013;41.3900836
Coaliment;2.0354713;41.8734594
Bon Area;2.1756594;41.3987971
Charter;1.978789;41.2820415
Ametller;2.1797687;41.3959768
Cherry;2.1182839;41.3756616
Alimentació - productes llatins;2.1066828;41.3758671
Consum;2.1188193;41.3656296
Condis;2.1309614;41.4949518
bonArea;2.1769431;41.4445537
Dia;2.175192;41.4481231
charter;2.1748957;41.4479014
Alcampo;2.1647072;41.3998216
Bonpreu;2.2287039;41.8504995
BonÀrea;2.14451;41.4907717
Caprabo;2.1573387;41.3730597
A Taste of Home;2.1681408;41.3935216
BonÀrea;2.0531643;41.3807811
Condis;2.195251;41.4011125
Primaprix;2.1624583;41.3887824
Condis;2.1828153;41.4012222
Bonpreu;2.0218439;41.317242
BonÀrea;2.0233605;41.3178161
Charter;2.0077325;41.3029857
