;propertyCode;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
5842;102424858;Centre Comercial SOM Multiespai;1103.751060560828;CINESA Porta;1077.222001338881;;95.00830081945512;;607.1786333407982;Mercadona;96.46621995964024;Sant Andreu Teatre;1913.394890272876;Farmàcia Vehí Gasol;55.87599110355325;Escola El Turó;105.28500886615046
5843;105896850;La Maquinista;1623.7393591372943;CINESA 3D La Maquinista;1739.4236012708168;;307.761223196081;;1600.7901799876647;Condis;174.6786365214467;Escola de Circ Ateneu Nou Barris;902.9937524320592;Farmàcia Boldú Baguda, Núria;205.01529626124625;Institut Tecnològic de Barcelona;326.74528971868153
5844;106023163;Centre Comercial Can Cuyás;677.0923754617214;CINESA Porta;3039.544059812935;;146.49754148571392;;2884.119683025512;Bon Area;503.84344488749787;Escola de Circ Ateneu Nou Barris;1523.67573164209;Farmàcia Ferriol Casar, Virgínia;100.01704838121168;Escola Ferrer i Guàrdia;243.80191105684116
5845;105496485;Centre Comercial Can Cuyás;418.3794203545409;CINESA Porta;2900.906554806409;;36.73344864732721;Camino al Bienestar;2576.2394538691137;Supermercat S.Z.;327.69827846023486;Escola de Circ Ateneu Nou Barris;1460.9984628790987;Farmàcia Ohngemach Hidalgo, M. Isabel;44.98957911616519;Escola Ferrer i Guàrdia;213.8168989663733
5846;105187687;Centre Comercial Can Cuyás;349.7759285529003;CINESA Porta;3013.074601174386;;113.60067340048565;Camino al Bienestar;2697.6273204721906;Supermercat S.Z.;318.0502971477182;Escola de Circ Ateneu Nou Barris;1558.783282664202;Farmàcia Ohngemach Hidalgo, M. Isabel;166.38761555281144;Escola Ferrer i Guàrdia;164.83218916899787
5847;105828396;El Corte Inglés (Can Dragó);947.887213199268;CINESA Porta;1072.5092731129337;;213.793418165768;;771.9429419010589;charter;144.51518681893123;Ateneu Popular de Nou Barris;751.9632820442858;Farmàcia Farré-Roma;46.52156002089676;Escola Tibidabo;240.9454663803841
5848;105912249;Centre Comercial SOM Multiespai;751.7593258233516;CINESA Porta;717.878694611807;;38.16600123506667;;154.22510560462098;Consum;46.69065183487795;Ateneu Popular de Nou Barris;1590.8369497659787;Farmàcia Zalacain Puy, Enriqueta;59.30699134949091;CFA Madrid;88.70032713900878
5849;103148078;El Corte Inglés (Can Dragó);1465.8599172149227;CINESA Porta;1511.3030670477658;;84.21317005074931;;1271.4505163097765;Dia;36.65731117682353;Ateneu Popular de Nou Barris;501.0068337968073;Farmàcia Corral Bosch, I. - Castresana Hernández;106.38478997754972;Institut Escola Turó de Roquetes;322.88330861023536
5850;105707021;El Corte Inglés (Can Dragó);906.3565601421432;CINESA Porta;948.0866521754724;;112.49408149250596;;791.2589213920844;Condis;96.00755298450665;Ateneu Popular de Nou Barris;653.7616148869346;Farmàcia Segarra March, F. - Segarra Guria, MD;96.39955979744074;Escola Marta Mata;134.67677696791446
5851;102563636;El Corte Inglés (Can Dragó);1244.5111495219642;CINESA Porta;1289.4978040038477;;144.50888299247586;;1075.76793478298;Condis;179.8823660907088;Ateneu Popular de Nou Barris;488.6660017515878;Farmàcia Navales Luengo, Miguel Ángel;71.24115840876115;CFA Freire;169.9617861027497
5852;104897331;El Corte Inglés (Can Dragó);1051.8766703535655;CINESA Porta;1079.1600861527554;;113.77922550861706;;817.7619301286749;charter;96.24832341819568;Ateneu Popular de Nou Barris;691.7872659553932;;90.29472806385196;CFA Freire;89.30812689947481
5853;105929444;Centre Comercial Can Cuyás;559.2332104839749;CINESA Porta;2962.4352858451184;;136.69622664613095;Camino al Bienestar;2769.79642603636;Mercadona;545.1582302921549;Escola de Circ Ateneu Nou Barris;1466.6438779579305;Farmàcia Ferriol Casar, Virgínia;172.98654302227877;Escola Ferrer i Guàrdia;70.96845957354905
5854;105968856;El Corte Inglés (Can Dragó);1275.5510346266003;CINESA Porta;1267.1237591643496;;193.48271413263612;;812.149226342966;Condis;255.71327671092783;Ateneu Popular de Nou Barris;1005.10109106973;Farmàcia Maria Carré, José;50.69652646637287;Institut La Guineueta;124.7517570120578
5855;99102362;El Corte Inglés (Can Dragó);636.911539977222;CINESA Porta;689.8970592445648;;159.8248568066173;;687.3701655426706;Consum;97.77864117687696;Ateneu Popular de Nou Barris;808.2009055450417;Farmàcia Rubies Marin, Gemma;46.74318869658399;Centre Escolar Valldaura;133.83609706304313
5856;106044712;El Corte Inglés (Can Dragó);1286.5711574987831;CINESA Porta;1363.6722916306303;;4.630177243064041;;1284.0811448241686;Mercadona;41.78951932048115;Ateneu Popular de Nou Barris;139.19580440683362;Farmàcia Griera Farrés, Lídia;148.4883429471833;Institut Escola Antaviana;117.74465566021892
5857;105442101;Centre Comercial SOM Multiespai;1149.9128556694695;CINESA Porta;1117.1101211530206;;193.17055119538804;Camino al Bienestar;499.387493248521;Condis;83.5401610481179;Ateneu Popular de Nou Barris;1833.3587446156096;Casanovas Baiget;27.85359410639513;Escola Calderón de la Barca;247.9346017931609
5858;106002858;El Corte Inglés (Can Dragó);906.24884146264;CINESA Porta;1008.2835948412708;;64.0346029225173;;841.5528965146494;Super Moyer;318.6383074479252;Ateneu Popular de Nou Barris;513.8395194143698;Farmàcia Blanc, Begoña - Prats, Dario;81.9600062745478;Institut Escola el Molí;128.12201830978805
5859;97192044;El Corte Inglés (Can Dragó);1354.9313760767525;CINESA Porta;1410.9353781261675;;72.15777750775462;;1236.3089299832543;Dia;199.4525759205958;Ateneu Popular de Nou Barris;361.2686446100661;Farmàcia Griera Farrés, Lídia;77.11601407288643;Institut Escola Antaviana;250.86989585781484
5860;105977471;Centre Comercial SOM Multiespai;315.65197467609084;CINESA Porta;302.1406806605717;;178.10497361596356;;521.969793835675;Mercadona;350.82329330437057;Sant Andreu Teatre;1144.1791032732008;Farmàcia Lucea Teruel, Esther;55.145334374724165;Aloma;129.8964600160318
5861;105970855;El Corte Inglés (Can Dragó);1497.8239949290587;CINESA Porta;1540.123715381744;;126.99244185564844;;1281.796435568485;Dia;12.362563031270565;Ateneu Popular de Nou Barris;546.6171029398402;Farmàcia Corral Bosch, I. - Castresana Hernández;126.30078463149844;Institut Escola Turó de Roquetes;293.1595302380419
5862;104637711;Centre Comercial Can Cuyás;380.50371078833234;CINESA Porta;3004.7571177306654;;114.7769882111132;Camino al Bienestar;2708.6804243339884;Supermercat S.Z.;355.18444358603705;Escola de Circ Ateneu Nou Barris;1542.9838793514234;Farmàcia Ohngemach Hidalgo, M. Isabel;171.87903391691472;Escola Ferrer i Guàrdia;127.80447294823384
5863;105977840;El Corte Inglés (Can Dragó);1239.6523090091275;CINESA Porta;1265.6022800317735;;109.97899992211468;;963.1681598941624;Condis;173.23131610500127;Ateneu Popular de Nou Barris;677.0731843026498;Farmàcia Diaz Navarro, Mònica;65.62214265015331;CFA Freire;132.6239708181909
5864;102819628;Centre Comercial Can Cuyás;445.2138917974852;CINESA Porta;2983.852821294008;;141.6261307675717;Camino al Bienestar;2725.233448368679;Supermercat S.Z.;426.7894385299777;Escola de Circ Ateneu Nou Barris;1508.9309065374234;Farmàcia Ohngemach Hidalgo, M. Isabel;188.3323605391641;Escola Ferrer i Guàrdia;56.19101235838336
5865;104204169;El Corte Inglés (Can Dragó);1250.463955966378;CINESA Porta;1344.8048525490556;;34.12505465259933;;1194.9812500916996;Mercadona;210.5757914640372;Ateneu Popular de Nou Barris;184.01449999342185;Farmàcia Chacón Puig, Ana Cristina;186.9751680224711;Institut Escola el Molí;286.8594465991198
5866;105936732;Centre Comercial SOM Multiespai;1287.884100932397;CINESA Porta;1263.220627770424;;174.76779656018658;Nick sports;662.3200701820917;Dia Market;87.75525579224642;Sant Andreu Teatre;2053.5860075873093;Farmàcia Vehí Gasol;152.26381438085045;Escola El Turó;120.31048186985628
5867;104637992;Centre Comercial Can Cuyás;689.1913763991989;CINESA Porta;3000.783528692743;;165.29498103634555;;2846.366827517672;Bon Area;482.3672655467277;Escola de Circ Ateneu Nou Barris;1485.012367318058;Farmàcia Ferriol Casar, Virgínia;69.82370355532936;Escola Ferrer i Guàrdia;234.3570997558112
5868;103419041;Centre Comercial Can Cuyás;687.2094531028833;CINESA Porta;2770.669424319793;;42.81307948121347;;2590.852344279448;Bon Area;551.8927711746331;Escola de Circ Ateneu Nou Barris;1275.2787464980509;Farmàcia Domínguez Herman, Sílvia;22.472524191509056;Centre Educatiu Mare Alfonsa Cavin;95.60600005774316
5869;103235689;Centre Comercial SOM Multiespai;1637.2454400124466;CINESA Porta;1610.800668685547;;196.40556010359293;Nick sports;456.9060189451416;E&L Tot a Granel;174.97271505226766;Sant Andreu Teatre;2411.1813278425693;Farmàcia Rodríguez Ferran, Montserrat;34.864243606264615;Amor de Dios;108.74451081687668
5870;105910039;Centre Comercial Can Cuyás;924.419653454406;CINESA Porta;3046.4528311703957;;61.22162521136874;;2906.1203787609484;Bon Area;324.4233689906473;Escola de Circ Ateneu Nou Barris;1517.7427150071233;Farmàcia Soriano Camps;164.63929041954268;Escola Elisenda de Montcada;277.7569571781803
5871;104924201;Centre Comercial Can Cuyás;979.4488120593796;CINESA Porta;2795.6633247770505;;113.05823022740717;;2658.9326961614265;Bon Area;192.87774447446265;Escola de Circ Ateneu Nou Barris;1267.0483175376503;Farmàcia Soriano Camps;90.56314421560492;Escola Elisenda de Montcada;28.75108434278988
5872;105524473;El Corte Inglés (Can Dragó);1186.7632459018694;CINESA Porta;1262.1567218170228;;104.02851984431736;;1193.3671495076103;Mercadona;67.42545911014628;Ateneu Popular de Nou Barris;229.99220458019144;Farmàcia Navales Luengo, Miguel Ángel;180.12197290000185;Institut Escola Antaviana;217.4610172395656
5873;104643639;Centre Comercial SOM Multiespai;1345.357301146085;CINESA Porta;1321.920247260048;;201.5324942142228;Nick sports;588.3183834782351;Dia Market;48.456938285520025;Sant Andreu Teatre;2086.211386046168;Farmàcia Fernández-Rajal, Eduard.;82.70840945443564;Escola El Turó;182.30538756900387
5874;105932465;El Corte Inglés (Can Dragó);1180.0745286606843;CINESA Porta;1232.349968737499;;94.49928344926116;;1064.608877153644;bonArea;154.5618366298053;Ateneu Popular de Nou Barris;433.5080668880327;Farmàcia Navales Luengo, Miguel Ángel;23.63141251105821;CFA Freire;190.14222630472548
5875;105701551;Centre Comercial Can Cuyás;835.1936829604117;CINESA Porta;2878.773607869997;;148.8832594581075;;2750.83028173215;Bon Area;330.39306879380814;Escola de Circ Ateneu Nou Barris;1354.7350079356506;Farmàcia Ferriol Casar, Virgínia;76.48086399615526;Escola Elisenda de Montcada;154.90240625907583
5876;105909150;Centre Comercial SOM Multiespai;1521.7118838323115;CINESA Porta;1492.2420990420503;;53.79858784645547;Camino al Bienestar;564.2733910994401;E&L Tot a Granel;309.0284382725295;Ateneu Popular de Nou Barris;2229.441267594339;Farmàcia Rodríguez Ferran, Montserrat;223.51065913170945;Amor de Dios;105.42084751617094
5877;103662585;Centre Comercial SOM Multiespai;1249.2456177415927;CINESA Porta;1219.589079111301;;159.5382181314159;Camino al Bienestar;583.6396019070908;Condis;158.19290517075157;Ateneu Popular de Nou Barris;2025.198997247486;Farmàcia Yolanda Trillo;26.564733003548035;Escola El Turó;242.79426706358117
5878;104643735;Centre Comercial SOM Multiespai;1674.548142187009;CINESA Porta;1646.0559627319403;;104.82921216389668;Nick sports;556.9069440688962;E&L Tot a Granel;297.84340706093377;Ateneu Popular de Nou Barris;2386.671171230851;Farmàcia Rodríguez Ferran, Montserrat;116.64098216082655;Amor de Dios;97.3383493344418
5879;101939747;Centre Comercial SOM Multiespai;1914.370877712944;CINESA Porta;1886.3394048845596;;101.9919965612956;Nick sports;506.202158282008;Condis;324.9377490086076;Ateneu Popular de Nou Barris;2599.7156818566577;Farmàcia Suárez Sanz;90.95867932069544;Institut Josep Pla;68.38803947725997
5880;105439998;Centre Comercial SOM Multiespai;458.75257921416136;CINESA Porta;476.3812602079684;;81.78717061629425;;257.46035729239514;Caprabo;175.92042220159348;Sant Andreu Teatre;879.315937451241;Farmàcia Maria Loreto Cardellà Pou;103.49095058883228;Col-legi Camí;165.52888814402007
5881;104639753;Centre Comercial Can Cuyás;1597.0635942659303;CINESA Porta;1691.25446728777;;196.0021037430693;;1440.2559062964638;Dia;160.31069394939297;Escola de Circ Ateneu Nou Barris;550.8140622054069;Farmàcia Corral Bosch, I. - Castresana Hernández;147.2219639539151;Institut Escola Turó de Roquetes;410.0772467168035
5882;105540257;El Corte Inglés (Can Dragó);1294.2356859441677;CINESA Porta;1331.6155347939218;;195.04258836255315;;1074.223799771069;Condis;98.48761359163365;Ateneu Popular de Nou Barris;563.3498969783136;Farmàcia Diaz Navarro, Mònica;56.31419177491273;CFA Freire;178.87762646556394
5883;105978576;Outlet El Corte Inglés;434.04159426045646;CINESA Porta;855.3884366586276;;99.2066384619418;;195.80138943533663;;112.63358786611256;Sant Andreu Teatre;691.1394699216427;Farmàcia Labarta Brustenga, Georgina;31.303462721363307;Escola Arrels;224.90008442450687
5884;105168874;Centre Comercial Can Cuyás;701.5511029291175;CINESA Porta;2875.8095136015463;;83.40642814730285;;2715.0357898776465;Bon Area;473.07814727282255;Escola de Circ Ateneu Nou Barris;1365.3470960622865;Farmàcia Ferriol Casar, Virgínia;116.45561103437883;Centre Educatiu Mare Alfonsa Cavin;175.41234991007127
5885;105195114;Centre Comercial Can Cuyás;314.6768022557083;CINESA Porta;3093.979828006367;;197.5313479652776;Camino al Bienestar;2780.9922484537724;Mercadona;301.54328615174194;Escola de Circ Ateneu Nou Barris;1632.4472517098652;Farmàcia Ohngemach Hidalgo, M. Isabel;251.3053835093018;Escola Ferrer i Guàrdia;185.0572024554421
5886;102988865;Centre Comercial Can Cuyás;593.1094237125551;CINESA Porta;2927.576821767541;;168.79116832019088;;2744.9936590550296;Mercadona;577.5204666316166;Escola de Circ Ateneu Nou Barris;1429.4484899481197;Farmàcia Domínguez Herman, Sílvia;157.34159240687498;Escola Ferrer i Guàrdia;96.74447623131388
5887;102148423;Centre Comercial Can Cuyás;601.4198815521047;CINESA Porta;3189.349446247926;;127.78610957534455;;3020.666660424085;Mercadona;605.8759148466816;Escola de Circ Ateneu Nou Barris;1677.6330422304095;Farmàcia Ferriol Casar, Virgínia;248.1970184949462;Escola Ferrer i Guàrdia;291.86410728020275
5888;104397492;Centre Comercial Can Cuyás;465.5371643767188;CINESA Porta;3228.3415771125724;;139.35083769333502;Camino al Bienestar;2995.398941303419;Mercadona;472.8905369584222;Escola de Circ Ateneu Nou Barris;1731.7990128097872;Farmàcia Ferriol Casar, Virgínia;321.7503350925227;Escola Ferrer i Guàrdia;268.951575382003
5889;105673049;Outlet El Corte Inglés;549.0109054478952;CINESA Porta;823.2076386494391;;89.00569692567669;;202.503412171426;Lidl;88.32756144169454;Sant Andreu Teatre;798.0654203577268;Farmàcia Labarta Brustenga, Georgina;73.13976101310543;Escola Arrels;167.77673047149423
5890;100550751;El Corte Inglés (Can Dragó);1197.6057270645117;CINESA Porta;1310.971412593492;;250.0190099789189;;1070.3870784653857;Consum;190.61134503258447;Ateneu Popular de Nou Barris;474.17452981907127;Farmàcia Chacón Puig, Ana Cristina;98.31461941919687;Escola Mercè Rodoreda;229.26675146067257
5891;105928911;Centre Comercial Can Cuyás;606.6711906892846;CINESA Porta;2876.562515820994;;146.81586309956634;;2690.9520848081424;Supermercat S.Z.;574.3991339782672;Escola de Circ Ateneu Nou Barris;1382.088008187362;Farmàcia Domínguez Herman, Sílvia;109.38274270035512;Centre Educatiu Mare Alfonsa Cavin;70.7810602265961
5892;96263089;Outlet El Corte Inglés;421.75670592070696;CINESA Porta;750.4754479790004;;267.2542170575571;;148.43406990274116;;76.70750324160765;Sant Andreu Teatre;539.4125889538021;Farmàcia Llorens Sole, Anna;140.04611612905995;Col·legi Jesús Maria i Josep;165.3468321642469
5893;102430125;Centre Comercial Can Cuyás;601.2490117150486;CINESA Porta;2960.782065501002;;136.71098649747273;;2783.559767685931;Bon Area;565.0520371268447;Escola de Circ Ateneu Nou Barris;1458.2211657432747;Farmàcia Ferriol Casar, Virgínia;136.99086754629815;Escola Ferrer i Guàrdia;118.33040987051184
5894;103026446;Centre Comercial Can Cuyás;538.973201744519;CINESA Porta;2958.700327735525;;148.20152998095656;Camino al Bienestar;2753.2331366313124;Mercadona;523.6668976830772;Escola de Circ Ateneu Nou Barris;1467.0497054402038;Farmàcia Domínguez Herman, Sílvia;190.68267972806373;Escola Ferrer i Guàrdia;45.15318835301724
5895;105510245;Centre Comercial Can Cuyás;1516.0200097718157;CINESA Porta;1774.1230639538633;;188.83003099697865;;1569.7253843015717;Dia;296.6309754152935;Escola de Circ Ateneu Nou Barris;471.67970561627806;Farmàcia Corral Bosch, I. - Castresana Hernández;218.8379674396413;Institut Escola Antaviana;399.1788513233959
5896;102342364;Centre Comercial Can Cuyás;411.81828391838127;CINESA Porta;2987.801995082685;;114.5592506612862;Camino al Bienestar;2707.796311685722;Supermercat S.Z.;386.0462445458082;Escola de Circ Ateneu Nou Barris;1520.8308966160455;Farmàcia Ohngemach Hidalgo, M. Isabel;169.56409913895413;Escola Ferrer i Guàrdia;96.89026943717067
5897;105065844;Centre Comercial Can Cuyás;417.9655888265235;CINESA Porta;3094.545535217341;;121.46496175335032;Camino al Bienestar;2839.552862896327;Mercadona;410.9945124803704;Escola de Circ Ateneu Nou Barris;1611.374194983098;Farmàcia Ferriol Casar, Virgínia;272.85499006923794;Escola Ferrer i Guàrdia;129.49576276115937
5898;105023020;Centre Comercial Can Cuyás;585.6541905273698;CINESA Porta;3094.3934380737087;;55.589883950916736;;2921.455483653556;Mercadona;582.9758002474863;Escola de Circ Ateneu Nou Barris;1586.4861181915498;Farmàcia Ferriol Casar, Virgínia;175.69752179561797;Escola Ferrer i Guàrdia;201.5335793317624
5899;102381098;Centre Comercial Can Cuyás;663.2275574387625;CINESA Porta;3234.052868425432;;203.6687275710096;;3076.7555466877448;Bon Area;627.3592859724297;Escola de Circ Ateneu Nou Barris;1716.5951039671477;Farmàcia Ferriol Casar, Virgínia;282.6039293664646;Escola Ferrer i Guàrdia;366.3664747350418
5900;104644031;Centre Comercial SOM Multiespai;1499.534807517968;CINESA Porta;1471.298387945278;;28.23437050881363;Nick sports;617.6458653151213;E&L Tot a Granel;236.77591919917128;Ateneu Popular de Nou Barris;2260.142605795443;Farmàcia Rodríguez Ferran, Montserrat;180.63381013930467;Amor de Dios;82.74341166936514
5901;104071838;Centre Comercial SOM Multiespai;1387.412086615827;CINESA Porta;1355.1401631854235;;124.08207756068866;Camino al Bienestar;398.1191567000254;Condis;156.43816253965198;Ateneu Popular de Nou Barris;2009.907269654364;Farmàcia Begoña Barenys de Lacha;96.4714547548698;Escola Àgora;313.8594569754407
5902;102493778;Centre Comercial SOM Multiespai;1411.3531203426112;CINESA Porta;1380.4306372518329;;153.79879620480307;Camino al Bienestar;475.70014444389005;Condis;204.8915130529655;Ateneu Popular de Nou Barris;2088.0614591570343;Farmàcia Yolanda Trillo;161.31008942702573;Amor de Dios;243.5609610836549
5903;105692823;El Corte Inglés (Can Dragó);1376.84375916784;CINESA Porta;1380.19438584607;;269.87141015449896;;961.6017888341944;Condis;96.44338361475374;Ateneu Popular de Nou Barris;918.9559286551206;Farmàcia Prats Gorrochategui, Matilde;59.964890954286325;Institut Escola Turó de Roquetes;173.31278757237584
5904;106026744;El Corte Inglés (Can Dragó);1367.4582536908852;CINESA Porta;1403.3967667601644;;214.68301094777405;;1129.572607246992;Condis;28.428294912113184;Ateneu Popular de Nou Barris;584.2979368993671;Farmàcia Iza Marco, Ana;21.007087812443384;Institut Escola Turó de Roquetes;218.2632655134987
5905;105985945;Centre Comercial Can Cuyás;520.2941770935025;CINESA Porta;3205.5906753678605;;109.85288796034452;Camino al Bienestar;3000.363601226993;Mercadona;525.782104547229;Escola de Circ Ateneu Nou Barris;1702.516551950768;Farmàcia Ferriol Casar, Virgínia;284.35732084304;Escola Ferrer i Guàrdia;263.97837747310416
5906;105681276;Centre Comercial Can Cuyás;653.7181593110353;CINESA Porta;3156.620655068662;;148.75727916199995;;2998.3962165211924;Bon Area;579.4103644610929;Escola de Circ Ateneu Nou Barris;1640.4497909535353;Farmàcia Ferriol Casar, Virgínia;208.48317857649408;Escola Ferrer i Guàrdia;302.54292193640487
5907;105874938;El Corte Inglés (Can Dragó);1120.4013510330492;CINESA Porta;1219.4861043835351;;98.9258833123031;;1053.8696866713035;Mercadona;287.4261235567623;Ateneu Popular de Nou Barris;319.751981808134;Farmàcia Sardà Costa, Pere;78.94847105812238;Institut Escola el Molí;181.0382523897939
5908;105409310;Centre Comercial SOM Multiespai;909.0132933345752;CINESA Porta;870.493712083102;;131.02122960794244;;332.6097498359658;Dia;128.3747093808362;Ateneu Popular de Nou Barris;1234.779263569312;Farmàcia Izquierdo Ridorsa;87.7032908442474;Institut Escola Art. Oriol Martorell;260.9749543629782
5909;105252657;Centre Comercial SOM Multiespai;978.4023758421372;CINESA Porta;939.8851032719186;;145.73341747961484;;385.1093209370619;Dia;94.97965628675448;Ateneu Popular de Nou Barris;1252.0251320091402;Farmàcia Izquierdo Ridorsa;87.63307211990214;Institut Escola Art. Oriol Martorell;211.1080080356681
5910;105912649;El Corte Inglés (Can Dragó);1383.503996130391;CINESA Porta;1435.9492192393102;;59.05890335098524;;1239.9291259107938;Dia;150.70560481832885;Ateneu Popular de Nou Barris;404.0192393085865;Farmàcia Griera Farrés, Lídia;100.28775494647029;Institut Escola Antaviana;289.7772128926614
5911;105796671;El Corte Inglés (Can Dragó);1511.4305526320488;CINESA Porta;1592.8077271295952;;154.67391119221136;;1488.886434094013;Mercadona;271.34317651460776;Escola de Circ Ateneu Nou Barris;79.99544878404843;Farmàcia Griera Farrés, Lídia;242.4275735790396;Institut Escola Antaviana;135.0623544207042
5912;105395241;El Corte Inglés (Can Dragó);1101.5898173808089;CINESA Porta;1218.7010762190075;;273.7195900777971;;960.6114738808628;Consum;298.3105887986242;Ateneu Popular de Nou Barris;563.6331068717079;;54.9792705470393;Escola Mercè Rodoreda;180.60132480390791
5913;102563110;La Maquinista;1650.0441561333255;CINESA 3D La Maquinista;1763.2864651331254;;330.62716019542347;;1568.14557748196;Condis;121.5551126694286;Escola de Circ Ateneu Nou Barris;844.0884130690215;Farmàcia Boldú Baguda, Núria;164.37877975286784;Institut Tecnològic de Barcelona;318.2278287301917
5914;103109392;El Corte Inglés (Can Dragó);1503.136273489043;CINESA Porta;1625.1102244470965;;156.78397653156924;;1325.794266674373;Condis;254.02200962310468;Ateneu Popular de Nou Barris;717.3466497329504;Farmàcia Boldú Baguda, Núria;88.50795909935474;Institut Escola Trinitat Nova;107.301537373526
5915;105147474;El Corte Inglés (Can Dragó);1378.5788414519554;CINESA Porta;1404.7175803114726;;241.1386887631602;;1084.4177796097524;Condis;86.29320853597676;Ateneu Popular de Nou Barris;689.4029118070753;Farmàcia García Serrano, Antonio;97.8685967277985;Institut Escola Turó de Roquetes;119.89743798982296
5916;104364126;Centre Comercial SOM Multiespai;1217.8701928428654;CINESA Porta;1187.1460117809995;;151.05996176325337;Camino al Bienestar;546.8295959112298;Condis;102.02527759646392;Ateneu Popular de Nou Barris;1963.5418720728187;Farmàcia Yolanda Trillo;57.720334510198505;Escola Calderón de la Barca;236.7631291698544
5917;106013501;El Corte Inglés (Can Dragó);1610.8666694883195;CINESA Porta;1644.8104954791092;;269.4280318990509;;1336.813398350579;charter;142.119999510373;Escola de Circ Ateneu Nou Barris;682.0808068379944;Farmàcia García Serrano, Antonio;153.5237223132657;Institut Escola Turó de Roquetes;256.22816144344944
5918;97477228;La Maquinista;1474.6015768170817;CINESA 3D La Maquinista;1583.4220298847151;;252.42852670128363;;1408.144931888425;Condis;283.41836972522617;Ateneu Popular de Nou Barris;887.0576945305296;Farmàcia Boldú Baguda, Núria;148.13809752184483;Institut Escola Trinitat Nova;279.5197296316103
5919;105840623;La Maquinista;1677.818080778923;CINESA 3D La Maquinista;1788.2382617876033;;266.68352855176323;;1530.725271827887;Condis;77.71582658222148;Escola de Circ Ateneu Nou Barris;779.5074850043375;Farmàcia Boldú Baguda, Núria;121.39146083385208;Institut Escola Trinitat Nova;275.71645805169663
5920;103401967;El Corte Inglés (Can Dragó);1450.791257451324;CINESA Porta;1478.8659977846264;;285.42058879807627;;1159.2393050636797;Condis;89.50845816623965;Ateneu Popular de Nou Barris;686.9368367199045;Farmàcia García Serrano, Antonio;25.28389219947613;Institut Escola Turó de Roquetes;120.0096850260029
5921;104688541;Centre Comercial Can Cuyás;1614.0271820284906;CINESA Porta;1671.9739458926863;;159.68982644207696;;1448.7605613018382;Dia;172.272873422928;Escola de Circ Ateneu Nou Barris;478.2970960994132;Farmàcia Corral Bosch, I. - Castresana Hernández;114.64802429946975;Institut Escola Antaviana;378.5804186510773
5922;105305771;Centre Comercial Can Cuyás;952.9914342042885;CINESA Porta;2618.054417210602;;135.3781171971619;;2493.72742512642;Bon Area;358.8798770015781;Escola de Circ Ateneu Nou Barris;1095.7366401747836;Farmàcia Domínguez Herman, Sílvia;199.62931751247376;Escola Elisenda de Montcada;192.51236622431523
5923;105022344;El Corte Inglés (Can Dragó);1583.081501770659;CINESA Porta;1704.169509481722;;186.07305654096504;;1408.9600752562524;Condis;171.32700121232853;Ateneu Popular de Nou Barris;730.2067088156881;Farmàcia Boldú Baguda, Núria;18.225040197312005;Institut Escola Trinitat Nova;160.58951058906175
5924;105692941;Centre Comercial Can Cuyás;1335.3288894358589;CINESA Porta;3133.313095963919;;135.9937459974206;;2938.0282821237406;Bon Area;399.0278897464925;Escola de Circ Ateneu Nou Barris;1627.435939459781;Farmàcia Masvidal Roquet-Jalmar, Xavier;53.95566108224684;Escola Ciutat Comtal;79.65237941701193
5925;104649262;La Maquinista;1493.4382337163818;CINESA 3D La Maquinista;1609.444143566327;;193.61285698231788;;1542.6509540635132;Pozo;277.0171847581525;Escola de Circ Ateneu Nou Barris;980.0015090999942;Farmàcia Corral Iglesias, Antonio Miquel;139.13046062287586;Santísima Trinidad;261.55780723773023
5926;102550968;La Maquinista;1366.9417520122122;CINESA 3D La Maquinista;1482.8584426508962;;128.14767106574578;;1486.869642946669;Mercadona;281.9977893558774;Ateneu Popular de Nou Barris;1054.1777116208718;Farmàcia Corral Iglesias, Antonio Miquel;143.41117060884542;Santísima Trinidad;212.1859436534752
5927;105731965;La Maquinista;1536.766191138374;CINESA 3D La Maquinista;1657.291611943362;;191.4721537127368;;1652.3065436355068;Pozo;193.32879772729208;Escola de Circ Ateneu Nou Barris;1041.2201443847352;Farmàcia Corral Iglesias, Antonio Miquel;122.77798833540209;Santísima Trinidad;227.3466377561041
5928;104060831;El Corte Inglés (Can Dragó);1305.6069397927326;CINESA Porta;1404.895629111242;;87.41456257315701;;1230.6702068264246;Consum;248.3284082577816;Ateneu Popular de Nou Barris;223.8914141434805;Farmàcia Chacón Puig, Ana Cristina;137.22921120308823;Institut Escola Antaviana;342.32558146114974
5929;104650149;El Corte Inglés (Can Dragó);801.8774998010524;CINESA Porta;893.420376197447;;144.6628067634539;;783.7522485217099;Super Moyer;282.25393781431774;Ateneu Popular de Nou Barris;580.9485892619965;Farmàcia Blanc, Begoña - Prats, Dario;82.79377985657288;Institut Escola el Molí;165.75035224681648
5930;105477492;El Corte Inglés (Can Dragó);1032.9562417318757;CINESA Porta;1155.3512212455669;;288.5997440743415;;866.753688392641;charter;240.89278479394972;Ateneu Popular de Nou Barris;682.5242887073101;Farmàcia Farré-Roma;50.233184727873;Escola Mercè Rodoreda;168.60767910885085
