propertyCode;url;floor;propertyType;size;exterior;rooms;bathrooms;hasLift;hasStaging;hasParkingSpace;hasSwimmingPool;hasTerrace;hasAirConditioning;hasBoxRoom;hasGarden;zip_code;priceDropValue;price;Centro_comercial;Centro_comercial_distancia;cinema;distancia_cinema;Parque;Parque_distancia;Gimnasio ;Gimnasio _distancia;Supermercado;Supermercado_distancia;Teatro ;Teatro _distancia;farmacia_mas_cercana;distancia_farmacias;Escuelas;escuelas_distancia
105616265;https://www.idealista.com/inmueble/105616265/;bj;flat;120.0;True;3;2;True;False;False;False;True;True;False;True;8004;No data;420000.0;Galerías Olimpia;342.7304957417577;Filmoteca de Catalunya;923.5156200947022;;464.829517605348;Sant Pau sports club;424.7862513788049;Condis;158.72895057014802;Oracles Theater;66.50509301815342;Farmàcia Morales Febrer, Carles;55.777052823794726;Escola Sagrat Cor;277.62171885424505
105116212;https://www.idealista.com/inmueble/105116212/;bj;flat;125.0;True;5;2;True;False;False;False;False;True;False;False;8004;No data;425000.0;Galerías Olimpia;320.2655868418188;Renoir Floridablanca;906.1513765401058;;429.0725074823623;Sant Pau sports club;385.2531429322939;Condis;106.32750856374624;Oracles Theater;60.16118699264825;Farmàcia Morales Febrer, Carles;41.85981163424656;Escola Sagrat Cor;250.1592010161884
105422730;https://www.idealista.com/inmueble/105422730/;8;flat;116.0;True;4;2;True;False;False;No data;True;True;No data;No data;8004;No data;435000.0;Galerías Olimpia;301.57263184930184;Renoir Floridablanca;847.9765592426675;;379.6562239342732;Sant Pau sports club;350.42058819641176;Condis;78.84315706577243;Oracles Theater;98.52270151069028;Farmàcia Calsina Calsina, M. Teresa;44.097496736087486;Escola Sagrat Cor;230.43985385281815
105884185;https://www.idealista.com/inmueble/105884185/;No data;duplex;120.0;False;5;2;False;False;False;False;False;False;False;True;8004;No data;450000.0;Galerías Olimpia;486.2502217579896;Filmoteca de Catalunya;1030.7911144925813;;390.9973489786587;Sant Pau sports club;576.6847942709326;Condis;234.9258135683015;Espai Piluso;69.84977481042404;Farmàcia Giner Ayza, José.Joaquin;69.44484240301803;Escola Poble-sec;154.88035857489172
105346907;https://www.idealista.com/inmueble/105346907/;4;flat;90.0;True;3;1;True;False;False;False;True;True;False;False;8015;30000.0;450000.0;Dorven;480.41520835446806;Arenas de Barcelona;526.2114797464828;;39.30543128873799;Sou Livre;197.1399875756853;Grans de la Terra;17.127623121642774;Barcelona Teatre Musical;494.9423591875607;Farmàcia Francés Bosch, R. - Ferrando Francés, R.;50.7493422848644;Escola Mossèn Jacint Verdaguer;303.81319463859785
104109936;https://www.idealista.com/inmueble/104109936/;No data;flat;48.0;True;1;1;True;False;False;False;False;True;False;False;8004;No data;470000.0;Galerías Olimpia;404.1936123712421;Filmoteca de Catalunya;896.378135356769;;342.2339454850383;Altafit;510.0183139745473;Condis;88.74236229636436;Espai Piluso;83.26951315650938;Farmàcia Giner Ayza, José.Joaquin;83.62344071063002;Escola Poble-sec;240.0916233464212
106010567;https://www.idealista.com/inmueble/106010567/;6;flat;103.0;True;3;2;True;False;False;False;False;True;False;False;8015;No data;478000.0;Arenas de Barcelona;550.6119049521819;Arenas de Barcelona;575.3713191516881;;305.0183962255558;Sou Livre;404.8578174080795;Grans de la Terra;344.58601020680544;Barcelona Teatre Musical;275.7383095479992;Farmacia Roca;301.0368871624258;Escola Mossèn Jacint Verdaguer;174.38735711968002
104800129;https://www.idealista.com/inmueble/104800129/;2;flat;94.0;True;3;2;True;False;False;False;False;True;False;False;8004;No data;495000.0;Galerías Olimpia;507.5269784598245;Filmoteca de Catalunya;1055.7599667619058;;366.57789985653454;Sant Pau sports club;595.8485549103891;Condis;260.0414220070616;Espai Piluso;93.13672183686528;Farmàcia Giner Ayza, José.Joaquin;89.25532148260233;Escola Poble-sec;144.23429008233992
103695126;https://www.idealista.com/inmueble/103695126/;2;flat;94.0;True;3;2;True;False;False;False;False;False;False;False;8004;No data;495000.0;Galerías Olimpia;385.229234042206;Filmoteca de Catalunya;806.8587764239686;;254.8277840161028;Altafit;397.12500695704455;Condis;57.54779916081234;Espai Piluso;195.08257147787532;Farmàcia Catafal Llora, Lourdes;39.25938826823224;Escola Poble-sec;329.8158154250417
103695098;https://www.idealista.com/inmueble/103695098/;3;flat;94.0;True;3;2;True;False;False;False;False;True;False;False;8004;No data;515000.0;Galerías Olimpia;233.42116746409425;Renoir Floridablanca;822.3318187236331;;359.9273369492782;Sant Pau sports club;288.1213924668013;Condis;10.623129679490672;Condal;53.04600435485688;Farmàcia Calsina Calsina, M. Teresa;86.27498925182663;Escola Sagrat Cor;162.25773881731186
101974237;https://www.idealista.com/inmueble/101974237/;No data;flat;53.0;True;1;1;True;False;False;False;False;False;False;False;8004;No data;515000.0;Galerías Olimpia;657.2898897010954;Renoir Floridablanca;1179.9419408577794;;227.48707731353016;Viva Gym;610.89790468757;Suma;267.80905481838056;Espai Piluso;297.439840089628;Farmàcia del Sortidor;115.81031521413234;Maristes Anna Ravell;123.18121917825952
102102399;https://www.idealista.com/inmueble/102102399/;3;flat;50.0;True;1;1;True;False;False;No data;No data;True;No data;No data;8004;No data;515000.0;Galerías Olimpia;592.7651938873526;Renoir Floridablanca;1155.8638883135543;;274.65191252239384;Viva Gym;619.3914659862677;Condis;296.85018365239733;Espai Piluso;217.49092182228063;Farmàcia del Sortidor;125.8616723097316;Maristes Anna Ravell;171.37158407580398
105954915;https://www.idealista.com/inmueble/105954915/;5;flat;72.0;True;2;1;True;False;False;False;True;True;False;False;8001;No data;525000.0;Galerías Olimpia;762.9682813697256;Filmoteca de Catalunya;676.7857333131451;;84.27066554811341;Altafit;257.95291920533606;Lidl;72.45067963326449;Sala Hiroshima;290.38552777169946;Farmàcia M. Teresa Soro Mas;77.75415072485943;JesuÏtes Poble Sec - Sant Pere Claver;214.34613151854737
105976573;https://www.idealista.com/inmueble/105976573/;bj;flat;175.0;True;4;3;False;False;False;False;True;True;False;False;8004;No data;550000.0;Galerías Olimpia;434.7836056554833;Renoir Floridablanca;917.96715799524;;349.1639354498832;Viva Gym;408.47114320848135;Condis;138.50893578904868;Oracles Theater;192.34088924527805;Farmàcia Garcés Bometón, Sonia;77.23802243332862;Maristes Anna Ravell;215.7689953315349
105856980;https://www.idealista.com/inmueble/105856980/;bj;flat;175.0;True;4;3;False;False;False;False;True;True;False;False;8004;No data;550000.0;Galerías Olimpia;468.8688598469652;Filmoteca de Catalunya;1048.4880248496158;;397.8108812781014;Sant Pau sports club;544.7835298458853;Condis;268.07711976465;Espai Piluso;152.1826453424514;Farmàcia Giner Ayza, José.Joaquin;82.48842601055965;Maristes Anna Ravell;227.3338318942137
105589722;https://www.idealista.com/inmueble/105589722/;5;penthouse;69.0;True;3;1;True;False;False;False;True;False;False;False;8004;No data;550000.0;Galerías Olimpia;166.31919820882223;Filmoteca de Catalunya;760.637697639058;;288.98922037535283;Sant Pau sports club;257.4927318575103;Condis;97.24520164834132;Condal;54.372110755601454;Farmàcia Carbonell Roger, Guillem;97.79716195079068;Escola Sagrat Cor;104.77576355408422
105526356;https://www.idealista.com/inmueble/105526356/;1;flat;94.0;True;3;2;True;False;False;False;False;True;False;False;8004;No data;625000.0;Galerías Olimpia;242.2438234397375;Filmoteca de Catalunya;773.4152457986889;;343.7490271449336;Sant Pau sports club;350.1616768452764;Condis;114.28909768208504;Oracles Theater;133.75667891967962;Farmàcia Mauri Martinez, Rosa M.;70.00976618814765;Escola Sagrat Cor;199.32290856647143
104530770;https://www.idealista.com/inmueble/104530770/;No data;chalet;139.0;False;2;0;False;False;False;False;True;False;False;True;8004;No data;675000.0;Galerías Olimpia;694.2286912060542;Renoir Floridablanca;1091.3977182953809;;312.7825624447492;Viva Gym;473.1870197248501;Suma;84.94787210304364;Teatre Grec;327.7987426378292;Farmàcia del Sortidor;80.39322278552626;Maristes Anna Ravell;72.42106941308377
104354080;https://www.idealista.com/inmueble/104354080/;5;flat;174.0;True;6;4;True;False;False;False;True;True;False;False;8001;No data;680000.0;Galerías Olimpia;774.4744424236154;Filmoteca de Catalunya;635.0415715968643;;102.6394957810224;Altafit;266.44655388430226;Lidl;37.970697489138246;Teatre Apolo;283.9895349973824;Farmàcia M. Teresa Soro Mas;127.49259911325709;JesuÏtes Poble Sec - Sant Pere Claver;162.04999734188988
102598807;https://www.idealista.com/inmueble/102598807/;No data;chalet;312.0;False;4;3;False;False;False;No data;True;True;True;No data;8004;No data;690000.0;Galerías Olimpia;455.0456447180992;Filmoteca de Catalunya;1023.211217363844;;410.84587059102887;Sant Pau sports club;537.4279331358644;Condis;251.38058096054743;Espai Piluso;113.71023975685809;Farmàcia Giner Ayza, José.Joaquin;54.77138656247864;Escola Poble-sec;212.0313016665565
104418603;https://www.idealista.com/inmueble/104418603/;No data;chalet;110.0;False;2;2;False;False;False;False;True;False;False;True;8004;No data;700000.0;Galerías Olimpia;916.7711196006908;Renoir Floridablanca;1218.130563132244;;291.42193807814493;Viva Gym;566.553755685807;Suma;211.82520637692767;Teatre Grec;219.11713679942872;Farmàcia Segura Boix, José Bernardo;80.10699013656577;Col·legi Sant Francesc Xavier;173.52441892577693
105148906;https://www.idealista.com/inmueble/105148906/;9;penthouse;80.0;True;2;1;True;False;False;False;False;True;False;False;8001;No data;700000.0;Galerías Olimpia;944.909527577822;Filmoteca de Catalunya;603.6453128221038;;188.7381864563289;Altafit;472.22534528115455;;178.01124683778818;Conservatori Superior de Música del Liceu;430.2541550845916;Farmàcia Falcó Planas, Eva;57.70958270028548;Institut Consell de Cent;119.35943828575638
99774803;https://www.idealista.com/inmueble/99774803/;No data;chalet;90.0;False;2;2;False;False;False;False;True;False;False;True;8004;No data;700000.0;Galerías Olimpia;963.359299031635;Filmoteca de Catalunya;1477.196177184794;;170.4843735002928;Viva Gym;979.5777521536332;Suma;595.0686410406197;Teatre Grec;402.7804883090539;Farmàcia del Sortidor;486.9348223610184;Escola De Bosc de Montjuïc;240.26211687371787
105856234;https://www.idealista.com/inmueble/105856234/;10;penthouse;84.0;True;2;1;True;False;False;False;False;True;False;False;8001;No data;750000.0;Galerías Olimpia;944.9227025222738;Filmoteca de Catalunya;603.6608717690128;;188.75026006872125;Altafit;472.23564940442986;;178.0264663675548;Conservatori Superior de Música del Liceu;430.2692754949621;Farmàcia Falcó Planas, Eva;57.69902299597241;Institut Consell de Cent;119.34501192740252
104916336;https://www.idealista.com/inmueble/104916336/;No data;chalet;523.0;False;4;1;False;False;False;True;True;True;True;True;8004;No data;2900000.0;Galerías Olimpia;1014.525003375999;Arenas de Barcelona;1428.7831353264974;;257.7158511222514;Viva Gym;791.2870405450237;Suma;390.0196288303363;Teatre Grec;35.12266595680485;Farmàcia Segura Boix, José Bernardo;322.83682056096853;Escola De Bosc de Montjuïc;149.16930880217515
105307502;https://www.idealista.com/inmueble/105307502/;bj;flat;85.0;True;4;1;True;False;False;False;True;True;True;False;8028;No data;25000.0;El Corte Inglés;1010.401695414106;Gran Sarria Multicines;2021.511311131968;;101.30584901814188;DiR Avinguda Madrid;728.1826712489567;Consum;118.50523276178744;Auditori la Torrassa;938.3628549092308;Farmàcia Elena Serra Busquet;101.83577095756586;Escola Bressol Can Bacardí;168.65384908800533
105049232;https://www.idealista.com/inmueble/105049232/;bj;studio;110.0;True;0;1;True;False;False;False;False;True;False;False;8904;No data;155000.0;El Corte Inglés;1784.6727646612203;Filmax Gran Via;2284.4913384963324;;91.0743271902047;Club esportiu Laietà;376.7693309862464;Spar;68.76049703882273;Teatre Joventut;340.1688168621845;Farmàcia Simón;63.340037927721205;Escola Sant Ramon Nonat;77.16910462484634
105984888;https://www.idealista.com/inmueble/105984888/;4;flat;34.0;False;1;1;True;False;False;False;False;False;False;False;8028;No data;182000.0;Travessa outdoor;566.4301359640333;Cinesa Diagonal;1454.0828083240117;;213.86879732848251;DiR Avinguda Madrid;130.66223733000905;El Molino;56.44326397112711;;455.97416283955374;Farmàcia C. Esquerrà Amargós;16.274869945270723;Escola Barcelona;107.43322521271897
103194119;https://www.idealista.com/inmueble/103194119/;en;flat;66.0;True;1;1;False;False;False;False;True;False;False;False;8028;No data;205000.0;Travessa outdoor;647.395823514735;Cinesa Diagonal;1247.8908439997883;;226.20960923063595;Metropolitan Galileu;187.9541366646895;Condis;99.99389685795616;;531.1124405253203;Farmàcia Moré;70.71365799054166;Escola Barcelona;134.3923692518014
105267316;https://www.idealista.com/inmueble/105267316/;3;flat;63.0;False;3;1;True;False;False;False;False;False;False;False;8014;No data;220000.0;Travessa outdoor;527.7111019004334;Zumzeig;1244.5395165891382;;87.0183755295763;Metropolitan Galileu;215.3034828061676;Condis;83.86104661721771;;426.3323356849871;Farmàcia José Luís Faura Santmartí;117.32801887652396;Maristes Sants - les Corts;45.37940643410097
104741548;https://www.idealista.com/inmueble/104741548/;3;flat;63.0;False;3;1;True;False;False;False;False;False;False;False;8029;No data;220000.0;Muji;508.13131196589546;Cinesa Diagonal;924.4679789987312;;60.77712610357998;Gimnàs Koryo;224.98047042900583;ALDI;146.37671279469183;;749.6000573998374;Farmàcia Josep Fiol Belart;112.912998835794;ISC;81.1413771995909
105551031;https://www.idealista.com/inmueble/105551031/;3;flat;63.0;False;3;1;True;False;False;False;False;False;False;False;8014;No data;220000.0;Travessa outdoor;333.7276392012417;Zumzeig;1001.533259861096;;194.1801954097681;Metropolitan Galileu;364.9374698370993;Caprabo;110.95738222534897;;281.7247451236932;Farmàcia Pifarré Torra, Joan Ramon;122.44297374219845;Escola Jaume I;174.7606046064884
104947419;https://www.idealista.com/inmueble/104947419/;4;flat;63.0;False;3;1;True;False;False;False;False;False;False;False;8028;No data;220000.0;El Corte Inglés;587.2592110974329;Cinesa Diagonal;1089.8826514643613;;172.0237182837284;Gimnàs Koryo;291.92097110549525;Consum;56.72574807116213;;691.8438471944778;Farmàcia M. Boronat;128.57440059186715;Escola Duran i Bas;153.94502410050848
105604956;https://www.idealista.com/inmueble/105604956/;bj;flat;82.0;False;1;1;False;False;False;False;True;True;True;True;8028;No data;220000.0;El Corte Inglés;1752.830084233098;Filmax Gran Via;2482.0075745027243;;207.38253387111567;Club esportiu Laietà;199.5301653258205;Badulake Reig;71.83139843299598;Teatre Joventut;528.3253968920376;Farmàcia Estivill;38.7369729286258;Escola Sant Ramon Nonat - Sagrat Cor;102.53205514079578
105985351;https://www.idealista.com/inmueble/105985351/;2;flat;70.0;True;2;1;False;False;False;False;False;False;True;False;8028;No data;227000.0;El Corte Inglés;1534.8578301930468;Filmax Gran Via;2448.119120018353;;99.8939716741799;Club esportiu Laietà;236.32945768491717;Coaliment;167.0055939227831;Teatre Joventut;582.3875718746418;Farmàcia Isla Carranza;120.18855095636142;Escola Sant Ramon Nonat;240.5772868933936
105898578;https://www.idealista.com/inmueble/105898578/;2;flat;83.0;True;2;1;False;False;False;False;False;False;False;False;8905;No data;227000.0;la Farga;1628.5962115953428;Filmax Gran Via;2876.986384427199;;173.9534404044794;;733.7233684271334;Condis;271.2994475427725;Teatre Joventut;982.154433997262;Farmàcia Juan Ignacio Risco Urraco;136.17790834849626;Institut Escola Pere Lliscart;265.3173210698106
105938031;https://www.idealista.com/inmueble/105938031/;2;flat;83.0;True;2;1;False;False;False;False;False;True;False;False;8904;No data;227000.0;El Corte Inglés;1805.901915955763;Filmax Gran Via;2155.8500132911754;;38.87555709831764;Club esportiu Laietà;498.28791342783103;Cherry;122.2316626707367;Teatre Joventut;232.8022764904607;Farmàcia Simón;136.58566288381718;Escola Sant Ramon Nonat;206.7586081352318
105870484;https://www.idealista.com/inmueble/105870484/;2;flat;75.0;True;2;1;False;False;False;False;False;False;False;False;8904;No data;227000.0;la Farga;1780.9987015822624;Filmax Gran Via;2905.529664921737;;147.03954881966035;;578.6117355667162;Condis;171.85993447919512;Teatre Joventut;968.4789944024076;Farmàcia Juan Ignacio Risco Urraco;185.29369210556956;Escola Pau Romeva;310.7172720764496
105815191;https://www.idealista.com/inmueble/105815191/;bj;flat;62.0;False;2;1;True;False;False;False;False;False;False;False;8028;No data;250000.0;El Corte Inglés;444.2540217436307;Gran Sarria Multicines;1294.1308620853122;;100.92795902560978;DiR Avinguda Madrid;421.48232790858;Spar;54.09996226641045;;770.6258265910251;Farmacia les Corts;86.73017157783785;Institut escola Tres Fonts de Les Corts;146.63017931547424
105485269;https://www.idealista.com/inmueble/105485269/;3;flat;55.0;True;3;1;False;False;False;False;True;True;True;False;8028;No data;255000.0;Travessa outdoor;340.69045621883646;Zumzeig;1352.705762007363;;109.2062283825794;Metropolitan Galileu;170.04887189829083;Suma;20.435314878394536;;230.62808484468968;Farmàcia Nuria Mont;43.42537382533793;Escola Barcelona;212.34407139693985
105005680;https://www.idealista.com/inmueble/105005680/;3;flat;55.0;True;3;1;False;False;False;False;True;True;True;False;8028;No data;255000.0;Travessa outdoor;474.3584595653901;Zumzeig;1248.1186520570798;;89.50353202150836;Metropolitan Galileu;162.257364348316;Condis;106.40594792473014;;369.1726055122429;Farmàcia José Luís Faura Santmartí;80.42982302685043;Maristes Sants - les Corts;107.31926001186154
102010109;https://www.idealista.com/inmueble/102010109/;bj;flat;65.0;True;3;1;True;False;False;False;True;False;False;False;8904;No data;256000.0;la Farga;1782.4411004192818;Filmax Gran Via;2310.912080089256;;135.24642184102007;Club esportiu Laietà;455.32869119737074;Maxi Dia;93.31495791074684;Teatre Joventut;344.8071842436465;Farmàcia Costa;124.96473687689208;Escola Màrius Torres;87.15023853559046
106027123;https://www.idealista.com/inmueble/106027123/;No data;flat;68.0;False;2;1;False;False;False;False;No data;False;No data;No data;8029;No data;260000.0;;616.0010947028512;Zumzeig;818.0135814202663;;128.8074341301321;;69.36981469288548;;67.48988343430365;Aquitania;789.4334435720853;Farmàcia Palau Mallol, Bafalluy Sobrino;103.02011867666312;Escola Joso;300.85559457291504
105092106;https://www.idealista.com/inmueble/105092106/;2;flat;68.0;False;2;1;False;False;False;False;False;False;False;False;8029;No data;260000.0;;441.2737298491025;Zumzeig;920.245417085088;;117.1838273616981;;202.3718492342508;;70.36934393342504;Aquitania;582.0277810102411;Farmàcia Delfina García Casas;95.76101105557196;Escola Joso;196.47936921862063
104981527;https://www.idealista.com/inmueble/104981527/;2;flat;68.0;False;2;1;False;False;False;False;False;False;False;False;8029;No data;260000.0;;519.6112143853554;Zumzeig;785.2010881185707;;192.99146594271667;;142.2784811155923;;38.727002319673865;Aquitania;742.1692641230535;Farmàcia Palau Mallol, Bafalluy Sobrino;29.231137015806933;Escola Joso;201.0449733180557
104982317;https://www.idealista.com/inmueble/104982317/;2;flat;68.0;False;2;1;False;False;False;False;False;False;False;False;8029;No data;260000.0;;544.8703859034696;Zumzeig;728.5728006595992;;158.9116417190966;;106.2092332662214;;52.780527763300334;Aquitania;799.3842510777482;Farmàcia Palau Mallol, Bafalluy Sobrino;57.796215513036366;Escola Joso;219.5634513130934
105778287;https://www.idealista.com/inmueble/105778287/;No data;flat;77.0;False;3;2;True;False;False;False;No data;False;False;No data;8904;No data;269000.0;El Corte Inglés;1770.1293399674637;Gran Sarria Multicines;2761.617458532509;;380.5538187564069;;134.15234274679386;Badulake Reig;352.00192081270467;Teatre Joventut;943.0287624341444;Farmàcia Meresman;127.76793172925632;Escola Pau Romeva;410.4451395196105
103293429;https://www.idealista.com/inmueble/103293429/;bj;flat;77.0;True;2;2;False;False;False;False;False;False;False;False;8904;No data;269000.0;El Corte Inglés;1796.0310552929368;Filmax Gran Via;2486.7500434828144;;208.2154937452004;Club esportiu Laietà;224.76413381457607;Badulake Reig;74.80565650858206;Teatre Joventut;524.8800721605115;Farmàcia Frisch Feigl, Margarida;68.21444538154287;Escola Sant Ramon Nonat - Sagrat Cor;90.08195303481772
105900379;https://www.idealista.com/inmueble/105900379/;bj;flat;78.0;True;3;2;True;False;False;False;False;False;False;False;8904;No data;269000.0;El Corte Inglés;1727.5042342415964;Gran Sarria Multicines;2740.564842603528;;236.07617585222496;Club esportiu Laietà;146.21856153661776;Badulake Reig;194.20300186456245;Teatre Joventut;789.8448983590426;Farmàcia Meresman;106.80567860664851;Escola Pau Romeva;343.3776621946333
103333118;https://www.idealista.com/inmueble/103333118/;bj;flat;76.0;False;1;1;True;False;False;False;False;True;False;False;8029;No data;270000.0;Muji;603.3246735628335;Cinesa Diagonal;1029.501733682096;;90.56093872535342;Gimnàs Koryo;352.7499056441421;Dia;97.18289415182166;;659.840474240288;Farmàcia Núria Gros Gras;65.56339714761968;ISC;206.5192693405293
102173190;https://www.idealista.com/inmueble/102173190/;en;flat;60.0;True;2;1;False;False;False;False;False;False;False;False;8029;No data;275000.0;Muji;731.1811431282239;Zumzeig;951.1176813058332;;219.56302856541623;;199.83104615192147;Mercadona;64.26110293732977;;781.650367559097;Farmàcia Serra Trull, Andreu;24.574682518689325;Institut Sants;302.11427536329546
104375064;https://www.idealista.com/inmueble/104375064/;bj;flat;68.0;True;3;1;True;False;False;False;False;False;False;False;8029;No data;289000.0;Muji;668.6920239255892;Zumzeig;1008.5002271145316;;164.28281049873868;;206.55148637770404;Carrefour Market;124.6890827685148;;820.1585501916333;Farmàcia Serra Trull, Andreu;84.03450581048774;Paideia;362.05825935548
103873542;https://www.idealista.com/inmueble/103873542/;en;flat;72.0;True;2;1;True;False;False;False;False;False;False;False;8028;No data;290000.0;El Corte Inglés;666.1189353428246;Gran Sarria Multicines;1623.304464206916;;213.1435031025593;DiR Avinguda Madrid;417.7659623843597;Mercadona;126.59946709435064;;803.0547821749026;Farmàcia Josefa Costa Claver;105.03610455882384;Institut Les Corts;186.5722325795157
105305048;https://www.idealista.com/inmueble/105305048/;1;flat;68.0;True;3;1;True;False;False;False;False;False;False;False;8014;25000.0;290000.0;Travessa outdoor;420.2944164934875;Zumzeig;1222.5190876415716;;95.52147269571554;Metropolitan Galileu;155.86092425384575;Caprabo;115.92687725212431;;315.39295478120545;Farmàcia José Luís Faura Santmartí;53.23272239233615;Maristes Sants - les Corts;157.95071376969975
105601467;https://www.idealista.com/inmueble/105601467/;3;flat;78.0;False;3;1;True;False;False;False;No data;False;False;No data;8028;No data;290000.0;Travessa outdoor;433.2539730393884;Zumzeig;1467.0001349202296;;98.58403143652949;DiR Avinguda Madrid;57.76409222865374;Suma;99.56265017874811;;332.32588849723;Farmàcia Nuria Mont;45.79297838580592;Escola Barcelona;200.05601108011328
105704251;https://www.idealista.com/inmueble/105704251/;4;flat;79.0;True;3;1;True;False;False;False;False;True;False;False;8028;No data;299000.0;El Corte Inglés;607.138438135242;Gran Sarria Multicines;1635.398528472702;;131.73703206134095;The Class BCN;498.3566342673862;Mercadona;139.827071026081;;1036.6860799433048;Farmàcia Josefa Costa Claver;131.79026751023096;Institut Les Corts;89.84630110461872
98683965;https://www.idealista.com/inmueble/98683965/;2;flat;93.0;True;2;1;False;False;False;False;False;False;False;False;8904;No data;305900.0;El Corte Inglés;1711.0234802252023;Filmax Gran Via;2390.6815587644514;;174.7190579993516;Club esportiu Laietà;261.45721581654493;Spar;107.16733116145453;Teatre Joventut;457.32651863438974;Farmàcia Estivill;63.9805491673837;Escola Sant Ramon Nonat;64.62178489215107
101479353;https://www.idealista.com/inmueble/101479353/;11;flat;126.0;True;4;2;True;False;False;No data;True;False;No data;No data;8028;No data;310000.0;El Corte Inglés;447.5539701579695;Gran Sarria Multicines;1465.2971829911785;;243.65741382656344;The Class BCN;423.3192796021016;Bonpreu;47.51768936159336;;995.7087991514256;Farmàcia Maré Vives;97.0523240505341;Institut Les Corts;233.67907774356345
99455041;https://www.idealista.com/inmueble/99455041/;10;flat;116.0;True;4;2;True;False;False;False;True;False;False;False;8028;No data;310000.0;El Corte Inglés;607.6897815615878;Gran Sarria Multicines;1573.8012214512853;;211.47374208149407;DiR Avinguda Madrid;444.32307400407456;Mercadona;135.9588250841701;;833.1154243747562;Farmàcia Josefa Costa Claver;47.763845667618426;Institut Les Corts;182.5686881718769
104301237;https://www.idealista.com/inmueble/104301237/;5;penthouse;86.0;True;2;1;True;False;False;False;True;False;False;False;8028;15000.0;315000.0;El Corte Inglés;1184.0406532675756;Gran Sarria Multicines;2228.618865041058;;262.57642691825987;Club esportiu Laietà;638.7841932296247;Ametller Origen;291.5200188278316;Teatre Joventut;814.1744346434482;Farmàcia Ana Salcedo Pujantell;168.14253781975052;Escola Bressol Can Bacardí;219.33934500217708
104583498;https://www.idealista.com/inmueble/104583498/;4;flat;85.0;True;4;1;True;False;False;False;False;False;False;False;8028;10000.0;315000.0;El Corte Inglés;1103.0738925730902;Gran Sarria Multicines;2122.892760959741;;76.03256867416889;DiR Avinguda Madrid;830.7750281860932;Consum;162.5021860044044;Auditori la Torrassa;855.7980718158416;Farmàcia Anna Maria Lladó Almonacid;30.336010415738397;Escola Bressol Can Bacardí;147.42763881767615
104584782;https://www.idealista.com/inmueble/104584782/;4;flat;85.0;True;4;1;True;False;False;False;False;True;False;False;8094;No data;315000.0;El Corte Inglés;1203.208494204921;Filmax Gran Via;2181.352314830257;;164.1003917553923;Club esportiu Laietà;855.7104695811574;Caprabo;159.29872596600134;Auditori la Torrassa;769.6809816354748;Farmàcia Anna Maria Lladó Almonacid;65.31246604562203;Escola Bressol Can Bacardí;208.6145208666355
105426190;https://www.idealista.com/inmueble/105426190/;6;penthouse;75.0;True;1;1;True;False;False;False;True;False;False;False;8094;15000.0;315000.0;El Corte Inglés;1302.4793160318866;Filmax Gran Via;2288.433328801411;;310.6941418261875;Club esportiu Laietà;590.716847837565;Ametller Origen;200.82925341083717;Teatre Joventut;695.7104106126937;Farmàcia Rosa M. Vives Ribé;90.38424427175744;Escola Bressol Can Bacardí;319.87874279802656
101589988;https://www.idealista.com/inmueble/101589988/;2;flat;75.0;False;3;1;True;False;False;False;True;True;False;False;8028;No data;315000.0;El Corte Inglés;828.1305816699663;Gran Sarria Multicines;1848.349943039336;;73.82652736125993;DiR Avinguda Madrid;673.8801393814988;Consum;124.98417938241452;;1036.2391284414623;Farmàcia Riaza Soler - Gispert Serrats;40.47440971725345;Institut Les Corts;152.95767302839712
105808786;https://www.idealista.com/inmueble/105808786/;3;flat;80.0;True;3;1;False;False;False;False;False;True;False;False;8028;No data;315000.0;El Corte Inglés;818.3954665794537;Gran Sarria Multicines;1845.2196886909132;;67.13568120240643;The Class BCN;674.6200437746012;Consum;160.65233789109345;;1070.4870521183907;Farmàcia Riaza Soler - Gispert Serrats;52.91925664082183;Institut Les Corts;155.8727569139167
105888191;https://www.idealista.com/inmueble/105888191/;3;flat;89.0;True;4;2;True;False;False;False;False;False;False;False;8904;No data;320000.0;El Corte Inglés;1860.2085281329423;Filmax Gran Via;2726.535472313132;;321.0982774173415;Club esportiu Laietà;251.090813202672;Dia;169.52713884822697;Teatre Joventut;757.625877525462;Farmàcia Meresman;85.56244010522714;Escola Pau Romeva;215.7892655947648
105899884;https://www.idealista.com/inmueble/105899884/;3;flat;89.0;True;4;2;True;False;False;False;False;False;False;False;8904;No data;320000.0;El Corte Inglés;1503.3848775093438;Gran Sarria Multicines;2537.2298716894256;;63.71522779121636;Club esportiu Laietà;150.00292472551467;Coaliment;148.73172094928847;Teatre Joventut;695.7656806030399;Farmàcia Ana Salcedo Pujantell;205.48556620718787;Escola Sant Ramon Nonat;315.4921015732013
106034207;https://www.idealista.com/inmueble/106034207/;1;flat;64.0;True;3;1;True;False;False;False;True;False;False;False;8028;No data;325000.0;Travessa outdoor;902.0628730660516;Gran Sarria Multicines;1972.2050189746908;;307.5544273407831;DiR Avinguda Madrid;550.0994279949426;Condis;30.193242899745236;;849.0757617486662;Farmàcia Huertas;79.42734340463679;Institut Les Corts;366.8914239329486
