price;price_pred;propertyCode;desviations;deviacion_class
267000.0;242848.55;105979951;24151.453125;9_Media_pos
269000.0;259034.1;105998326;9965.90625;8_Baja_pos
269000.0;261636.0;104005907;7364.0;8_Baja_pos
269000.0;252376.39;104296894;16623.609375;9_Media_pos
275000.0;273730.75;105534772;1269.25;7_Muy baja_pos
275000.0;269558.2;103845273;5441.8125;8_Baja_pos
275000.0;286498.84;105910889;-11498.84375;5_Baja_neg
275000.0;280904.16;101485230;-5904.15625;5_Baja_neg
279000.0;286969.75;104864162;-7969.75;5_Baja_neg
280000.0;291680.44;106004725;-11680.4375;5_Baja_neg
280000.0;296295.5;105526384;-16295.5;4_Media_neg
280000.0;314512.5;105140577;-34512.5;3_Alta_neg
280000.0;323699.4;104752397;-43699.40625;3_Alta_neg
285000.0;346425.3;104137445;-61425.3125;2_Muy alta_neg
287000.0;294841.6;105275401;-7841.59375;5_Baja_neg
287000.0;285627.22;105901254;1372.78125;7_Muy baja_pos
289000.0;281340.34;105407489;7659.65625;8_Baja_pos
289000.0;304941.53;104007344;-15941.53125;4_Media_neg
289000.0;378284.5;105888636;-89284.5;2_Muy alta_neg
290000.0;279821.8;106013973;10178.1875;8_Baja_pos
290000.0;307853.9;105854524;-17853.90625;4_Media_neg
290000.0;272150.03;104191075;17849.96875;9_Media_pos
290000.0;313096.66;105899015;-23096.65625;4_Media_neg
290000.0;280330.38;105195470;9669.625;8_Baja_pos
290000.0;282550.88;105195857;7449.125;8_Baja_pos
290000.0;295600.9;103301934;-5600.90625;5_Baja_neg
292500.0;307546.06;105632325;-15046.0625;4_Media_neg
295000.0;289051.44;106037230;5948.5625;8_Baja_pos
295000.0;304855.47;105823139;-9855.46875;5_Baja_neg
295000.0;283847.5;106017123;11152.5;8_Baja_pos
295000.0;293973.16;105944084;1026.84375;7_Muy baja_pos
295000.0;290831.06;104600971;4168.9375;7_Muy baja_pos
295000.0;510042.88;105433223;-215042.875;1_Extrema_neg
295000.0;1806766.2;105778244;-1511766.25;1_Extrema_neg
299000.0;330058.0;106027074;-31058.0;3_Alta_neg
299000.0;249133.72;105451909;49866.28125;11_Muy alta_pos
299000.0;290667.16;105200843;8332.84375;8_Baja_pos
299000.0;281592.12;105223498;17407.875;9_Media_pos
299000.0;308456.66;105237344;-9456.65625;5_Baja_neg
299000.0;316967.2;105232401;-17967.1875;4_Media_neg
299000.0;290667.16;104610009;8332.84375;8_Baja_pos
299000.0;297671.94;105327137;1328.0625;7_Muy baja_pos
299000.0;301468.47;105044753;-2468.46875;6_Muy baja_neg
299000.0;342437.34;105450924;-43437.34375;3_Alta_neg
299000.0;281592.12;105533679;17407.875;9_Media_pos
299000.0;365026.06;105052651;-66026.0625;2_Muy alta_neg
300000.0;291466.06;105100166;8533.9375;8_Baja_pos
300000.0;288621.16;105656610;11378.84375;8_Baja_pos
300000.0;341781.9;104255393;-41781.90625;3_Alta_neg
300000.0;292820.1;105879682;7179.90625;8_Baja_pos
300000.0;276294.22;105498863;23705.78125;9_Media_pos
300000.0;290588.2;104955513;9411.8125;8_Baja_pos
300000.0;304941.53;103839253;-4941.53125;6_Muy baja_neg
304000.0;342437.34;104863941;-38437.34375;3_Alta_neg
305000.0;295306.47;103844749;9693.53125;8_Baja_pos
305000.0;312098.6;103186721;-7098.59375;5_Baja_neg
306000.0;309899.66;104607656;-3899.65625;6_Muy baja_neg
306000.0;309899.66;104607860;-3899.65625;6_Muy baja_neg
310000.0;299808.44;104757931;10191.5625;8_Baja_pos
310000.0;292791.9;103240088;17208.09375;9_Media_pos
310000.0;276859.97;105407169;33140.03125;10_Alta_pos
310000.0;311953.1;105356069;-1953.09375;6_Muy baja_neg
310000.0;311504.2;105778238;-1504.1875;6_Muy baja_neg
312000.0;336677.28;103587372;-24677.28125;4_Media_neg
312000.0;387968.34;105565164;-75968.34375;2_Muy alta_neg
317000.0;311159.78;103844500;5840.21875;8_Baja_pos
319000.0;289086.16;104503596;29913.84375;9_Media_pos
319500.0;317425.16;96052397;2074.84375;7_Muy baja_pos
320000.0;320140.3;105799121;-140.3125;6_Muy baja_neg
320000.0;325802.3;102500887;-5802.3125;5_Baja_neg
320000.0;317318.3;105664062;2681.6875;7_Muy baja_pos
320000.0;319654.0;105902395;346.0;7_Muy baja_pos
320000.0;304315.16;104643165;15684.84375;9_Media_pos
324100.0;351215.6;105631737;-27115.59375;4_Media_neg
329000.0;405301.62;105861836;-76301.625;2_Muy alta_neg
330000.0;316552.44;103422920;13447.5625;8_Baja_pos
330000.0;328341.94;105325783;1658.0625;7_Muy baja_pos
330000.0;378494.16;103644688;-48494.15625;2_Muy alta_neg
330000.0;324381.75;103127412;5618.25;8_Baja_pos
330000.0;261333.52;103441797;68666.484375;11_Muy alta_pos
333759.0;365701.7;105833835;-31942.6875;3_Alta_neg
335000.0;378988.28;105651774;-43988.28125;3_Alta_neg
335000.0;329882.72;105675541;5117.28125;8_Baja_pos
335000.0;329264.44;105887135;5735.5625;8_Baja_pos
335000.0;331515.4;105718049;3484.59375;7_Muy baja_pos
338000.0;311970.62;105661528;26029.375;9_Media_pos
340000.0;339824.66;106029506;175.34375;7_Muy baja_pos
340000.0;327961.06;106023003;12038.9375;8_Baja_pos
340000.0;289086.16;103672893;50913.84375;11_Muy alta_pos
340000.0;335439.5;104764090;4560.5;7_Muy baja_pos
340000.0;337171.47;105607496;2828.53125;7_Muy baja_pos
340000.0;303344.78;104393539;36655.21875;10_Alta_pos
340000.0;350585.12;102221430;-10585.125;5_Baja_neg
340000.0;274614.03;105059681;65385.96875;11_Muy alta_pos
340000.0;310436.53;104882302;29563.46875;9_Media_pos
340000.0;303344.78;103522873;36655.21875;10_Alta_pos
345000.0;364599.53;106023743;-19599.53125;4_Media_neg
345000.0;347199.6;104439924;-2199.59375;6_Muy baja_neg
346000.0;332771.03;106004123;13228.96875;8_Baja_pos
346000.0;358624.97;105979252;-12624.96875;5_Baja_neg
346000.0;340605.3;105979155;5394.6875;8_Baja_pos
346000.0;350517.94;105988000;-4517.9375;6_Muy baja_neg
346000.0;353463.88;105983688;-7463.875;5_Baja_neg
346000.0;350816.22;105989074;-4816.21875;6_Muy baja_neg
346000.0;352536.75;105986931;-6536.75;5_Baja_neg
346000.0;324802.72;105986773;21197.28125;9_Media_pos
346000.0;350816.22;105953605;-4816.21875;6_Muy baja_neg
348000.0;421167.78;105438368;-73167.78125;2_Muy alta_neg
350000.0;342539.28;106026821;7460.71875;8_Baja_pos
350000.0;341878.06;104723454;8121.9375;8_Baja_pos
350000.0;353037.03;105485833;-3037.03125;6_Muy baja_neg
350000.0;363797.2;103982168;-13797.1875;5_Baja_neg
350000.0;338027.88;104572146;11972.125;8_Baja_pos
350000.0;319938.28;103604583;30061.71875;10_Alta_pos
350000.0;333109.5;104667850;16890.5;9_Media_pos
350000.0;281887.16;104979135;68112.84375;11_Muy alta_pos
350000.0;350104.66;103267913;-104.65625;6_Muy baja_neg
350000.0;332942.12;104214646;17057.875;9_Media_pos
350000.0;319938.28;103660597;30061.71875;10_Alta_pos
350000.0;357036.75;105017143;-7036.75;5_Baja_neg
350000.0;308189.38;104639516;41810.625;10_Alta_pos
355000.0;361429.72;105199431;-6429.71875;5_Baja_neg
360000.0;323811.78;104690191;36188.21875;10_Alta_pos
360000.0;220920.06;105497055;139079.9375;12_Extrema_pos
360000.0;365912.75;97764149;-5912.75;5_Baja_neg
360500.0;364416.34;105576087;-3916.34375;6_Muy baja_neg
363000.0;354422.16;102896854;8577.84375;8_Baja_pos
363000.0;342543.84;105337245;20456.15625;9_Media_pos
365000.0;378450.16;105555669;-13450.15625;5_Baja_neg
365000.0;339244.1;104080480;25755.90625;9_Media_pos
365000.0;343110.44;105890397;21889.5625;9_Media_pos
365000.0;360916.88;103839184;4083.125;7_Muy baja_pos
370000.0;374629.03;105181898;-4629.03125;6_Muy baja_neg
370000.0;362040.0;105155013;7960.0;8_Baja_pos
370000.0;366935.6;105197167;3064.40625;7_Muy baja_pos
370000.0;362040.0;105015619;7960.0;8_Baja_pos
370000.0;421002.3;106020596;-51002.3125;2_Muy alta_neg
370000.0;386735.62;105191891;-16735.625;4_Media_neg
370000.0;325113.88;105185419;44886.125;10_Alta_pos
370000.0;392312.56;100155643;-22312.5625;4_Media_neg
370000.0;369493.03;105856046;506.96875;7_Muy baja_pos
374000.0;378607.2;105496215;-4607.1875;6_Muy baja_neg
375000.0;384596.5;104928783;-9596.5;5_Baja_neg
375000.0;357830.66;105545893;17169.34375;9_Media_pos
375000.0;329835.2;105581217;45164.8125;11_Muy alta_pos
375000.0;354736.28;104689321;20263.71875;9_Media_pos
375000.0;351659.0;105589125;23341.0;9_Media_pos
375000.0;373661.38;105749586;1338.625;7_Muy baja_pos
375000.0;383473.25;104795588;-8473.25;5_Baja_neg
376000.0;378714.06;105674924;-2714.0625;6_Muy baja_neg
376000.0;346425.3;105672158;29574.6875;9_Media_pos
376000.0;360368.97;105662583;15631.03125;9_Media_pos
376000.0;375802.34;105607703;197.65625;7_Muy baja_pos
376000.0;388774.28;105873774;-12774.28125;5_Baja_neg
379000.0;426799.38;105334225;-47799.375;2_Muy alta_neg
379000.0;347692.0;104960823;31308.0;10_Alta_pos
380000.0;366935.6;105223594;13064.40625;8_Baja_pos
380000.0;367384.8;105942012;12615.1875;8_Baja_pos
380000.0;372261.03;105259450;7738.96875;8_Baja_pos
380000.0;343924.88;105929895;36075.125;10_Alta_pos
380000.0;425242.9;106018739;-45242.90625;2_Muy alta_neg
380000.0;365716.0;104987469;14284.0;8_Baja_pos
380000.0;336532.8;105763693;43467.1875;10_Alta_pos
384000.0;385270.12;106006119;-1270.125;6_Muy baja_neg
384000.0;445513.47;104187333;-61513.46875;2_Muy alta_neg
385000.0;373611.78;105839524;11388.21875;8_Baja_pos
385000.0;386002.34;105659139;-1002.34375;6_Muy baja_neg
385000.0;376418.6;106008080;8581.40625;8_Baja_pos
385000.0;386787.62;105823175;-1787.625;6_Muy baja_neg
385000.0;366652.25;105841751;18347.75;9_Media_pos
385000.0;369129.9;105742869;15870.09375;9_Media_pos
385000.0;380392.88;105793483;4607.125;7_Muy baja_pos
385000.0;376418.6;104858825;8581.40625;8_Baja_pos
385000.0;368508.03;105869409;16491.96875;9_Media_pos
385000.0;375562.3;105893059;9437.6875;8_Baja_pos
388000.0;385815.44;102228928;2184.5625;7_Muy baja_pos
390000.0;385583.3;105765091;4416.6875;7_Muy baja_pos
390000.0;407213.66;105583494;-17213.65625;4_Media_neg
390000.0;395881.5;104986395;-5881.5;5_Baja_neg
395000.0;360821.53;105361034;34178.46875;10_Alta_pos
395000.0;372745.94;104403995;22254.0625;9_Media_pos
395000.0;362631.25;105673852;32368.75;10_Alta_pos
395000.0;416969.84;106010740;-21969.84375;4_Media_neg
395000.0;416813.16;104962668;-21813.15625;4_Media_neg
395000.0;347971.97;104366350;47028.03125;11_Muy alta_pos
395000.0;404932.3;86682042;-9932.3125;5_Baja_neg
395000.0;385657.6;103113723;9342.40625;8_Baja_pos
398000.0;369610.75;105008294;28389.25;9_Media_pos
399000.0;399987.66;105483946;-987.65625;6_Muy baja_neg
399000.0;394522.4;105723920;4477.59375;7_Muy baja_pos
399000.0;406448.53;104525790;-7448.53125;5_Baja_neg
400000.0;381160.9;99672445;18839.09375;9_Media_pos
400000.0;314175.88;105341515;85824.125;11_Muy alta_pos
405000.0;430262.12;98671141;-25262.125;4_Media_neg
410000.0;407076.6;105441019;2923.40625;7_Muy baja_pos
410000.0;361514.9;105740318;48485.09375;11_Muy alta_pos
415000.0;335511.5;103918793;79488.5;11_Muy alta_pos
419000.0;360729.3;105888511;58270.6875;11_Muy alta_pos
420000.0;428052.0;105800118;-8052.0;5_Baja_neg
420000.0;362467.34;105163193;57532.65625;11_Muy alta_pos
420000.0;424132.34;105925673;-4132.34375;6_Muy baja_neg
420000.0;426047.44;105078705;-6047.4375;5_Baja_neg
425000.0;479841.03;104379125;-54841.03125;2_Muy alta_neg
430000.0;409452.38;106019322;20547.625;9_Media_pos
430000.0;427262.0;105022261;2738.0;7_Muy baja_pos
439000.0;417000.1;105587156;21999.90625;9_Media_pos
440000.0;444461.03;104686445;-4461.03125;6_Muy baja_neg
440000.0;440984.56;104972760;-984.5625;6_Muy baja_neg
443000.0;406071.56;103495724;36928.4375;10_Alta_pos
443000.0;420755.47;103814071;22244.53125;9_Media_pos
443000.0;388394.4;105325016;54605.59375;11_Muy alta_pos
444900.0;409918.5;105513892;34981.5;10_Alta_pos
445000.0;440342.84;103495716;4657.15625;7_Muy baja_pos
445000.0;405438.12;103813798;39561.875;10_Alta_pos
445000.0;451328.53;105325552;-6328.53125;5_Baja_neg
445000.0;342039.2;105911386;102960.8125;12_Extrema_pos
445000.0;401656.53;105302753;43343.46875;10_Alta_pos
448000.0;442935.6;106007313;5064.40625;8_Baja_pos
448000.0;506453.66;105065717;-58453.65625;2_Muy alta_neg
448000.0;463969.9;105036496;-15969.90625;4_Media_neg
448000.0;463969.9;105044414;-15969.90625;4_Media_neg
448000.0;448057.66;105776508;-57.65625;6_Muy baja_neg
448000.0;445057.38;105036700;2942.625;7_Muy baja_pos
450000.0;456467.12;105474228;-6467.125;5_Baja_neg
450000.0;457691.56;105536197;-7691.5625;5_Baja_neg
450000.0;377506.75;103260952;72493.25;11_Muy alta_pos
450000.0;452377.84;105462759;-2377.84375;6_Muy baja_neg
450000.0;452718.34;103261238;-2718.34375;6_Muy baja_neg
450000.0;456467.12;105351290;-6467.125;5_Baja_neg
450000.0;429854.44;105401958;20145.5625;9_Media_pos
450000.0;426896.25;105752804;23103.75;9_Media_pos
450000.0;453479.28;103491447;-3479.28125;6_Muy baja_neg
453000.0;434927.6;101667631;18072.40625;9_Media_pos
453000.0;247439.75;101024549;205560.25;12_Extrema_pos
453000.0;464562.34;102825946;-11562.34375;5_Baja_neg
455000.0;416178.5;103138706;38821.5;10_Alta_pos
455376.0;433002.78;101355256;22373.21875;9_Media_pos
455376.0;434370.16;101355328;21005.84375;9_Media_pos
457000.0;449762.8;105659242;7237.1875;8_Baja_pos
460000.0;462412.38;105993225;-2412.375;6_Muy baja_neg
460000.0;467875.62;105510462;-7875.625;5_Baja_neg
460000.0;462412.38;105244731;-2412.375;6_Muy baja_neg
460000.0;452144.5;105242529;7855.5;8_Baja_pos
460000.0;456293.9;104945353;3706.09375;7_Muy baja_pos
460000.0;440398.7;105170345;19601.3125;9_Media_pos
460000.0;462412.38;105224440;-2412.375;6_Muy baja_neg
460000.0;457785.88;105173358;2214.125;7_Muy baja_pos
460000.0;461618.84;105177474;-1618.84375;6_Muy baja_neg
460000.0;456452.75;105167593;3547.25;7_Muy baja_pos
460000.0;461618.84;105171452;-1618.84375;6_Muy baja_neg
460000.0;456452.75;105403116;3547.25;7_Muy baja_pos
460000.0;447628.0;105191888;12372.0;8_Baja_pos
460000.0;462412.38;104555552;-2412.375;6_Muy baja_neg
460000.0;457785.88;105173398;2214.125;7_Muy baja_pos
460000.0;456452.75;105598685;3547.25;7_Muy baja_pos
460000.0;444915.25;105154366;15084.75;9_Media_pos
460000.0;415150.97;105971518;44849.03125;10_Alta_pos
465000.0;407830.0;105938922;57170.0;11_Muy alta_pos
465000.0;426702.94;105979430;38297.0625;10_Alta_pos
467000.0;399870.56;105323749;67129.4375;11_Muy alta_pos
470000.0;417845.22;106005953;52154.78125;11_Muy alta_pos
470000.0;420281.06;105120505;49718.9375;11_Muy alta_pos
470000.0;476843.47;105105816;-6843.46875;5_Baja_neg
470000.0;470582.97;105105447;-582.96875;6_Muy baja_neg
470000.0;470582.97;105031142;-582.96875;6_Muy baja_neg
470000.0;464632.75;105200916;5367.25;8_Baja_pos
470000.0;519431.9;105103213;-49431.90625;2_Muy alta_neg
470000.0;466180.5;101160353;3819.5;7_Muy baja_pos
470000.0;463628.03;105106094;6371.96875;8_Baja_pos
470000.0;478550.47;105336863;-8550.46875;5_Baja_neg
470000.0;456948.4;105889826;13051.59375;8_Baja_pos
470000.0;399473.4;103501828;70526.59375;11_Muy alta_pos
470000.0;469146.38;105096212;853.625;7_Muy baja_pos
470000.0;481160.28;105915165;-11160.28125;5_Baja_neg
470000.0;362442.12;105900378;107557.875;12_Extrema_pos
470000.0;425529.7;105208097;44470.3125;10_Alta_pos
475000.0;475397.75;105970743;-397.75;6_Muy baja_neg
475000.0;422568.28;103131638;52431.71875;11_Muy alta_pos
477000.0;492267.34;104739980;-15267.34375;4_Media_neg
479000.0;487306.34;104154425;-8306.34375;5_Baja_neg
479000.0;469186.16;105934588;9813.84375;8_Baja_pos
479000.0;298923.7;105531992;180076.3125;12_Extrema_pos
480000.0;487241.28;106030169;-7241.28125;5_Baja_neg
480000.0;473998.88;105620128;6001.125;8_Baja_pos
480000.0;481771.88;104875684;-1771.875;6_Muy baja_neg
480000.0;464359.03;104085706;15640.96875;9_Media_pos
480000.0;324731.2;99755126;155268.8125;12_Extrema_pos
480000.0;414976.4;104677020;65023.59375;11_Muy alta_pos
485000.0;442343.34;104289976;42656.65625;10_Alta_pos
488000.0;481259.4;105664794;6740.59375;8_Baja_pos
490000.0;486083.72;105923194;3916.28125;7_Muy baja_pos
490000.0;483444.0;105632252;6556.0;8_Baja_pos
490000.0;413040.16;104139674;76959.84375;11_Muy alta_pos
490000.0;500285.56;105566228;-10285.5625;5_Baja_neg
490000.0;432487.3;104687418;57512.6875;11_Muy alta_pos
490000.0;460775.22;105728167;29224.78125;9_Media_pos
491000.0;471029.25;105419169;19970.75;9_Media_pos
495000.0;466506.9;105366751;28493.09375;9_Media_pos
495000.0;480698.47;105585846;14301.53125;8_Baja_pos
495000.0;499106.56;105600712;-4106.5625;6_Muy baja_neg
495000.0;559957.25;105788683;-64957.25;2_Muy alta_neg
495000.0;490884.78;105873298;4115.21875;7_Muy baja_pos
495000.0;498895.78;105874593;-3895.78125;6_Muy baja_neg
495000.0;498895.78;105339038;-3895.78125;6_Muy baja_neg
495000.0;506991.53;105813332;-11991.53125;5_Baja_neg
495000.0;458914.9;105519559;36085.09375;10_Alta_pos
495000.0;499106.56;105668458;-4106.5625;6_Muy baja_neg
495000.0;494925.53;105407880;74.46875;7_Muy baja_pos
495000.0;498895.78;105473937;-3895.78125;6_Muy baja_neg
495000.0;479097.03;105502136;15902.96875;9_Media_pos
495000.0;498895.78;105315779;-3895.78125;6_Muy baja_neg
495000.0;461692.34;105385598;33307.65625;10_Alta_pos
495000.0;498895.78;105311171;-3895.78125;6_Muy baja_neg
495000.0;418304.5;105648323;76695.5;11_Muy alta_pos
495000.0;494925.53;105516065;74.46875;7_Muy baja_pos
495000.0;470250.53;105660737;24749.46875;9_Media_pos
495000.0;458163.7;103918047;36836.3125;10_Alta_pos
495000.0;498454.9;105915996;-3454.90625;6_Muy baja_neg
495000.0;498895.78;105365306;-3895.78125;6_Muy baja_neg
495000.0;498895.78;105929354;-3895.78125;6_Muy baja_neg
495000.0;498895.78;105342826;-3895.78125;6_Muy baja_neg
495000.0;483571.72;105317881;11428.28125;8_Baja_pos
495000.0;461692.34;105308214;33307.65625;10_Alta_pos
495000.0;461692.34;105933957;33307.65625;10_Alta_pos
495000.0;483219.03;84478054;11780.96875;8_Baja_pos
495000.0;508079.62;103822175;-13079.625;5_Baja_neg
495000.0;485490.28;105588318;9509.71875;8_Baja_pos
495000.0;470627.84;105497186;24372.15625;9_Media_pos
495000.0;465744.06;105907460;29255.9375;9_Media_pos
495000.0;465744.06;105907530;29255.9375;9_Media_pos
495000.0;460326.34;105574028;34673.65625;10_Alta_pos
495000.0;514164.8;105369792;-19164.8125;4_Media_neg
495000.0;511977.62;105327136;-16977.625;4_Media_neg
495000.0;389446.7;104226484;105553.3125;12_Extrema_pos
495000.0;498895.78;105360437;-3895.78125;6_Muy baja_neg
495000.0;522704.7;104627897;-27704.6875;4_Media_neg
495000.0;505955.44;105382019;-10955.4375;5_Baja_neg
495000.0;453009.44;105765825;41990.5625;10_Alta_pos
499000.0;476843.47;105236370;22156.53125;9_Media_pos
500000.0;469628.9;104918305;30371.09375;10_Alta_pos
510000.0;512685.1;105575680;-2685.09375;6_Muy baja_neg
515000.0;514982.84;101391373;17.15625;7_Muy baja_pos
515000.0;531941.06;106013790;-16941.0625;4_Media_neg
517404.0;313372.1;102916413;204031.90625;12_Extrema_pos
520000.0;476762.53;104710198;43237.46875;10_Alta_pos
520000.0;535657.25;103326085;-15657.25;4_Media_neg
520000.0;505166.2;104310130;14833.8125;8_Baja_pos
525000.0;478607.06;105847135;46392.9375;11_Muy alta_pos
525000.0;516637.16;105874181;8362.84375;8_Baja_pos
525000.0;470343.78;105865002;54656.21875;11_Muy alta_pos
525000.0;492434.0;105987502;32566.0;10_Alta_pos
525000.0;488859.6;105845874;36140.40625;10_Alta_pos
525000.0;517245.03;105865964;7754.96875;8_Baja_pos
525000.0;470028.6;105849016;54971.40625;11_Muy alta_pos
530000.0;646708.56;106016122;-116708.5625;1_Extrema_neg
530000.0;531456.8;104714512;-1456.8125;6_Muy baja_neg
535000.0;531004.44;98227690;3995.5625;7_Muy baja_pos
535000.0;479216.3;105097186;55783.6875;11_Muy alta_pos
535000.0;525272.2;104730311;9727.8125;8_Baja_pos
535000.0;498562.38;105720298;36437.625;10_Alta_pos
550000.0;539919.25;104027307;10080.75;8_Baja_pos
550000.0;449112.6;105992235;100887.40625;12_Extrema_pos
550000.0;743655.3;84247219;-193655.3125;1_Extrema_neg
550000.0;440296.22;103841422;109703.78125;12_Extrema_pos
550000.0;545403.4;106042191;4596.625;7_Muy baja_pos
554000.0;537837.4;105804137;16162.625;9_Media_pos
560000.0;448922.06;104593769;111077.9375;12_Extrema_pos
563000.0;453093.72;105638342;109906.28125;12_Extrema_pos
563000.0;499818.7;101024393;63181.3125;11_Muy alta_pos
563000.0;518193.44;105553476;44806.5625;10_Alta_pos
570000.0;571592.06;105707550;-1592.0625;6_Muy baja_neg
570000.0;597454.9;104967308;-27454.875;4_Media_neg
577500.0;552299.44;105765706;25200.5625;9_Media_pos
580000.0;541743.5;102280017;38256.5;10_Alta_pos
585000.0;539075.94;105993411;45924.0625;11_Muy alta_pos
585000.0;565027.56;105992236;19972.4375;9_Media_pos
585000.0;492535.9;102948658;92464.09375;11_Muy alta_pos
589000.0;629399.2;105392286;-40399.1875;3_Alta_neg
590000.0;576884.3;105831712;13115.6875;8_Baja_pos
593000.0;468881.56;98693588;124118.4375;12_Extrema_pos
595000.0;676952.8;106004641;-81952.8125;2_Muy alta_neg
595000.0;578780.0;106036274;16220.0;9_Media_pos
595000.0;861856.8;105720350;-266856.8125;1_Extrema_neg
595000.0;607545.06;105385343;-12545.0625;5_Baja_neg
595000.0;570513.2;105538403;24486.8125;9_Media_pos
597000.0;411418.88;104922201;185581.125;12_Extrema_pos
600000.0;436979.4;106005938;163020.59375;12_Extrema_pos
600000.0;487077.28;105235779;112922.71875;12_Extrema_pos
604000.0;534280.3;101751310;69719.6875;11_Muy alta_pos
604000.0;534280.3;100870362;69719.6875;11_Muy alta_pos
618000.0;620133.1;105568301;-2133.125;6_Muy baja_neg
620000.0;623604.8;104778021;-3604.8125;6_Muy baja_neg
620000.0;629448.4;102685351;-9448.375;5_Baja_neg
620000.0;595841.8;104676519;24158.1875;9_Media_pos
620000.0;625768.0;105652086;-5768.0;5_Baja_neg
620000.0;599648.6;103094244;20351.375;9_Media_pos
620000.0;603385.3;105882819;16614.6875;9_Media_pos
625000.0;579723.56;104789045;45276.4375;11_Muy alta_pos
627000.0;604294.06;104712159;22705.9375;9_Media_pos
627000.0;610347.7;104217615;16652.3125;9_Media_pos
630000.0;551355.8;103818492;78644.1875;11_Muy alta_pos
630000.0;605002.75;105986483;24997.25;9_Media_pos
638000.0;679599.1;106026710;-41599.125;3_Alta_neg
645000.0;549805.25;103169844;95194.75;11_Muy alta_pos
645000.0;527448.75;101044633;117551.25;12_Extrema_pos
650000.0;650691.4;101595272;-691.375;6_Muy baja_neg
650000.0;526567.2;104474868;123432.8125;12_Extrema_pos
650000.0;651391.8;101996828;-1391.8125;6_Muy baja_neg
650000.0;618793.2;101991034;31206.8125;10_Alta_pos
650000.0;647798.7;105887724;2201.3125;7_Muy baja_pos
650000.0;650857.75;104682997;-857.75;6_Muy baja_neg
650000.0;696059.06;101998471;-46059.0625;2_Muy alta_neg
29000.0;29973.453;105354458;-973.453125;6_Muy baja_neg
36100.0;60136.688;105051564;-24036.6875;4_Media_neg
36100.0;61807.457;104825494;-25707.45703125;4_Media_neg
40376.0;41249.004;105358787;-873.00390625;6_Muy baja_neg
43000.0;44237.9;104826318;-1237.8984375;6_Muy baja_neg
43000.0;44237.9;104891846;-1237.8984375;6_Muy baja_neg
45150.0;43611.656;105358596;1538.34375;7_Muy baja_pos
46377.0;58487.883;102166058;-12110.8828125;5_Baja_neg
47000.0;48304.695;104825253;-1304.6953125;6_Muy baja_neg
47000.0;48304.695;105051297;-1304.6953125;6_Muy baja_neg
47200.0;53077.07;104825843;-5877.0703125;5_Baja_neg
47200.0;63382.367;104891686;-16182.3671875;4_Media_neg
49000.0;58277.758;93878986;-9277.7578125;5_Baja_neg
49000.0;52940.832;93943968;-3940.83203125;6_Muy baja_neg
49500.0;53179.773;105025833;-3679.7734375;6_Muy baja_neg
49600.0;50503.68;105631001;-903.6796875;6_Muy baja_neg
50900.0;55837.473;105051835;-4937.47265625;6_Muy baja_neg
50900.0;54999.64;104825935;-4099.640625;6_Muy baja_neg
51204.0;51570.793;105358518;-366.79296875;6_Muy baja_neg
52936.0;59611.887;105358711;-6675.88671875;5_Baja_neg
54000.0;120390.375;106002651;-66390.375;2_Muy alta_neg
54500.0;57344.43;105051740;-2844.4296875;6_Muy baja_neg
54500.0;57344.43;104825664;-2844.4296875;6_Muy baja_neg
54800.0;58115.25;105051616;-3315.25;6_Muy baja_neg
54800.0;57602.81;104825538;-2802.80859375;6_Muy baja_neg
55000.0;54747.145;105974496;252.85546875;7_Muy baja_pos
55000.0;59359.156;104320425;-4359.15625;6_Muy baja_neg
55500.0;62782.4;104888603;-7282.3984375;5_Baja_neg
55500.0;57506.203;103101966;-2006.203125;6_Muy baja_neg
56000.0;60422.0;104826539;-4422.0;6_Muy baja_neg
56000.0;60422.0;105052329;-4422.0;6_Muy baja_neg
57000.0;60657.383;103102100;-3657.3828125;6_Muy baja_neg
57100.0;61809.516;102856009;-4709.515625;6_Muy baja_neg
57577.0;55550.45;105358791;2026.55078125;7_Muy baja_pos
57600.0;57832.34;104888414;-232.33984375;6_Muy baja_neg
57600.0;61755.375;104549982;-4155.375;6_Muy baja_neg
57600.0;70942.59;102228338;-13342.59375;5_Baja_neg
57800.0;61160.418;105051442;-3360.41796875;6_Muy baja_neg
57900.0;60857.113;98612794;-2957.11328125;6_Muy baja_neg
58300.0;57735.684;102797000;564.31640625;7_Muy baja_pos
58400.0;57771.598;102842200;628.40234375;7_Muy baja_pos
58400.0;57344.43;105505361;1055.5703125;7_Muy baja_pos
58400.0;57344.43;104825987;1055.5703125;7_Muy baja_pos
58700.0;64562.99;104825310;-5862.98828125;5_Baja_neg
58700.0;64562.99;105051223;-5862.98828125;5_Baja_neg
59000.0;63316.34;102796923;-4316.33984375;6_Muy baja_neg
59300.0;60295.473;102533897;-995.47265625;6_Muy baja_neg
59500.0;63054.695;105375660;-3554.6953125;6_Muy baja_neg
59600.0;60581.188;102888556;-981.1875;6_Muy baja_neg
59800.0;62015.645;103879392;-2215.64453125;6_Muy baja_neg
59800.0;61050.51;104826523;-1250.51171875;6_Muy baja_neg
59800.0;61050.51;105052326;-1250.51171875;6_Muy baja_neg
61500.0;60871.16;104552736;628.83984375;7_Muy baja_pos
61500.0;60470.074;101940619;1029.92578125;7_Muy baja_pos
