propertyCode;properties.name;properties.name_distancia
106038839;Escola Pau Romeva;142.17532120480206
105980094;Escola Sant Ramon Nonat;188.7642260222203
105678219;Escola Màrius Torres;109.05419611227059
105440038;Escola Sant Ramon Nonat;95.53991520852486
105439283;Escola Sant Ramon Nonat - Sagrat Cor;242.75025537730934
105367605;Maristes Sants - les Corts;53.93196858447301
105279312;Institut escola Tres Fonts de Les Corts;222.00786530665104
104182507;Escola Sant Ramon Nonat;524.814325239914
105984725;Escola Barcelona;84.62894017775554
106039713;Escola Lavínia;147.23850274036636
104917170;Escola Barcelona;32.553880798197405
104786572;Institut d'Educació Secundària Margarida Xirgu;97.18097158195125
105785305;Institut Les Corts;110.21731293837317
106017261;Escola Sant Ramon Nonat;389.4415558039433
105779823;Maristes Sants - les Corts;139.61595908540986
105764999;Maristes Sants - les Corts;203.7786276500037
105720658;Escola Duran i Bas;24.474017487351375
106042439;Escola Barcelona;142.7675860126712
104840329;Escola Lavínia;195.6889906819984
105891770;Escola Bressol Can Bacardí;419.7279024012868
105636020;Institut escola Tres Fonts de Les Corts;239.07748130314982
105986351;Institut escola Tres Fonts de Les Corts;219.83391960752868
105881453;Escola Jaume I;34.87973371124957
104694622;Escola Jaume I;273.23659329371105
99988865;Som-hi dansa;352.5267782440484
105470441;Escola Bressol Can Bacardí;442.9711088550634
103884412;Escola Lavínia;225.2379992557893
105998656;Institut escola Tres Fonts de Les Corts;190.91763713031395
105928328;Institut escola Tres Fonts de Les Corts;193.07762581873374
105203548;Escola Duran i Bas;71.92254465712767
105983102;ISC;101.55967662787343
103706349;Escola Santíssima Trinitat;162.56021197466785
104564533;Escola Barcelona;138.7040679455627
97245681;Paideia;172.80191346458398
105921266;Institut escola Tres Fonts de Les Corts;151.31411219417265
27636226;ISC;239.58856712848467
106029740;Escola Anglesola;170.72231543717646
105236207;Escola Duran i Bas;214.2443199232969
105853570;Paideia;330.4415358082122
105811154;Institut Les Corts;201.34924182051586
89798748;Escola Pràctiques;261.9501940083872
95055657;Santa Teresa de Lisieux;109.87784157380696
106039728;Institut Les Corts;217.08035503114687
105893411;Escola Lavínia;249.0928194363239
105884476;Col·legi Pare Manyanet;108.27416063270226
105531585;Magic Mirror Center;232.41443151518007
105475330;Escola Pau Romeva;31.829644726815395
96968720;Santa Teresa de Lisieux;122.45939789908621
105481479;Escola Jaume I;258.228072271692
105639152;Institut escola Tres Fonts de Les Corts;211.57761566071048
105213492;Som-hi dansa;373.0664089336739
105416885;Santa Teresa de Lisieux;95.87403888864795
105056762;Escola Pau Romeva;278.5391090753649
105900332;Escola Sant Ramon Nonat - Sagrat Cor;328.3749735813276
103107403;Paideia;155.92311297957227
105898877;Escola Barcelona;268.516990909409
105620317;Escola Barcelona;209.03056944084403
105573907;Escola Barcelona;88.26357815283362
105269915;Magic Mirror Center;335.19970444985984
104293372;Idiomes Tarradellas;160.5184057808639
102802751;Som-hi dansa;95.28581517380906
100480244;Idiomes Tarradellas;305.8489950728598
104538980;Institut Les Corts;136.79982065618194
105481601;Paideia;329.3078405128723
105774724;NOVA estudis;113.9298091798454
101850211;Escola Joso;309.6321334738421
103116239;Escola Pau Romeva;356.3254199613767
105991948;Institut escola Tres Fonts de Les Corts;98.58905795314897
101483226;Escola Bressol Can Bacardí;140.70799509594298
105623378;Institut escola Tres Fonts de Les Corts;150.11552243032753
105726541;Escola Sant Ramon Nonat - Sagrat Cor;478.5951049702023
102051093;Escola Bressol Can Bacardí;372.6239999414791
105621047;ISC;81.09437654138553
104987001;Paideia;286.2895588467841
105870803;Magic Mirror Center;411.3722794911382
105423723;Institut Pedralbes;296.12767270690864
103566076;Escola Santa Dorotea. Salesianes Sarrià;338.4840691416973
105973151;Idiomes Tarradellas;305.39734553260354
103587432;Magic Mirror Center;272.63174205837316
105902219;Institut Sants;376.3393234851221
102019926;Magic Mirror Center;344.04117846843684
105911929;Paideia;226.26799603073286
103596994;Escola Santa Dorotea. Salesianes Sarrià;294.12908192329104
106000986;Magic Mirror Center;382.6239614808191
103274237;Sagrado Corazón;348.22572561437426
103854434;Magic Mirror Center;347.9771801942026
103256510;Magic Mirror Center;263.3639486990538
104276694;Magic Mirror Center;317.9660971864475
103591410;Magic Mirror Center;61.22211861161834
103614426;Magic Mirror Center;266.0018311904049
105221177;Magic Mirror Center;217.74716619370392
104842807;Magic Mirror Center;197.089314628587
103598152;Escola Santa Dorotea. Salesianes Sarrià;341.57687314156897
104741917;Escola Santa Dorotea. Salesianes Sarrià;378.24017106229354
101969032;Magic Mirror Center;128.70525838943905
102710508;Institut escola Tres Fonts de Les Corts;401.29032781861383
103706571;Escola Santa Dorotea. Salesianes Sarrià;295.2749809954797
103617436;Magic Mirror Center;265.9193072393738
104795309;Escola Santa Dorotea. Salesianes Sarrià;334.98519042322437
103599422;Magic Mirror Center;349.1392626999238
103623025;Escola Santa Dorotea. Salesianes Sarrià;308.4036566646428
103598166;Magic Mirror Center;379.4672715087391
105967279;Magic Mirror Center;106.79542512666144
103263133;Magic Mirror Center;190.89233021047343
104416651;Magic Mirror Center;68.85334865914953
103726746;Escola Santa Dorotea. Salesianes Sarrià;376.25147075152177
104012976;Magic Mirror Center;186.43509778801499
101974322;Magic Mirror Center;320.44689951221903
103607756;Magic Mirror Center;142.5517703113578
105655318;Magic Mirror Center;355.6135707480465
103628289;Escola Santa Dorotea. Salesianes Sarrià;334.72569282582964
105545270;Escola Santa Dorotea. Salesianes Sarrià;302.8396760667236
103270274;Magic Mirror Center;65.83973788825021
104416981;Escola Santa Dorotea. Salesianes Sarrià;401.238575885368
104277543;Escola Pep Ventura;147.51428716909757
106023790;Escola Pau Romeva;149.04160840983582
106024833;Escola Pau Romeva;177.6010132962152
106028727;Escola Pau Romeva;132.3133151415177
105758746;Institut Pedralbes;218.2486538355944
105069291;Escola Sant Ramon Nonat;103.96377600791219
93403556;Institut escola Tres Fonts de Les Corts;332.912950961506
101340492;Escola Santíssima Trinitat;189.98456510097344
100850024;Escola Santíssima Trinitat;138.5598562920503
104249232;Escola Santíssima Trinitat;246.34060375989517
106039363;Magic Mirror Center;463.82269119341316
104852277;Magic Mirror Center;329.22372931737544
105657384;Escola Santa Dorotea. Salesianes Sarrià;278.94125302367564
105657405;Magic Mirror Center;298.38320363709727
104429871;Magic Mirror Center;285.80405828588175
104826374;Magic Mirror Center;404.21367373341235
105490771;Escola Solc;44.51154326568747
105116569;Institut Sants;376.3393234851221
105045953;Magic Mirror Center;155.23495205189656
105622940;Magic Mirror Center;61.39117488982011
105579443;Escola Barcelona;113.0444677557315
105849746;Paideia;341.9863183066296
105829705;Institut Pedralbes;345.2804958926309
105339966;Institut Pedralbes;211.73905177047018
106005762;Institut Pedralbes;145.3912811553265
105356596;Som-hi dansa;151.25761711543058
105460300;Som-hi dansa;193.24993933997612
105075497;Magic Mirror Center;170.44923228647428
105137833;Som-hi dansa;283.4025679358306
105228822;Som-hi dansa;26.120819082409053
104634731;Som-hi dansa;220.77327367251667
104555371;Som-hi dansa;169.1858171783624
104542632;Escola Duran i Bas;190.61097475709116
98390203;Magic Mirror Center;302.52146026130094
105988829;Som-hi dansa;229.93809467746354
105117692;Idiomes Tarradellas;350.09524728630504
105165101;Idiomes Tarradellas;239.20087751174046
104362479;Som-hi dansa;50.495594488471255
102883572;Som-hi dansa;48.97293310124461
103297208;Som-hi dansa;74.71550574294251
105846512;Som-hi dansa;256.1572980131494
104756891;Idiomes Tarradellas;202.09542658453395
105973875;Idiomes Tarradellas;261.4609651987275
103736830;Idiomes Tarradellas;164.85839530004458
105514747;Som-hi dansa;167.7861331794955
104862873;Som-hi dansa;103.56113937880619
105337807;Idiomes Tarradellas;70.68769571808967
105268386;Som-hi dansa;32.56140686410873
103734165;Som-hi dansa;237.86157785090543
105526094;Som-hi dansa;152.73787893293766
102494098;Idiomes Tarradellas;142.16593093970567
105454709;Som-hi dansa;309.13015816845956
105448503;Som-hi dansa;463.22871428382376
104217298;Idiomes Tarradellas;95.63228876398333
105271406;Idiomes Tarradellas;130.93897699752915
105496226;Som-hi dansa;69.1242691935159
103448998;Escola Augusta;390.93561332529396
105324671;Idiomes Tarradellas;212.1238003744278
105464331;Magic Mirror Center;101.66086778871642
101708165;Institut Pedralbes;205.80147292868864
104265624;Institut Pedralbes;171.29290086468703
104216426;Institut Pedralbes;406.6590689005297
102091850;NOVA estudis;427.99539806163824
105888329;Institut Pedralbes;446.0962955920078
105357081;NOVA estudis;184.6452463094662
98751328;Col·legi Pare Manyanet;296.68769732621075
104390085;Idiomes Tarradellas;239.85819247339873
105046494;Escola Santa Dorotea. Salesianes Sarrià;222.8060203683773
105700123;NOVA estudis;153.08924384861038
104758941;Institut escola Tres Fonts de Les Corts;338.9049692829125
104759308;Magic Mirror Center;381.7849937327933
105498570;Magic Mirror Center;433.98165668580555
104479583;Col·legi Pare Manyanet;234.63245299555453
105042922;Escola Santa Dorotea. Salesianes Sarrià;334.2947389828023
105459944;Escola Santa Dorotea. Salesianes Sarrià;271.8655745899866
104248549;Santa Teresa de Lisieux;474.6292637411608
104038132;Magic Mirror Center;373.1105366642123
105456425;Escola Santa Dorotea. Salesianes Sarrià;439.71464928200686
102925393;Magic Mirror Center;205.6901920606239
104705375;Institut Pedralbes;533.3049236747455
105387250;Institut Pedralbes;198.04814093324813
104704155;Institut Pedralbes;467.51663969786557
104612449;Lycée Français de Barcelone;251.01245456995147
105266360;Lycée Français de Barcelone;74.43873207966796
104016183;Lycée Français de Barcelone;82.16256740781792
102491748;Lycée Français de Barcelone;303.7306574950348
100703222;Magic Mirror Center;224.70987215467767
103516306;Magic Mirror Center;406.4558055814222
104092368;Sagrado Corazón;220.3375704451541
106031220;Associació Centre Pedralbes;345.08205813661084
102084861;Escola Sant Ramon Nonat - Sagrat Cor;232.27393980658644
104446491;Escola Màrius Torres;39.985300191058144
104787304;Escola Pau Romeva;210.12969459201295
105176935;Escola Sant Ramon Nonat;318.9426391859271
105536666;Magic Mirror Center;201.60711760431047
104393255;Escola Màrius Torres;124.9526808395399
105221994;Escola Sant Ramon Nonat;87.38113369110307
105503439;Magic Mirror Center;368.6947281273399
105173418;Escola Sant Ramon Nonat;66.2651517556994
105173695;Escola Thau;17.73872757137231
105169692;Associació Centre Pedralbes;306.6441089126339
105451098;Associació Centre Pedralbes;416.44536421628885
105451073;Lycée Français de Barcelone;490.8012928642005
105187574;Associació Centre Pedralbes;306.6441089126339
105445495;Magic Mirror Center;388.13345603952223
105977149;Lycée Français de Barcelone;282.3098062365862
104692662;Institut Pedralbes;362.36628253067533
105780763;Magic Mirror Center;393.2165903990787
104593706;Institut Pedralbes;97.23273678206995
104603291;Institut Pedralbes;253.0790410957563
105812322;Sagrado Corazón;228.93883738617356
105626224;Magic Mirror Center;253.3395508905581
105249465;Institut Pedralbes;306.4167366168557
105756815;Magic Mirror Center;359.25031453907184
105613323;Magic Mirror Center;424.26771103023725
104541616;Institut Pedralbes;223.30684043689376
105524272;Magic Mirror Center;172.07314345210997
104731635;Institut Pedralbes;234.63324005454294
104340375;Magic Mirror Center;152.00273031501493
102640652;Kensington School;351.9605941114172
103761019;Institut de Pedagogia Terapèutica Jeroni de Moragas;165.57434817382355
105168677;Associació Centre Pedralbes;306.6441089126339
105451099;Associació Centre Pedralbes;279.3492246695546
105909907;Institut escola Tres Fonts de Les Corts;175.02887023188558
106031456;Institut escola Tres Fonts de Les Corts;183.22682914121467
100374068;Escola Anglesola;260.36415444687594
83171226;Lycée Français de Barcelone;311.83385152123884
106005924;Kensington School;391.15551732494356
105587448;Lycée Français de Barcelone;182.6724179345572
105536554;Sagrado Corazón;109.18866613468178
105354747;Lycée Français de Barcelone;423.7602588160971
105424839;Lycée Français de Barcelone;415.08799220349766
105861059;Associació Centre Pedralbes;480.89258449084815
105489723;Lycée Français de Barcelone;340.73765474533104
105528024;Lycée Français de Barcelone;228.8425157257409
105466771;Lycée Français de Barcelone;130.92098038051964
105453927;Lycée Français de Barcelone;356.5352297892532
105526139;Escola Betània - Patmos;404.1106615862105
105496346;Associació Centre Pedralbes;375.79035706683675
105217312;Kensington School;528.4121270712785
103324532;Lycée Français de Barcelone;229.2225941515755
100849776;Lycée Français de Barcelone;423.1267014539312
105578885;Col·legi Abat Oliba-Loreto;120.8177900818122
98247675;Associació Centre Pedralbes;389.6987087748394
88546178;Lycée Français de Barcelone;135.097072834342
100583336;Magic Mirror Center;216.80243395232074
86871582;Lycée Français de Barcelone;182.65324274562514
104798681;NOVA estudis;279.0778642064721
100409648;Kensington School;357.4450630688824
106006273;Kensington School;402.1937750004326
105526138;Associació Centre Pedralbes;358.10846633252606
103049194;Magic Mirror Center;295.83517859212714
103049486;Magic Mirror Center;239.17426994283647
105783495;Lycée Français de Barcelone;360.9286947641761
105527982;Lycée Français de Barcelone;286.8277460825718
105620044;Lycée Français de Barcelone;321.13668015181844
105929214;Lycée Français de Barcelone;260.8333152649689
105828032;Lycée Français de Barcelone;290.00816980342256
105521342;Kensington School;389.4511698236003
95924527;Kensington School;227.11578210040423
105128696;Kensington School;92.01306511778358
105084059;Escola Santa Dorotea. Salesianes Sarrià;346.0526215095167
105448913;Kensington School;59.11605840686072
84461701;Magic Mirror Center;208.82956706205178
105451074;Associació Centre Pedralbes;324.0002100562429
105277032;Associació Centre Pedralbes;306.6441089126339
105462074;Col·legi Pare Manyanet;439.2403245483109
104678167;Associació Centre Pedralbes;361.9604949488537
105625905;Sagrado Corazón;95.82438114758382
104393569;Escola Betània - Patmos;428.4220730078177
103646472;Escola Betània - Patmos;463.276317499534
105359548;Associació Centre Pedralbes;144.06682500052366
102524652;Kensington School;468.6676678610815
105501210;Kensington School;71.94517095725914
100667088;Kensington School;200.3945603133946
90163017;Escola Thau;261.4072480924252
103875654;Escola Solc;161.08278671224969
105461297;Associació Centre Pedralbes;260.6606364083565
105873262;Escola Thau;285.092456031874
99345419;Kensington School;146.29094177175523
105887332;Kensington School;279.03955099835855
97162822;Col·legi Abat Oliba-Loreto;278.915572988122
96185396;Kensington School;304.2568696949855
103995422;Kensington School;56.07891864346969
101475922;Col·legi Abat Oliba-Loreto;240.33075961716384
96989213;Kensington School;54.96245975403246
104899209;Escola Betània - Patmos;483.2462572144361
105239149;Lycée Français de Barcelone;355.15650459343215
105585157;Associació Centre Pedralbes;156.99288070231103
105998508;Kensington School;162.97121022322574
100140036;Saint Peter's School;184.23108872657292
104881582;Aula Escuela Europea;158.10921595622753
100654405;Escola Thau;423.22672139732083
105090497;Kensington School;139.60507968545733
96693574;Saint Paul's School;59.144929531695304
99818544;Saint Peter's School;102.03878587593213
101859091;Col·legi Abat Oliba-Loreto;353.11762737563913
104952717;Col·legi Abat Oliba-Loreto;266.6453631934842
104927049;Kensington School;277.8596194364128
101160046;Col·legi Abat Oliba-Loreto;144.55326393831245
104863247;Saint Paul's School;214.89927114942444
105279396;Institut de Pedagogia Terapèutica Jeroni de Moragas;82.55726084049171
100199973;Col·legi Abat Oliba-Loreto;157.87027206640167
105849440;Saint Paul's School;89.48272209848345
103910170;Kensington School;233.10016972881894
105736022;Escola Betània - Patmos;191.269776722928
103582587;Saint Paul's School;155.69369518683436
102839830;Col·legi Abat Oliba-Loreto;167.11481551140488
105424019;Institut de Pedagogia Terapèutica Jeroni de Moragas;67.83987674783702
102839684;Saint Peter's School;110.15338701429252
104122585;Zürich Schule;156.55644004998157
105977251;Escola Montseny;213.77751411714883
101539089;Escola Montseny;269.5608258666601
105750816;Mare de Déu del Coll;271.0171520068546
105830263;Institut Montserrat Roig;84.18852435582967
104956316;Acis;247.79768073541396
88998419;Escola Josep Maria de Sagarra;90.4361118281804
102427373;Escola Josep Maria de Sagarra;109.86354041903869
104439635;Escola Montseny;385.92405997562247
105689533;Escola Baldiri Reixac;169.7528463481138
104986021;Escola Oficial d'Idiomes Barcelona Sant Gervasi;102.60717980260198
104853449;Mare de Déu del Coll;78.8982334654959
105977221;Escola Rius i Taulet;233.272209539643
106022109;Escola Virolai;276.8548195442713
106010714;Escola Sagrada Família;177.9805195201864
97582402;Escola Virolai;100.26941018477078
105586419;Escola Sagrada Família;143.74807612989787
105676250;L'Obrador del Burot;18.048109640697245
105351666;Escola Josep Maria Jujol;117.21858552254658
101955635;Francesc Pejoan;313.8024184227037
105574294;Escola La Salle Gràcia;179.99744427672096
105135596;Escola Rius i Taulet;145.14085667161345
105201083;Escola Rius i Taulet;163.5954495592975
105900151;Escola turó del Cargol;164.96173466581146
105416711;Escola turó del Cargol;233.83866282106402
105189352;Virolai Petit;218.83164828046824
104661997;Escola Nou Patufet;46.8869297007226
97657990;Escola Pau Casals-Gràcia;216.73361006001642
105464489;Acis;215.01160871869885
104385703;Mare de Déu del Coll;23.618011746614137
104252450;Escola Súnion;57.69257040161817
105625792;Escola l'Univers;60.93757962025387
104970066;SIL;288.5599801470837
105721852;Escola Lexia;128.88907500497695
105053861;Mare de Déu del Coll;224.1430481878467
105828066;La Farigola de Vallcarca;315.73076382928514
105814829;Escola Joan Triadú;68.10378358998473
105247579;Escola Gravi;72.7895249367482
103088716;Escola Pare Poveda;156.3530343756473
105458727;Centre Educatiu Jesuïtes de Gràcia. Kostka;209.86336404575084
105258948;Escola Nou Patufet;253.89762076559634
105526219;Escola Gravi;77.39587994090958
106009170;La Farigola de Vallcarca;346.86910201114074
105632341;Escola Súnion;231.1209728120251
105932064;La Farigola de Vallcarca;148.8558507753249
106038579;Escola l'Univers;148.29072603741457
104692389;Escola Patronat Domenech;330.129513262502
103193003;Escola Montseny;303.64941685187307
104357860;English School;276.4481805973988
105373727;Sant Antoni Maria Claret;17.606530701395886
105038572;acidH;297.5778937535401
105997920;acidH;124.83587128039161
105926427;acidH;129.11026323410377
86376293;Institut Montserrat Roig;189.42695882142382
105184529;Escola Rius i Taulet;292.69607154535794
104981441;Escola Montseny;310.60362369529895
105815201;Escola turó del Cargol;166.79457938417687
105473303;Escola Joan Triadú;223.2877892188058
106040273;La Capsa de Colors;108.470935095106
105974178;Escola Montseny;106.62013183472146
105995067;Institut Montserrat Roig;45.2071221751442
105043041;Escola l'Univers;257.84035265353157
106036973;Escola l'Univers;65.73179324376669
105192934;Escola Lexia;276.2523684966413
105910221;Escola Montseny;208.3993515341843
105934822;Escola Virolai;265.4558634722787
105384942;La Capsa de Colors;141.7688774207289
106006582;Escola Solc Nou;225.26686857043092
105979153;Escola Nou Patufet;29.84567602817076
105943868;Escola Súnion;262.22824935722025
105969155;Col·legi Sant Josep;274.6184926895614
105932621;Escola Patronat Domenech;236.9991236122437
105390930;Escola Nou Patufet;211.2374883704342
106006734;Col·legi Sant Josep;51.13982300424586
104310504;Escola l'Univers;167.62752097275762
105979951;Escola Montseny;327.5904137483302
105998326;Escola Joan Triadú;278.52030918296623
104005907;Jesuïtes Gràcia - Kostka;293.1826363373608
104296894;Jesuïtes Gràcia - Kostka;332.17920458456564
105534772;Col·legi Sant Josep;219.86384686317234
103845273;Escola Nou Patufet;116.32172346049005
105910889;Escola l'Univers;22.105010062448144
101485230;Escola Rius i Taulet;275.31604117620185
104864162;Escola La Salle Gràcia;138.17579593035663
106004725;Mare de Déu del Coll;154.26934370844907
105526384;Escola Patronat Domenech;115.98698908435435
105140577;acidH;313.60798535856065
104752397;acidH;114.16804585612535
104137445;Escola Nou Patufet;235.25223248170622
105275401;Escola Baldiri Reixac;342.3971239175227
105901254;Escola turó del Cargol;222.86689529050403
105407489;Escola La Salle Gràcia;267.2507110461727
104007344;Jesuïtes Gràcia - Kostka;196.6388744909489
105888636;Escola La Salle Gràcia;116.42036985116329
106013973;Escola La Sedeta;94.35383558076819
105854524;Sant Antoni Maria Claret;113.13084197641055
104191075;Escola Pau Casals-Gràcia;208.18308394019894
105899015;L'Obrador del Burot;75.80819887827282
105195470;Col·legi Sant Josep;239.65406156578084
105195857;Escola Súnion;279.37132799868937
103301934;Acis;262.9433217748686
105632325;acidH;266.386616772291
106037230;Institut La Sedeta;154.04595985976468
105823139;Escola La Salle Gràcia;112.21746799220566
106017123;Escola Nou Patufet;86.80049796966179
105944084;Francesc Pejoan;166.5075137637645
104600971;La casa del cine;121.9973368879025
105433223;Escola Pare Poveda;215.41207900420036
105778244;Col·legi Sant Josep;152.40414944808768
106027074;Col·legi Sant Josep;191.3751548351577
105451909;Escola de les Aigües;63.15051918449845
105200843;L'Obrador del Burot;138.7501725717368
105223498;Escola de les Aigües;131.71159343618066
105237344;Institut Montserrat Roig;114.95475743494558
105232401;Institut Montserrat Roig;46.87274423867096
104610009;Institut Montserrat Roig;113.86877145157781
105327137;L'Obrador del Burot;55.62674563210358
105044753;Francesc Pejoan;195.87034136963948
105450924;acidH;122.96241678710129
105533679;Escola de les Aigües;68.57578852706938
105052651;Escola l'Univers;56.330362708168074
105100166;L'Obrador del Burot;102.3802304819791
105656610;Escola 9 Graons;224.08019612352714
104255393;Escola Pau Casals-Gràcia;117.75263977519162
105879682;Mare de Déu del Coll;192.9411504460017
105498863;Acis;149.15677601787624
104955513;Escola Pau Casals-Gràcia;154.63837497466815
103839253;Escola Joan Triadú;276.92142516418903
104863941;Escola Nou Patufet;242.35999289541698
103844749;Jesuïtes Gràcia - Kostka;284.44478323440273
103186721;Escola l'Univers;65.38588498311827
104607656;Acis;260.99132375116017
104607860;Acis;294.13458359457877
104757931;acidH;194.51788409951666
103240088;Escola Rius i Taulet;96.51951532162342
105407169;Escola Nou Patufet;157.73689768269696
105356069;acidH;177.94779325334656
105778238;acidH;330.51959087210156
103587372;Acis;164.6479637903451
105565164;Acis;123.97881069511831
103844500;Jesuïtes Gràcia - Kostka;221.1588721340188
104503596;Escola Joan Triadú;315.5353087404992
96052397;Escola Montseny;123.6215757164336
105799121;Escola Joan Triadú;78.5143752195269
102500887;Jesuïtes Gràcia - Kostka;119.24309969452756
105664062;Col·legi Sant Josep;105.47150215482846
105902395;Jesuïtes Gràcia - Kostka;81.51748674840519
104643165;Escola Rius i Taulet;330.8751553696022
105631737;Escola Súnion;145.22237839779694
105861836;Escola Nostra Senyora de Lurdes;253.00302154320937
103422920;Escola Patronat Domenech;74.69483503895367
105325783;Escola La Salle Gràcia;195.9316042412584
103644688;Escola Josep Maria Jujol;126.36744366248435
103127412;Escola Josep Maria Jujol;187.57697436311852
103441797;Escola Josep Maria Jujol;151.9132788106996
105833835;acidH;223.0928245495834
105651774;Escola Pau Casals-Gràcia;132.75311061199872
105675541;Sant Josep Teresianes;251.88924771915345
105887135;Escola Patronat Domenech;221.9515749083569
105718049;Escola Patronat Domenech;265.83223998070696
105661528;Escola Patronat Domenech;151.69173449692488
106029506;Escola Nostra Senyora de Lurdes;60.059811699608524
106023003;Sant Josep Teresianes;63.08768198364445
103672893;Jesuïtes Gràcia - Kostka;258.1419570086611
104764090;Escola Sagrada Família;77.0217446884724
105607496;Escola Fructuós Gelabert;70.74175833121689
104393539;Escola Joan Triadú;173.60547709412057
102221430;Escola turó del Cargol;139.76365756599054
105059681;Escola turó del Cargol;106.35200182669965
104882302;Jesuïtes Gràcia - Kostka;181.7821469255924
103522873;Jesuïtes Gràcia - Kostka;258.10578406826613
106023743;Col·legi Sant Josep;261.9538360213241
104439924;Escola Baldiri Reixac;269.066660180397
106004123;Virolai Petit;218.99366009713737
105979252;Jesuïtes Gràcia - Kostka;295.1570211661867
105979155;Escola Joan Triadú;227.87210931274643
105988000;Escola Pau Casals-Gràcia;277.7836382299777
105983688;Escola Teixidores de Gràcia;196.75043692541635
105989074;Escola Joan Triadú;317.44745299906054
105986931;Escola Pau Casals-Gràcia;242.13263176714594
105986773;Jesuïtes Gràcia - Kostka;301.29551105560137
105953605;Escola Joan Triadú;232.3541885592991
105438368;La casa del cine;94.16839505141319
106026821;Escola Patronat Domenech;283.80547029924713
104723454;Escola Patronat Domenech;176.9468847739149
105485833;Sant Josep Teresianes;205.5391396299688
103982168;Jesuïtes Gràcia - Kostka;229.71676446035636
104572146;Escola Nostra Senyora de Lurdes;147.83671736103744
103604583;Col·legi Sant Josep;89.8596110742908
104667850;Escola Josep Maria de Sagarra;100.43902288296299
104979135;Col·legi Sant Josep;128.97959196957234
103267913;Col·legi Sant Josep;295.87787975545507
104214646;Col·legi Sant Josep;165.65187888100093
103660597;Col·legi Sant Josep;90.93974801290616
105017143;Escola Pau Casals-Gràcia;225.95232452867586
104639516;Escola Pia Balmes;198.30114733650484
105199431;Escola l'Univers;197.55563048827668
104690191;Escola turó del Cargol;167.6137453057559
105497055;Escola l'Univers;130.99859945084756
97764149;Sant Josep Teresianes;301.45696386848
105576087;Escola turó del Cargol;222.6146284716582
102896854;CFA Rius i Taulet;200.00232905858928
105337245;Col·legi Sant Josep;241.53694087098404
105555669;Sant Josep Teresianes;82.07740627960168
104080480;L'Obrador del Burot;135.64088498468593
105890397;Institut Montserrat Roig;163.94899716333902
103839184;Escola La Salle Gràcia;196.80529781642377
105181898;Institut La Sedeta;135.986235546352
105155013;Institut La Sedeta;169.95462581422822
105197167;Escola 9 Graons;226.04478467127433
105015619;Escola Sagrada Família;159.97516040171558
106020596;Escola 9 Graons;149.7417649760853
105191891;Escola 9 Graons;209.23370718588257
105185419;Escola 9 Graons;92.08954970170244
100155643;Sant Josep Teresianes;201.74945300063283
105856046;Escola Josep Maria Jujol;57.87113305482779
105496215;Escola Nou Patufet;293.6746569216095
104928783;Escola Rius i Taulet;172.9305490585582
105545893;Escola Pau Casals-Gràcia;165.56186942445578
105581217;Institut Montserrat Roig;92.73523644811098
104689321;Sant Josep Teresianes;224.04294545846355
105589125;Escola Baldiri Reixac;179.76072135978214
105749586;Vedruna Gràcia Barcelona;130.04651460902494
104795588;Escola Pia Balmes;63.614183137290794
105674924;Escola Josep Maria Jujol;99.08239630184939
105672158;Escola Patronat Domenech;159.48165641642518
105662583;Escola Patronat Domenech;194.57941490687068
105607703;Escola Patronat Domenech;91.55387234036779
105873774;Escola Patronat Domenech;103.44833744756406
105334225;Escola Montseny;254.87991051291885
104960823;Escola La Salle Gràcia;175.60773008275086
105223594;Escola 9 Graons;273.5417370334777
105942012;Escola Sagrada Família;180.28673009071187
105259450;Escola Sagrada Família;159.39251623830643
105929895;La Capsa de Colors;151.75490243637213
106018739;Escola Nou Patufet;228.77666461430263
104987469;Escola Joan Triadú;58.36356741617488
105763693;Escola Rius i Taulet;226.9657347976904
106006119;Institut Montserrat Roig;171.66050333494812
104187333;Escola Fructuós Gelabert;46.78736635299845
105839524;Escola Josep Maria Jujol;139.72439345175076
105659139;Francesc Pejoan;85.42872061298971
106008080;Jesuïtes Gràcia - Kostka;146.01304723147936
105823175;Escola Pia Balmes;196.66042984476564
105841751;Escola Josep Maria Jujol;162.89299214231312
105742869;Escola Josep Maria Jujol;193.7230155216246
105793483;Escola l'Univers;178.11491992307978
104858825;Virolai Petit;277.7579554252091
105869409;Escola Josep Maria Jujol;146.59794584274917
105893059;Escola Pia Balmes;215.42510141631763
102228928;Escola 9 Graons;115.20172258105269
105765091;Escola Joan Triadú;100.43322077850961
105583494;Escola l'Univers;94.32632605360466
104986395;Escola Pau Casals-Gràcia;211.57205767414428
105361034;Escola de les Aigües;365.5781865702936
104403995;Escola Fructuós Gelabert;82.16937216669
105673852;Escola Patronat Domenech;163.19877123619045
106010740;Escola Pau Casals-Gràcia;301.7032197661269
104962668;Escola Solc Nou;132.10535111063137
104366350;Virolai Petit;319.14422060275155
86682042;Escola Josep Maria Jujol;227.0034593901662
103113723;Jesuïtes Gràcia - Kostka;123.94868690572495
105008294;Escola turó del Cargol;99.57187708588499
105483946;Escola Oficial d'Idiomes Barcelona Sant Gervasi;45.94223710968275
105723920;Escola La Sedeta;137.25466531304178
104525790;Escola Pau Casals-Gràcia;59.092183913740655
99672445;Escola Sagrada Família;94.818119578068
105341515;La casa del cine;172.72906071138178
