propertyCode;Supermercado;Supermercado_distancia
104907424;Lidl;306.03866221312495
106040516;Mercadona;159.09127742878383
106040495;Espucarn;347.66337677745946
100479460;Caprabo;128.63176036052914
105904931;Condis;117.31959039475733
95950783;Condis;403.6012652231996
103341953;Charter;309.14390058316513
106029402;Supermercat Navarro;333.071642016881
106035259;Mercadona;122.20593616066816
104156382;Dia;474.2111133331527
105643692;Condis;121.96667427160834
104000707;Charter;299.0220881026571
104779957;Consum;157.86457932193818
106038747;Covirán;310.5734822884051
104659462;Mercadona;114.30270159359242
100740931;Condis life;509.9032617811763
106027026;Alimentació;211.09036285830362
105046337;Condis;121.06789736799018
105181759;Sorli Discau;123.24035246292001
106035845;;155.52742053215212
106035949;Covirán;218.97833438176494
105307617;Condis;124.97498406670441
106036131;Condis;93.85787789687087
106037923;Carrefour;227.856437779267
104839345;Lidl;112.45802300431048
106022689;Charter;348.2314561439215
106039703;Condis;233.7060531695903
106024412;Plusfresc;303.8740157597692
106041648;Condis;221.55595161893768
104756725;Dia;165.47567883847174
106034823;Dhanda;404.6194320061871
106035643;Dhanda;356.80780946640317
106039755;Consum;142.2780359656983
105567476;Veritas;305.30928303519596
104198173;Charter;137.6082792463354
106036654;Condis;53.710671557431034
97422375;Dia;117.23697562817364
105907652;;398.96283606182146
105587909;Dani Supermercat;295.25513635283653
106029180;Condis;188.10675845096836
106026318;Dia;324.13320028020576
102552514;Condis;309.5361233074218
106026319;Condis;379.8951100719619
102552515;Condis;309.5361233074218
102552513;Condis;309.5361233074218
102552345;Condis;309.5361233074218
102552536;Condis;309.5361233074218
106036230;Condis;312.0745887957651
106039244;Dani Supermercat;245.13836596147348
106030363;Bonpreu;185.566795027072
105896846;;391.9062077972695
106037865;Bonpreu;22.819103855370443
105180711;Condis life;319.28565614961656
105779933;Bonpreu;154.15189345429536
106035641;Condis;573.1092377755028
106038000;Cal Vidal;91.6999360873456
105317861;Condis;108.55315952067376
105998756;Condis;605.4021668555591
106038164;Plusfresc;247.73972894374546
106040086;Condis;406.9590738830353
103739013;;398.3210736717584
106036048;Condis;56.652803650062914
106026681;Dia;171.75753333375397
106025563;Lidl;362.85937209491976
104159916;Mercadona;156.6830911081827
106012478;Condis life;566.5570317130991
106023779;Condis;120.38787490564488
106022910;Dia;243.1943041064211
105459256;Sorli Discau;71.28035294310348
105574801;Dani Supermercat;295.0257042036936
105391959;Suma;158.6213626485891
105626537;Hosmarket;68.65764483705796
106038758;Mercadona;98.91884024026965
105438780;Dia;48.95756547967615
105391940;Suma;158.6213626485891
105491817;Lidl;390.66229202172065
105391941;Suma;158.6213626485891
104409967;Mercadona;425.2731779656831
104512596;Dia;137.0862248390327
104725535;Mercadona;316.7923838817481
99495400;Charter;69.39748481370637
104408863;Dia;29.51930245566346
106023074;Dia;53.32902683394309
104617207;Charter;225.97616623056456
104724372;Caprabo;237.60007919797664
104410315;Supermercat Asiatic;444.85716748199343
105534968;Condis;156.92053282766696
104508885;Condis;407.6277520484817
100504065;Lidl;227.65211839001552
106023407;Mercadona;239.1894290672953
105025360;Condis;48.68647210211704
106024155;Condis;317.5587362038636
106031150;Dia;293.40383309959486
105464706;Supermercat Carnisseria Memhmood;99.73722140874956
106031369;Condis;204.1770792066641
106026003;Lidl;379.35829726556705
106031817;Cal Vidal;87.24897042455177
105772263;Mercadona;174.04364156133425
105934882;Mercadona;81.71823877313174
106041081;Condis;81.02828177140725
105934999;Mercadona;81.71823877313174
105935102;Mercadona;81.71823877313174
106024788;Dia;66.62646714819061
97406135;Supermercats Chaouia;178.5269566510186
105935208;Mercadona;81.71823877313174
105264409;Condis;97.02435148819066
105935266;Mercadona;81.71823877313174
105935078;Mercadona;81.71823877313174
106032158;Mercadona;50.40288509161845
106035016;Condis;382.4809891601915
106022329;Consum;321.3948444821568
104711234;Cal Vidal;69.59339631896998
104710977;Lidl;204.88598420452425
104710838;Cal Vidal;108.65431369460758
104710475;Lidl;143.55295067087297
106033314;Condis;292.25045605465766
104711062;Cal Vidal;100.29977694702227
104711168;Cal Vidal;113.20425462963671
104710636;Cal Vidal;125.6343819684172
106039278;Mercadona;105.2655527014527
105425273;Dia;47.814199337637014
105425691;Mercadona;172.40100753406395
106024780;Supermercats Chaouia;73.58286408879165
105434245;Covirán;325.0157537562153
105432752;sorli;499.0657510563851
106033268;Condis;249.15156886353824
88335391;Bonpreu;17.607928875160855
106038464;Condis;76.62926565963332
88335392;Plusfresc;65.84177234518918
105425928;Dia;254.77185920099348
105420140;Dia;316.660073473728
88335395;Suma;13.139569477770104
101290704;Condis;914.1746436207387
104502720;Carrefour;377.3456266789462
105013726;Condis;603.150711290286
98902893;Sorli Discau;112.47254743242422
101882423;Molsa;340.41767941051137
106036429;Consum;122.20903154191181
106024762;Charter;172.35235637930634
103626975;Condis;166.30283437776924
101743487;Bonpreu;284.33767667031447
92471939;Condis life;252.43105244160202
105968252;Supermercado Jiulong;65.59472394051743
106025956;Suma;203.20117537558522
104427849;Mercadona;81.71823877313174
104427861;Mercadona;81.71823877313174
106027018;Condis;35.27748888789038
104427867;Mercadona;81.71823877313174
106025790;Bonpreu;313.2168146545546
104427704;Mercadona;81.71823877313174
104427702;Mercadona;81.71823877313174
104427877;Mercadona;81.71823877313174
104427876;Mercadona;81.71823877313174
104427862;Mercadona;81.71823877313174
106033378;Dhanda;388.8953309929122
96417783;;204.38811881737482
98339881;;204.38811881737482
96417804;;204.38811881737482
106031602;Mercadona;388.0664545866845
106029400;Condis;54.69542199654821
105474892;;204.38811881737482
104569997;;172.25770220481107
106030870;Lidl;326.4507115683971
105183799;;172.25770220481107
105474888;;172.25770220481107
105183802;;172.25770220481107
103946683;ALDI;607.3600343727323
105382299;Super Mercat;165.2792769854864
106027347;Dia;152.01628607136095
106002186;Mercadona;261.0774102386578
105096639;Condis;4.8797910944427105
91208846;Autoservei Almar;29.717272517476083
105096647;Condis;4.8797910944427105
105866648;Espucarn;333.0879228507
105096575;Condis;4.8797910944427105
95182775;Condis;191.35397842917848
105096626;Condis;4.8797910944427105
105096574;Condis;4.8797910944427105
105096637;Condis;4.8797910944427105
106005017;Condis;390.3215160042236
102552523;Condis;309.5361233074218
102552524;Condis;309.5361233074218
106024589;Dia;137.2502435672746
106023082;Condis;492.08002454323145
102552525;Condis;309.5361233074218
106038128;Condis;219.90475228895264
105870809;Bon Area;329.9674219681258
88335393;Veritas;42.09669245667556
104679981;Charter;202.132496192638
106026501;Condis;47.26170345481816
104753894;Condis;209.28454512820971
105911023;Condis;100.7986946356656
104691313;Sorli Discau;145.05614510602226
104562649;Supermercats Chaouia;201.33041031462497
95362477;Idl;106.01552950237237
104879112;Condis;472.540178048172
103950486;Condis;790.0500714165375
104879121;Condis;472.540178048172
104359144;Condis;605.4021668555591
101663590;Ibericos JP;233.6675297970738
101889242;Ibericos JP;233.6675297970738
95315167;Dhanda;326.4372516291686
104879115;Condis;472.540178048172
101889241;Ibericos JP;233.6675297970738
103921695;Dhanda;444.4445040712565
101663545;Ibericos JP;233.6675297970738
101889135;Ibericos JP;233.6675297970738
104849743;Espucarn;333.0879228507
104915907;Espucarn;333.0879228507
101663606;Ibericos JP;233.6675297970738
104074248;Espucarn;333.0879228507
101889192;Ibericos JP;233.6675297970738
101663489;Ibericos JP;233.6675297970738
105625430;Espucarn;333.0879228507
105625427;Espucarn;333.0879228507
105446298;Espucarn;333.0879228507
103550828;Condis;202.24182052434602
99993564;Lidl;194.60091312492168
103550839;Condis;202.24182052434602
103550793;Condis;202.24182052434602
103760236;Condis;327.1312518484271
105625429;Espucarn;333.0879228507
105191508;Autoservei Almar;29.717272517476083
105625355;Espucarn;333.0879228507
106011536;Mercadona;302.35072557859513
103550820;Condis;202.24182052434602
105992774;Dia;240.59484666631772
104623462;Bonpreu;309.6497942738931
106013956;Caprabo;104.1932835508599
105944233;Mercadona;80.22662932473574
106027748;;96.74893742429708
105710992;Suma;158.6213626485891
105871457;Mercadona;255.4449027694362
105852245;Condis;73.32293812585245
106025496;Mercadona;181.62333919247817
105892925;Condis;154.35939750481748
98888971;Supermercats Chaouia;88.39377222426734
106022524;Dia;224.42630151969647
105391823;Suma;158.6213626485891
106027893;ALDI;518.6645481995834
105567289;suma;408.9517495618661
105871378;Mercadona;255.4449027694362
106027062;Mercadona;290.1197067662575
102583493;Condis;489.5886544449247
105578886;Condis;34.10027510435705
105567290;suma;408.9517495618661
106027145;Alimentació - productes llatins;168.91462409674637
105021927;Caprabo;98.87661232588874
105593309;Dia;138.684530227723
106025544;Condis;44.30298198278115
106037170;Bonpreu;68.61730145572818
105233117;Condis;219.64474879158368
104323360;Bonpreu;94.9139661920697
97518051;Bon Area;156.8790686508087
97518010;Bon Area;156.8790686508087
106029764;Dia;152.40116230066926
104323366;Bonpreu;94.9139661920697
105233050;Condis;219.64474879158368
105548310;Condis;238.93548422427565
105548293;Condis;238.93548422427565
105233100;Condis;219.64474879158368
105233099;Condis;219.64474879158368
104323327;Bonpreu;94.9139661920697
97518057;Bon Area;156.8790686508087
97518050;Bon Area;156.8790686508087
95789332;Mercadona;547.076601722648
98616552;Sorli Discau;112.47254743242422
98616532;Sorli Discau;112.47254743242422
105889505;Condis;75.02550164495086
98616410;Sorli Discau;112.47254743242422
104372152;Caprabo;15.613698892988825
105889511;Condis;177.61819813750307
98616530;Sorli Discau;112.47254743242422
104208747;Bonpreu;54.4479984633262
101138092;Suma;180.22894111379367
103067318;Alcampo;377.9358816955885
101690418;Mercadona;378.3138559090865
91624414;Lidl;278.00387689607976
91604694;Lidl;278.00387689607976
103176237;Suma;369.8873182876213
104683084;Suma;158.6213626485891
100685359;Condis;425.74763425542704
91604899;Lidl;278.00387689607976
104217735;;992.6636844790868
104630159;Condis;1006.843877753462
104439682;Condis;573.1965313663571
104570011;Mercadona;510.69571868261664
104569890;Mercadona;510.69571868261664
105449572;Mercadona;510.69571868261664
92900731;;1159.2727193043304
105931755;Mercadona;404.1784904382456
105274737;Mercadona;404.1784904382456
105274694;Mercadona;404.1784904382456
95272615;Caprabo;913.3436730569362
105081650;Coaliment;146.4211388271976
105075719;;866.7213944030225
104217479;Condis;153.48051881240082
105190892;Condis;1028.3106570878167
104835184;;1157.4324215004601
104720505;;1318.9950908389085
102149505;;1269.1647904882361
102908585;Condis;482.27730874422224
104539633;Condis;314.1618038618692
105975371;Caprabo;529.5773907013041
103857422;Condis;516.3772119580075
104717479;;177.67433324087773
102208723;Condis;1263.53045513701
103182040;Dia;644.3427275075192
103840700;Dia;563.1890263811359
105336046;;559.550575383974
104221695;;761.1527104336135
105419581;Dia;265.4745488793795
104529698;Caprabo;554.9017755414316
104983647;Mercadona;481.2495191620726
100595752;Condis;249.43482241064441
104595339;Caprabo;135.3274797984565
105140781;Condis;386.63581953976444
101245503;;648.7126558531687
102027701;;122.79191456821755
103522691;Condis;187.7064754797432
106036287;;1377.0167424675103
105366888;Condis;1080.7918770166107
104777129;Condis;563.2099717514568
103779527;;261.42749884761554
101680382;Caprabo;242.29029601007153
106034310;;1423.3124010357283
105385752;;1380.6055037747792
102232797;Caprabo;1455.3781266938624
104297831;Caprabo;1332.2622101448542
104641639;Caprabo;951.1946462251435
103295050;;236.39111618740498
105931504;Dia;173.0666982174302
103728064;;360.40934275520215
105545648;;1452.3518344246222
96589674;Condis;1050.0301812689554
96790269;;1332.133516888947
104229466;Condis;190.63906441879485
105920492;Coaliment;218.45645818524898
101831350;Caprabo;1423.5619390660245
104364459;;1141.9921722372708
97606070;Condis;792.0922124583518
104772652;Caprabo;484.24241571349745
106004150;Condis;331.1737086329918
102161417;Condis;868.3351286506934
105988919;Caprabo;1033.3572196031366
100298937;Condis;904.8170173123098
106022311;Caprabo;371.8560424230738
105259525;Caprabo;152.79105652801948
103250114;BonÀrea;21.845246868041848
96790282;;1332.133516888947
96849563;;1332.133516888947
100272821;;1332.133516888947
102128821;;1332.133516888947
102128794;;1332.133516888947
104990259;Dia;250.64357262466208
106027424;Caprabo;239.61808625964701
102128944;;1160.3543367893376
106004536;Condis;1187.3413238507987
104541035;Caprabo;391.54309113452956
100507311;Caprabo;514.7072721265636
101229625;;1121.3869610299994
98915198;Caprabo;1006.2178102334511
102365190;Condis;450.47566724482016
104374652;Caprabo;1351.5958337690438
105265860;;668.6032671573855
105126338;;252.6246435187499
105495285;Condis;451.641108332544
105702050;Dia;346.5134526316703
104396971;Caprabo;1075.2331400661028
105517301;;1329.1888946311228
103811093;Dia;149.2137598874132
104690920;Mercadona;356.4524524071753
104741746;Condis;622.5804182934958
101768814;;1367.614695592158
106035017;Dani Supermercat;51.56160763048273
105965186;Caprabo;245.55574833177153
104423481;;1226.9802884876774
105803989;Mercadona;124.93977966217471
104423478;;1204.8812591852948
106017149;;969.6054514989626
105943736;Mercadona;39.73550938829253
104298765;Caprabo;275.301897550654
97564881;;1270.6300612886023
101831097;;1140.3953557038267
98034947;Condis;468.1967365707843
105299909;Dia;520.1113884806716
104706041;Condis;518.2788636207517
105007550;;670.1204562489389
106006603;Caprabo;102.69268723429359
105576102;Dia;361.8887295686266
105228389;Caprabo;333.19303536123516
102585480;Dia;339.7222028411934
105880516;;643.9763160780357
102170931;Dia;51.86086326363583
100183398;BonÀrea;149.42685136490624
105449646;Mercadona;510.69571868261664
106011406;Lidl;532.9045528557425
98268763;;1023.7872544020292
103139443;Caprabo;472.0434266592495
104338017;Dia;753.2237482336589
97562503;;685.6586493117389
105301633;Coaliment;540.6895691982735
98889094;Dia;41.48650474118372
103855457;Caprabo;526.3065427815903
103855446;Caprabo;526.3065427815903
103855411;Caprabo;526.3065427815903
104649217;Caprabo;88.9158784010232
99253580;Mercadona;167.7950737076185
105901166;Dia;560.8903476934626
105849873;;568.8976282529953
105901156;Dia;560.8903476934626
105901100;Dia;560.8903476934626
105901170;Dia;560.8903476934626
105901171;Dia;560.8903476934626
99253545;Mercadona;167.7950737076185
105901061;Dia;560.8903476934626
105901054;Dia;560.8903476934626
103919060;Mercadona;167.7950737076185
100530739;Mercadona;167.7950737076185
101093881;Mercadona;167.7950737076185
105901101;Dia;560.8903476934626
103919089;Mercadona;167.7950737076185
102252165;Mercadona;167.7950737076185
99253659;Mercadona;167.7950737076185
105901144;Dia;560.8903476934626
106009406;Mercadona;572.3835890748759
106000543;Caprabo;562.386588553723
105931803;Caprabo;431.0579914102478
103327771;Condis;1021.7275919446538
105271619;Dia;99.95231085101622
104713794;;1273.4474548931498
104713903;;1273.4474548931498
102540328;;1259.6998915612014
104715231;;1273.4474548931498
104713941;;1259.6998915612014
104713875;;1273.4474548931498
104649208;Caprabo;88.9158784010232
105841117;Dia;699.3842719961198
104319934;;1239.115681538366
106040089;Condis;157.4297948510338
102684456;Aldi;158.84304016008423
106014781;Coaliment;45.56666697661293
103583674;Mercadona;38.825070008084886
106004460;Organic Market;115.50919416484506
105993560;Condis life;355.0541728165584
105329064;Grans de la Terra;74.99065652379323
105970717;Condis;169.40566195268946
104375794;Taste of America;75.39593641441724
105583996;Suma;320.7693046595466
105721507;Veritas;247.21982932523468
105982232;;130.20429601171293
104720021;Dia;166.45444892522212
106036696;Bonpreu;103.60653541067305
106041710;Charter;272.34973611882407
106037435;Condis;136.74590554098742
101345474;Molsa;407.02972141598417
105096648;Condis;67.03299371042189
106028035;Bonpreu;235.81608016793012
106018903;Mercadona;544.6677735674208
101889184;Ibericos JP;233.6675297970738
103921811;Dhanda;444.4445040712565
105659737;Condis;472.540178048172
104849767;Espucarn;333.0879228507
106025695;Mercadona;177.36285085822652
105798090;Condis;310.25097337042797
106023268;Covirán;78.59179157596307
106026605;Dhanda;181.87434019262014
106025266;Alcampo;83.54659646108647
100685364;Condis;425.74763425542704
105889563;Condis;75.02550164495086
105889525;Condis;75.02550164495086
106030758;Bon Area;201.02164724550482
104262210;Dia;237.00344392558688
105225354;Covirán;196.71088109378164
99113771;Dhanda;139.97036145754726
99495546;Caprabo;136.30358736041117
100030734;Dhanda;359.9228494529915
105965539;Cal Vidal;38.700041750892304
103798458;Molsa;189.32393300435635
103238363;Dia;127.94532577065165
104262274;Spar;96.12880424532332
106027709;Dia;285.04858510786397
105993671;Dia;60.274933895282075
106022880;Sorli Discau;114.74084095027882
97400680;Dia;188.1913819469991
102951071;Bon Area;98.23991544728577
103911319;Ca l'Antònia;111.50917940417838
105958622;Dia;131.84314696043782
102951065;Condis;83.35729596706264
104262202;Lidl;485.63080026094786
104323336;Bonpreu;94.9139661920697
106024172;Dia;148.03860830428854
104323313;Bonpreu;94.9139661920697
105548318;Condis;238.93548422427565
97518035;Bon Area;156.8790686508087
104252210;Condis;170.20580634758144
99096693;Dia;543.7045747444396
97518043;Bon Area;156.8790686508087
105548326;Condis;238.93548422427565
105548319;Condis;238.93548422427565
104323315;Bonpreu;94.9139661920697
105627379;;229.8771188984065
105913122;Sorli Discau;29.620242686976706
104323177;Bonpreu;94.9139661920697
105902393;Dia;97.44357497483796
104323358;Bonpreu;94.9139661920697
106024381;Bon Area;309.2318801742557
105971689;Condis;706.4832179586595
104398729;Ca l'Antònia;197.73036238629123
105942453;Dia;171.39838568631097
106023439;Dia;126.40709407313489
105877036;Condis;247.90358983466606
105909139;Condis;43.065178919796736
105843736;Sorli Discau;66.35618650712215
106027080;;104.94873826004472
106032569;Dia;286.3076930367347
105560794;sorli;75.08420035184375
105573113;New supermercat 2013;196.33712975059115
105992587;Condis;57.28362150607063
95540835;Carrefour;566.4559784521392
105375040;Dia;81.7979568621784
102110137;Dia;277.47116808271284
105987911;Mercadona;75.15358095601285
99354758;Lidl;241.09313425209044
102897028;L&B;445.22989193083356
106027770;Charter;121.79058900021788
105573129;New supermercat 2013;196.33712975059115
99354782;Lidl;241.09313425209044
92098844;Condis;177.61819813750307
104991626;Dia;81.7979568621784
98060768;Condis;177.61819813750307
104961453;Condis;177.61819813750307
105791437;Mercadona;98.16319812993596
105956437;Condis;156.85147383683457
105375066;Dia;81.7979568621784
85949419;Condis;219.08528078958423
96661634;Dia;1527.9319256184203
101773536;Mercadona;383.25564488151394
105426810;Dia;444.90690406649026
104418372;Condis;232.32995255281688
106028646;Bon Area;41.34301943454423
103408994;Condis;146.64197191089067
105913560;Condis;495.507756734392
105598827;;438.22859010445114
103968949;Mercadona;521.0424892942418
105886246;Supermercat Lucía;38.547148345014236
103759702;Dia;1206.9465647388704
106019026;BonÀrea;157.87780577038527
106031301;Carrefour;417.42953569712824
103178696;BonÀrea;190.96217599682424
105925556;Condis;418.1090887647602
101796833;Mercadona;511.27126169297475
105263050;Condis;329.26644093001823
106025450;Mercadona;162.66907582039073
106022501;Carrefour;210.01163792697233
104624393;Condis;49.63518147738765
105675209;;308.66846104149164
105779916;Condis;274.1226450648847
104624408;Condis;49.63518147738765
105035580;Dia;108.90971531801436
105999208;Condis;263.942482990734
104624427;Condis;49.63518147738765
101290694;Condis;352.78565609985674
104624418;Condis;49.63518147738765
104624463;Condis;49.63518147738765
104624394;Condis;49.63518147738765
104624444;Condis;49.63518147738765
104329974;Condis;248.91916191594404
105469700;Dhanda;296.7113289984356
98605301;Condis;317.01113136537526
105087403;Dia;107.70850676566187
104624453;Condis;49.63518147738765
100803812;Condis life;252.43105244160202
102460006;Condis;73.0656675322598
91303204;Dani Supermercat;216.3342309393602
103412871;Condis;606.8905039259994
104624451;Condis;49.63518147738765
104624385;Condis;49.63518147738765
106010439;Consum;357.1494743336968
104624392;Condis;49.63518147738765
102904965;Mercadona;30.0543598864218
103830870;Cal Vidal;247.18500041597383
104624450;Condis;49.63518147738765
104445293;Lidl;621.9375561189212
103883489;sorli;528.38753128901
105995463;Mercadona;310.0372565266226
105970268;Condis life;396.9522529834672
105435122;Bonpreu;338.25258447631893
106010394;Cal Vidal;74.78992480469992
104561823;Carrefour;271.6971056140183
105998645;Bon Area;16.718783679289835
104524247;Sorli Discau;164.24645570028278
105616216;Consum;24.990986430192358
105608472;Condis;98.13897088381377
105250314;Supermercat Alfons XII;65.23278398549223
106027970;;63.139919957667765
106027988;Condis;90.66465849142857
101889134;Ibericos JP;233.6675297970738
105308323;Lidl;91.07206329680548
105278946;Bonpreu;219.50784600692094
105468844;Lidl;284.27940841562514
104211918;Condis;275.6795598388452
106020466;Alimentació - productes llatins;121.95323061986684
102894136;Mercadona;192.64274195992877
105681241;Condis;412.711254778666
105819094;;46.997142228363636
105509424;Mercadona;192.64274195992877
103994673;Bonpreu;175.8487906446078
105316585;Bonpreu;139.53167541551448
104972795;Mercadona;192.64274195992877
105551038;Condis;309.2401604337736
103224723;Condis;98.63431020222768
98910579;Mi Alcampo;185.11856423751445
104853605;Mercadona;192.64274195992877
104800220;Bonpreu;139.53167541551448
104845733;sorli;172.14265128667373
88335396;Veritas;152.9451296829898
105509449;Dia;242.74521888400082
106003853;Supermercat Carnisseria Memhmood;559.2253091752737
104879934;Hosmarket;59.51921417641944
105790640;Suma;182.67843079905438
105316348;Bonpreu;139.53167541551448
105012185;Idl;327.6662642105424
105298005;Condis;265.1599080187752
105298019;Condis;265.1599080187752
105104108;Dia;15.587705146412613
104297994;Dia;284.10955355981497
105360877;Mercadona;310.0619668882918
106012330;Condis;132.9182336352978
105894136;Mercadona;348.1893644379515
105297915;Condis;265.1599080187752
105083538;Dia;250.33872351470632
105298020;Condis;265.1599080187752
104973418;Condis;304.65474921366626
105980394;Supermercats Chaouia;150.92560212395207
105298015;Condis;265.1599080187752
104956925;Mercadona;269.96654716730006
104601381;Condis;429.1491674633558
105083600;Dia;250.33872351470632
105083604;Dia;250.33872351470632
105908050;Mercadona;493.3688508829454
105083617;Dia;250.33872351470632
106021652;Condis life;227.4335663021111
105083605;Dia;250.33872351470632
105923173;Tong Yi;146.84690595936442
105927020;Hosmarket;57.123974452727204
105960733;Mercadona;203.59980169851337
105093049;Dia;250.33872351470632
105593054;Alcampo;394.37429698472477
105908783;Condis;216.18805833227495
105623664;Dia;99.14487249753623
105083573;Dia;250.33872351470632
98820356;sorli;365.4381113388083
105083602;Dia;250.33872351470632
105297898;Condis;265.1599080187752
105298028;Condis;265.1599080187752
105298046;Condis;265.1599080187752
104790999;Suma;29.71774237147659
105298036;Condis;265.1599080187752
104384361;Carrefour;690.8990961527549
105396807;Mercadona;282.61244742447644
105315857;Mercadona;192.64274195992877
105315727;Mercadona;192.64274195992877
106011663;Hosmarket;78.20781396861437
105345345;Dia;223.8764540652125
105592874;Dia;118.91404455352284
103938559;Lidl;199.22335276482417
105994190;Dia;229.49525168587863
106024431;Mercadona;189.33926949629245
103938639;Lidl;199.22335276482417
104573731;Dani Supermercat;324.3534362486016
106023197;Dani Supermercat;98.417547297086
105540124;Dhanda;286.1015740633728
105540133;Consum;185.0789088000757
105540089;Dhanda;117.20279292343326
105540091;Condis;275.34611487272997
105540086;Charter;89.52968450060843
105540163;Consum;349.16387605555195
104262275;Consum;122.16209887147502
102951062;Idl;349.9209973480091
102774398;Dia;272.0175970892831
104966643;Mercadona;68.6328327231435
101075201;Condis;208.40768796431067
105561827;Hosmarket;27.619729836415992
98497966;Dia;156.29786805513007
105097321;Mercadona;119.31795881999291
105321511;Veritas;70.64538699656877
104907353;Condis;54.3477063723511
105518742;Cal Vidal;63.164427999296514
104907261;Condis;54.3477063723511
104907250;Condis;54.3477063723511
99944371;Autoservei Almar;29.717272517476083
103185385;Mercadona;302.35072557859513
102473200;Mercadona;302.35072557859513
104829982;Covirán;254.54647775227778
91205678;Autoservei Almar;29.717272517476083
104692077;Mercadona;279.8093226300115
104960795;Hosmarket;61.54419458560048
102472773;Mercadona;302.35072557859513
105594205;Mercadona;302.35072557859513
104907286;Condis;54.3477063723511
104921852;;80.20369761837429
104761710;Covirán;449.106863698858
105817024;Dia;234.85035301294673
106013269;Caprabo;120.96325939687996
105843389;Dia;128.99554180697447
105963428;Dia;228.72386860316828
105499192;Condis;202.7818928360048
106030538;Lidl;314.6183399289766
105724820;Dia;175.90690820626315
105981239;Dia;109.81358065955611
105878094;Mercadona;189.45306256714707
105028696;Carrefour;439.7325464873786
105403562;Cal Vidal;187.77956971484053
105321755;Lidl;152.9442630768972
103417144;Dia;61.32633328198777
106005613;Bon Area;38.65870451212843
105595687;Dani Supermercat;104.64821648693388
105519991;Dia;95.10588023432982
106005406;;27.414863835020043
105785654;Proxim;644.2265622537323
103916121;Espucarn;473.2936895147403
105844570;Carrefour;339.55703742425317
105774857;Charter;228.03082938904072
105126854;Condis;155.95320559374267
105126936;Dia;173.03729343496065
103229716;Dia;250.33872351470632
103228940;Dia;250.33872351470632
102943297;Dia;32.96089478412779
101263130;Dia;251.6598066793823
103231748;Dia;250.33872351470632
105987536;Consum;207.8734938066521
105875429;Dhanda;271.83893795524114
105386639;Lidl;200.50169147009814
105980140;Carrefour;509.3840382119762
97894363;Idl;145.39524458410048
105260610;Condis;228.73512751722689
104694826;Bonpreu;404.26007019229127
105968102;Dhanda;408.46009821255694
105879271;Condis;94.54755445902185
105985157;;43.90788848036038
96347582;Bon Area;167.3551912791336
105881753;Condis;231.2560774633646
99156401;Mercadona;499.6891382264419
105515299;Consum;93.07957065656312
104894547;Condis;205.02481256549757
105905831;Consum;369.53103844662985
99207518;Dhanda;376.3638956919901
105627707;Condis;429.1637321087996
101263131;Charter;65.485807584437
102684765;Mercadona;221.93939125112604
97433406;Caprabo;116.43509036627117
104065223;Maxi Dia;64.331408101616
96424046;;165.14361332945776
95223857;Condis;143.23976824079392
106002222;Lidl;188.77340424534768
105650900;Dia;63.904714454522086
104652748;Condis;96.99708076546415
105304010;Almar;198.09962344125938
105834214;Lidl;559.648007230219
105637709;Mercadona;547.0549406491739
105374464;Bon Area;312.1533487306171
101263135;Dia;98.22673984533829
105965512;Bon Area;350.56699755520117
104644274;Dia;266.80577640991584
105655288;Lidl;73.22285728718357
105021962;Condis;185.13010592477255
106012334;Lidl;393.48691855536475
100763362;Condis;54.3477063723511
105476193;Consum;92.28506202087551
105858637;Dhanda;413.3050889463132
105814621;Dhanda;464.8227387857324
105649242;Condis;54.3477063723511
105655196;Condis;104.87177667834106
105394119;;21.686986099833508
105120062;Consum;319.46768253871414
101653516;Dhanda;280.108094802236
105466541;Charter;285.6220385314171
105568295;Condis;339.05191608352834
106007887;Mercadona;433.8000371325623
105466502;Alimentació - productes llatins;135.7608435876855
105364087;Hosmarket;103.65922245239712
106001848;Caprabo;155.6049845886419
104681308;Proxim;470.3837529661585
106015688;Maxi Dia;144.7504564149762
105987777;Consum;225.55387861599345
105134911;Caprabo;145.0825111622649
105988842;Condis;268.4303700709043
106015445;Condis;269.38869962923803
105650809;Consum;203.6358507525644
105540143;Condis;23.62161033677422
105974688;Dhanda;254.7256913357503
105875450;Mercadona;467.71898413721726
105959814;Carrefour;433.6810645931264
103426216;Autoservei Almar;46.11967791842874
104891609;Dani Supermercat;307.92235390861
104870705;Lidl;241.09313425209044
105143602;Bon Àrea;135.36221724962124
105821990;;403.27858051362523
104919744;Mercadona;427.3479247038579
105456336;Carrefour;529.6690835219492
98565154;Mercadona;67.97119861720694
105398918;Lidl;138.65549257665367
105929649;Lidl;150.50613533296817
104603365;Dia;207.70982477631
105032290;Mercadona;198.96050244326443
105409010;Dia;224.56265970444295
106019998;Bon Area;219.02252781445952
105361538;Dia;72.7058299775811
106001269;Condis;64.77772635924686
105275686;Dani Supermercat;99.09649604799185
104581435;Lidl;177.09584359154158
104581525;Lidl;504.96035552943187
106005474;Condis;124.38376541773785
104568658;Carrefour;492.40336974440055
105522688;Condis;156.12054458888792
105414435;Mercadona;508.21534090829414
104362105;Condis;285.52623687837064
106007030;Condis;222.04607329999453
105776253;Condis;132.920628138561
105250894;Carrefour;244.79500194694208
104791821;Lidl;382.5832357290569
105176282;Condis;60.435718756710486
105618652;Carrefour;119.51164985577081
105984595;Condis;245.51342270606997
