propertyCode;Teatro ;Teatro _distancia
105450924;La Casa de los Contos;297.94529809780494
105533679;Teatre Gaudi;328.6273696869333
105052651;Youkali Escola de Teatre Musical;229.53417250043947
105100166;Teatre Gaudi;339.7208792451805
105656610;Microteatre Barcelona;255.2183749010121
104255393;Golem's;258.7369000439442
105879682;L'Autentica Teatre;1454.3158372368605
105498863;Golem's;844.0369575041186
104955513;Golem's;205.19542210741793
103839253;Golem's;441.2852395619455
104863941;Teatreneu;49.21553560411497
103844749;L'Autentica Teatre;396.2091087981498
103186721;Youkali Escola de Teatre Musical;223.80927878985173
104607656;Golem's;727.3903956411873
104607860;Golem's;668.8452947256513
104757931;Microteatre Barcelona;328.9973548565048
103240088;L'Autentica Teatre;534.4340265560769
105407169;Microteatre Barcelona;225.58687955668208
105356069;La Casa de los Contos;97.67502236435733
105778238;Microteatre Barcelona;453.0964413616171
103587372;Golem's;818.1552379120435
105565164;Golem's;823.3397936200605
103844500;L'Autentica Teatre;360.846459636337
104503596;L'Autentica Teatre;390.1190480119035
96052397;L'Autentica Teatre;1344.1349016507247
105799121;Golem's;170.3799510372754
102500887;L'Autentica Teatre;436.8839590006039
105664062;Lliure;23.480125250867495
105902395;L'Autentica Teatre;464.1027186737866
104643165;L'Autentica Teatre;776.8185390052926
105631737;La Gleva;719.626563177184
105861836;Centre Artesa Tradicionarius;267.96479830461044
103422920;Jove Teatre Regina;215.23933807996085
105325783;L'Autentica Teatre;174.18243111961087
103644688;Jove Teatre Regina;260.013924734516
103127412;Jove Teatre Regina;51.62175151842444
103441797;Jove Teatre Regina;117.1544711368848
105833835;La Casa de los Contos;192.46477931413372
105651774;Golem's;335.19223045488684
105675541;Microteatre Barcelona;236.93693121050785
105887135;Lliure;308.2721928197768
105718049;La Casa de los Contos;228.07796028780052
105661528;Jove Teatre Regina;353.36342098703614
106029506;Centre Artesa Tradicionarius;489.3630514770861
106023003;Teatre Gaudi;447.6765087703696
103672893;L'Autentica Teatre;338.5170571207778
104764090;Teatre Gaudi;330.50074539790205
105607496;Teatre Gaudi;201.4671639226674
104393539;Golem's;354.72447623671496
102221430;L'Autentica Teatre;579.6528200302832
105059681;L'Autentica Teatre;551.285808325539
104882302;L'Autentica Teatre;304.66723207448655
103522873;L'Autentica Teatre;338.5695320304342
106023743;Lliure;250.1822027690377
104439924;L'Autentica Teatre;781.1573239053762
106004123;L'Autentica Teatre;446.8768779314379
105979252;L'Autentica Teatre;328.32951867035547
105979155;Microteatre Barcelona;379.64648926010983
105988000;Golem's;497.33769643527745
105983688;Golem's;353.34349114175666
105989074;L'Autentica Teatre;313.08869968672104
105986931;Golem's;406.1291191995812
105986773;L'Autentica Teatre;333.1737314111805
105953605;Golem's;392.01020944023435
105438368;Golem's;165.71895364351823
106026821;La Casa de los Contos;208.95219799080763
104723454;Jove Teatre Regina;187.19207109419085
105485833;Microteatre Barcelona;299.23733333530527
103982168;L'Autentica Teatre;273.2988339071874
104572146;Centre Artesa Tradicionarius;354.80725208824623
103604583;Centre Artesa Tradicionarius;30.82445128255431
104667850;La Gleva;1890.0881871776423
104979135;Centre Artesa Tradicionarius;125.08826704892897
103267913;Centre Artesa Tradicionarius;262.39921309178936
104214646;Centre Artesa Tradicionarius;149.29428765952042
103660597;Centre Artesa Tradicionarius;80.91540399162798
105017143;Golem's;387.07258690012856
104639516;Centre Artesa Tradicionarius;378.18747246849495
105199431;Microteatre Barcelona;118.78114441317254
104690191;L'Autentica Teatre;420.03974216559544
105497055;Youkali Escola de Teatre Musical;226.1853704736067
97764149;Microteatre Barcelona;245.7271789570532
105576087;L'Autentica Teatre;606.5367324584066
102896854;Centre Artesa Tradicionarius;334.6242978968082
105337245;Centre Artesa Tradicionarius;157.8776704589319
105555669;Microteatre Barcelona;441.03215772878957
104080480;Teatre Gaudi;411.9064690442723
105890397;Golem's;425.77464284125114
103839184;L'Autentica Teatre;155.16447921338408
105181898;Teatre Gaudi;342.66130021065993
105155013;Microteatre Barcelona;440.5587269720145
105197167;Microteatre Barcelona;359.4471819537392
105015619;Teatre Gaudi;475.38666875063706
106020596;Microteatre Barcelona;305.0795827953299
105191891;Microteatre Barcelona;244.01545616437025
105185419;Microteatre Barcelona;378.63422705536317
100155643;Microteatre Barcelona;271.98345598327984
105856046;Jove Teatre Regina;157.0860786056775
105496215;Teatreneu;34.71550374364795
104928783;L'Autentica Teatre;693.3290382940695
105545893;Golem's;273.25028805715846
105581217;Golem's;373.4341680375923
104689321;Microteatre Barcelona;288.4081483052343
105589125;L'Autentica Teatre;841.7884218871009
105749586;Centre Artesa Tradicionarius;269.4260252290232
104795588;Jove Teatre Regina;473.0059319107544
105674924;Jove Teatre Regina;87.67492988761417
105672158;La Casa de los Contos;344.00382500695827
105662583;Lliure;329.284564599527
105607703;Jove Teatre Regina;341.55468376192624
105873774;Jove Teatre Regina;193.81604517801983
105334225;L'Autentica Teatre;1479.6502834207636
104960823;L'Autentica Teatre;229.82108766841398
105223594;Microteatre Barcelona;281.15775079613644
105942012;Teatre Gaudi;475.79754019385234
105259450;Teatre Gaudi;466.195227950956
105929895;Golem's;282.7407124114396
106018739;Microteatre Barcelona;35.168532270506816
104987469;Golem's;233.36530169926473
105763693;La Gleva;729.3279313025887
106006119;Golem's;311.80229008775603
104187333;Teatre Gaudi;231.16549052415886
105839524;Jove Teatre Regina;47.3592283680099
105659139;Microteatre Barcelona;275.4259626099124
106008080;L'Autentica Teatre;370.90852552500087
105823175;Jove Teatre Regina;330.10582554358956
105841751;Jove Teatre Regina;96.82039839255562
105742869;Jove Teatre Regina;253.05324813550723
105793483;Microteatre Barcelona;148.16606683546746
104858825;L'Autentica Teatre;516.7113603064452
105869409;Jove Teatre Regina;225.2513891959899
105893059;Jove Teatre Regina;315.73914848805686
102228928;Microteatre Barcelona;415.133217400088
105765091;Golem's;46.436795771431015
105583494;Youkali Escola de Teatre Musical;247.83684662941548
104986395;Golem's;555.4523541195326
105361034;Golem's;694.2603476642136
104403995;Teatre Gaudi;220.25720167690264
105673852;Jove Teatre Regina;352.3474634156581
106010740;Golem's;562.7505726593445
104962668;La Gleva;1298.944637606906
104366350;L'Autentica Teatre;453.3632177797833
86682042;Jove Teatre Regina;92.44586187657465
103113723;L'Autentica Teatre;382.09892568834175
105008294;L'Autentica Teatre;440.8658398924261
105483946;La Gleva;421.4835463076226
105723920;Teatre Gaudi;182.13382683241898
104525790;Golem's;307.9408978133737
99672445;Teatre Gaudi;436.96060797635556
105341515;Golem's;182.0639070355797
98671141;L'Autentica Teatre;305.68880771105614
105441019;Golem's;430.66955196145324
105740318;L'Autentica Teatre;727.4658546203004
103918793;Golem's;482.10628837300925
105888511;Teatre Gaudi;178.783314009057
105800118;L'Autentica Teatre;172.5850463763544
105163193;Teatre Gaudi;253.43295055268143
105925673;Golem's;225.06811000034878
105078705;L'Autentica Teatre;622.2409019366228
104379125;Golem's;1089.8672100921365
106019322;Centre Artesa Tradicionarius;238.37976680552578
105022261;Microteatre Barcelona;403.37338008750686
105587156;Microteatre Barcelona;383.2038608520205
104686445;L'Autentica Teatre;618.9736715910328
104972760;Centre Artesa Tradicionarius;292.81070321851723
103495724;Microteatre Barcelona;137.49860398847179
103814071;Youkali Escola de Teatre Musical;115.79622924672427
105325016;Microteatre Barcelona;118.47263263082495
105513892;L'Autentica Teatre;1026.6565897757985
103495716;Jove Teatre Regina;421.2715983992783
103813798;Microteatre Barcelona;614.4997364122678
105325552;Jove Teatre Regina;474.53854509596914
105911386;La Casa de los Contos;221.05186943177978
105302753;L'Autentica Teatre;220.33211397929583
106007313;Microteatre Barcelona;91.57593377420596
105065717;La Casa de los Contos;372.48217668660055
105036496;Microteatre Barcelona;182.10814982979335
105044414;Youkali Escola de Teatre Musical;216.06220779835806
105776508;Microteatre Barcelona;379.0614166055425
105036700;La Casa de los Contos;262.93041537613226
105474228;La Gleva;706.0742346919699
105536197;Jove Teatre Regina;454.92529707032145
103260952;Golem's;544.2077152571816
105462759;La Casa de los Contos;502.93579640279415
103261238;Golem's;544.2077152571816
105351290;L'Autentica Teatre;764.0359630485847
105401958;La Gleva;681.2667851927268
105752804;Jove Teatre Regina;258.21751965786507
103491447;Golem's;544.2077152571816
101667631;L'Autentica Teatre;166.4027202536995
101024549;L'Autentica Teatre;545.9060986357645
102825946;L'Autentica Teatre;400.24230240058415
103138706;Microteatre Barcelona;126.11069610727225
101355256;Lliure;112.24438568687422
101355328;Microteatre Barcelona;79.00746410041916
105659242;La Casa de los Contos;284.9872037043535
105993225;Teatreneu;77.57938617046513
105510462;Teatreneu;70.04725879557135
105244731;Microteatre Barcelona;107.70709108748531
105242529;L'Autentica Teatre;210.017383985262
104945353;La Casa de los Contos;125.99453203423724
105170345;La Casa de los Contos;95.15401083018781
105224440;Youkali Escola de Teatre Musical;176.67861954108116
105173358;Youkali Escola de Teatre Musical;101.00969866780355
105177474;La Casa de los Contos;95.15401083018781
105167593;La Casa de los Contos;81.34495118911121
105171452;Youkali Escola de Teatre Musical;160.4543230257339
105403116;La Casa de los Contos;81.34495118911121
105191888;Teatreneu;43.33323072198144
104555552;Teatreneu;92.8020489412176
105173398;Youkali Escola de Teatre Musical;48.791885130381665
105598685;La Casa de los Contos;81.34495118911121
105154366;La Casa de los Contos;81.34495118911121
105971518;L'Autentica Teatre;296.4910440818801
105938922;Golem's;120.7381154380317
105979430;L'Autentica Teatre;511.11242800979926
105323749;Golem's;234.51827385219127
106005953;La Gleva;2102.299703012005
105120505;Teatre Gaudi;411.29261150399515
105105816;Teatre Gaudi;301.9498586903524
105105447;Microteatre Barcelona;400.3641630452833
105031142;Microteatre Barcelona;361.05159225343533
105200916;Microteatre Barcelona;357.6718052960736
105103213;Golem's;424.2690216316494
101160353;Jove Teatre Regina;212.9535168877162
105106094;Microteatre Barcelona;359.8515331203664
105336863;Teatre Gaudi;100.15930987582522
105889826;Microteatre Barcelona;294.4736936459397
103501828;La Gleva;2144.2676890534467
105096212;Teatre Gaudi;189.93152624132554
105915165;Golem's;435.40381260123144
105900378;Microteatre Barcelona;104.75384324156698
105208097;Teatre Gaudi;366.6324310070706
105970743;Golem's;655.684879088016
103131638;La Casa de los Contos;357.8454095886194
104739980;La Gleva;651.2328090035456
104154425;Microteatre Barcelona;456.34061086175944
105934588;Golem's;518.900835556884
105531992;La Casa de los Contos;399.4135314166033
106030169;L'Autentica Teatre;512.1279129679517
105620128;L'Autentica Teatre;342.72266129053384
104875684;L'Autentica Teatre;54.868568964949205
104085706;Centre Artesa Tradicionarius;163.62861231825485
99755126;Teatre Gaudi;374.91588593136055
104677020;Teatre Gaudi;429.8998559868603
104289976;Teatre Gaudi;122.81748432772756
105664794;La Gleva;569.947242114108
105923194;L'Autentica Teatre;418.23139538534633
105632252;L'Autentica Teatre;990.102982949379
104139674;La Gleva;2309.0137626798464
105566228;Teatre Gaudi;313.5493001221734
104687418;Microteatre Barcelona;243.98181082387424
105728167;L'Autentica Teatre;483.8689221896867
105419169;L'Autentica Teatre;529.2808931602648
105366751;La Casa de los Contos;513.2038022265499
105585846;Microteatre Barcelona;517.8080931549302
105600712;La Casa de los Contos;346.1265340008993
105788683;Jove Teatre Regina;223.8333949361639
105873298;Centre Artesa Tradicionarius;172.50676630403342
105874593;La Casa de los Contos;246.52837952521782
105339038;Jove Teatre Regina;381.6428163849333
105813332;La Casa de los Contos;266.10711700820104
105519559;L'Autentica Teatre;433.1657847136139
105668458;Jove Teatre Regina;176.7816806515001
105407880;Jove Teatre Regina;291.4064219005577
105473937;La Casa de los Contos;385.48630508699966
105502136;La Casa de los Contos;327.42080914349833
105315779;Jove Teatre Regina;306.1796607034063
105385598;La Casa de los Contos;464.70726024744323
105311171;Jove Teatre Regina;474.8023840381043
105648323;L'Autentica Teatre;339.7290927445621
105516065;Jove Teatre Regina;245.8223495002126
105660737;La Casa de los Contos;344.96107764192243
103918047;Golem's;463.32601279519315
105915996;L'Autentica Teatre;745.743782613614
105365306;La Casa de los Contos;330.70054633555674
105929354;Jove Teatre Regina;363.15941319649176
105342826;La Casa de los Contos;382.54016166952334
105317881;La Casa de los Contos;406.22179105474174
105308214;La Casa de los Contos;294.60193183951543
105933957;La Casa de los Contos;495.5585498921868
84478054;Jove Teatre Regina;331.70182313352694
103822175;Golem's;687.9232805311965
105588318;Jove Teatre Regina;420.44863480779793
105497186;Microteatre Barcelona;106.06498783067171
105907460;Golem's;584.3555375430709
105907530;Golem's;709.1390310973425
105574028;L'Autentica Teatre;412.68941379714147
105369792;La Casa de los Contos;486.3486548569148
105327136;La Casa de los Contos;402.1549996367768
104226484;Jove Teatre Regina;332.6273397573352
105360437;La Casa de los Contos;310.2475699383312
104627897;Golem's;496.68635022109333
105382019;Jove Teatre Regina;333.97772767051305
105765825;L'Autentica Teatre;351.32040468982177
105236370;Microteatre Barcelona;259.7383790252042
104918305;Microteatre Barcelona;283.07088660199196
105575680;Centre Artesa Tradicionarius;362.2973259190546
101391373;L'Autentica Teatre;657.3228398107386
106013790;Golem's;341.7860832739537
102916413;Golem's;427.3592393967953
104710198;Microteatre Barcelona;301.51845564302056
103326085;Centre Artesa Tradicionarius;303.4072923651671
104310130;Golem's;455.86599549310563
105847135;Golem's;607.3461004957625
105874181;L'Autentica Teatre;612.8952853954816
105865002;Golem's;498.1080531226398
105987502;L'Autentica Teatre;483.99962730918816
105845874;L'Autentica Teatre;739.8245615379107
105865964;L'Autentica Teatre;617.9066434763622
105849016;Golem's;485.44929414901833
106016122;Microteatre Barcelona;378.8726546526221
104714512;Lliure;211.2207321824384
98227690;L'Autentica Teatre;461.1460137815019
105097186;Golem's;159.23144692780568
104730311;Microteatre Barcelona;243.99747011158922
105720298;Centre Artesa Tradicionarius;330.3871846605479
104027307;Golem's;442.0367205890021
105992235;Golem's;481.498818778351
84247219;Teatre Gaudi;409.0775264708283
103841422;Microteatre Barcelona;362.80117871790105
106042191;L'Autentica Teatre;511.1693713071422
105804137;Centre Artesa Tradicionarius;52.12441795199006
104593769;La Gleva;1690.533474288998
105638342;L'Autentica Teatre;588.4116156891774
101024393;L'Autentica Teatre;545.9060986357645
105553476;L'Autentica Teatre;553.4792043798419
105707550;Centre Artesa Tradicionarius;38.5353446565655
104967308;Microteatre Barcelona;163.91947057449542
105765706;Golem's;303.55664790325096
102280017;L'Autentica Teatre;1143.1200705753354
105993411;Teatre Gaudi;513.0933208136695
105992236;Golem's;153.71791621242923
102948658;Jove Teatre Regina;350.1569731727844
105392286;Golem's;180.89357557006517
105831712;La Casa de los Contos;164.70621813668754
98693588;Teatre Gaudi;182.66617479141058
106004641;La Gleva;352.5716585896398
106036274;La Gleva;484.23514455626076
105720350;Jove Teatre Regina;196.15324905869437
105385343;Microteatre Barcelona;256.4631021132344
105538403;Jove Teatre Regina;316.76745332843973
104922201;Golem's;198.41857596122807
106005938;Centre Artesa Tradicionarius;192.36877606955818
105235779;La Gleva;1014.7942712962341
101751310;La Gleva;1130.9380790665507
100870362;La Gleva;1130.9380790665507
105568301;L'Autentica Teatre;404.438789584404
104778021;Microteatre Barcelona;80.72650944615711
102685351;Golem's;797.7429207158762
104676519;Golem's;25.20413047115786
105652086;Teatre Gaudi;422.7021465560144
103094244;Golem's;659.235532833215
105882819;Golem's;376.92039164299234
104789045;Microteatre Barcelona;241.0732429398282
104712159;L'Autentica Teatre;818.991461456592
104217615;La Gleva;762.2694207070131
103818492;Jove Teatre Regina;274.76821930060333
105986483;Golem's;433.1644555712333
106026710;La Gleva;406.24351349850053
103169844;L'Autentica Teatre;377.1293833456429
101044633;L'Autentica Teatre;545.9060986357645
101595272;Teatreneu;35.06230133416975
104474868;La Gleva;1382.5198664822176
101996828;Centre Artesa Tradicionarius;377.4224256516519
101991034;Centre Artesa Tradicionarius;280.1273144272679
105887724;Centre Artesa Tradicionarius;454.64273691097577
104682997;Centre Artesa Tradicionarius;258.6553535995543
101998471;Centre Artesa Tradicionarius;227.33215545118824
105354458;Auditori;726.7243925385169
105051564;Auditori;1126.4223343615256
104825494;Auditori;1115.7041896488165
105358787;Auditori;922.8712953921487
104826318;Blas Infante;1259.9870935565332
104891846;Teatre Municipal Josep Maria de Segarra;1166.0079472610976
105358596;Teatre Municipal Josep Maria de Segarra;1144.346358394951
102166058;Auditori;848.8239156029264
104825253;Auditori;940.9129715021413
105051297;Auditori;1076.903509457453
104825843;Auditori;1154.8126300609656
104891686;Blas Infante;1022.4612185936184
93878986;Blas Infante;947.6789081069986
93943968;Blas Infante;1025.976061277315
105025833;Auditori;1036.1039820781543
105631001;Auditori;924.5947672577859
105051835;Blas Infante;1086.201804531355
104825935;Blas Infante;1030.1760829816678
105358518;Auditori;1109.2526092903381
105358711;Blas Infante;1239.3827634981774
106002651;Teatre Municipal Josep Maria de Segarra;346.9098116006681
105051740;Blas Infante;1244.0913376389647
104825664;Blas Infante;1197.637737152553
105051616;Blas Infante;1080.1896374632295
104825538;Teatre Municipal Josep Maria de Segarra;1331.0030988052142
105974496;Blas Infante;1140.6073821178447
104320425;Blas Infante;1137.621281367152
104888603;Blas Infante;1203.7955237858098
103101966;Auditori;1202.0099538304437
104826539;Auditori;663.6937816890104
105052329;Auditori;495.8332174169782
103102100;Blas Infante;1084.1607891734288
102856009;Auditori;1118.2810819548836
105358791;Blas Infante;1162.0517493987331
104888414;Auditori;852.7860031735397
104549982;Teatre Municipal Josep Maria de Segarra;1197.4909367009896
102228338;Blas Infante;1305.136820167974
105051442;Blas Infante;948.0305266941499
98612794;Auditori;632.2297929678101
102797000;Blas Infante;1059.562289032362
102842200;Teatre Municipal Josep Maria de Segarra;1305.677354926286
105505361;Blas Infante;1094.027131113035
104825987;Auditori;1083.0000568361645
104825310;Blas Infante;1012.5525759833147
105051223;Blas Infante;985.1186657289211
102796923;Blas Infante;1067.972074426692
102533897;Blas Infante;1158.492787003546
105375660;Auditori;1222.5091848063369
102888556;Blas Infante;1103.5961403066792
103879392;Blas Infante;913.6741457309262
104826523;Auditori;1036.5680634340197
105052326;Auditori;1041.264181710003
104552736;Auditori;1130.361125494647
101940619;Auditori;765.9516770545437
105051759;Teatre Municipal Josep Maria de Segarra;1300.8235277070128
104825708;Teatre Municipal Josep Maria de Segarra;1303.325487788269
105051320;Auditori;1076.2828138347672
104825265;Auditori;746.8679003862609
105052049;Auditori;856.8745672599589
104826138;Auditori;797.8925107558387
104891722;Auditori;1171.9498641551959
104825944;Auditori;1184.3432131515783
105633254;Blas Infante;1262.1308160426277
104982234;Blas Infante;1098.671835741952
104888150;Blas Infante;1172.1715613243957
104891421;Auditori;768.3271274063405
104825995;Blas Infante;1124.9835605370888
105051980;Blas Infante;971.8753537092629
105051331;Auditori;1052.9257596898628
104825272;Blas Infante;1060.5293844302143
104825552;Blas Infante;937.3013872753762
104891040;Auditori;756.3228068618938
105051533;Blas Infante;836.9252512687326
105376967;Blas Infante;1013.8231418982426
105358093;Auditori;1033.123910271236
105802507;Blas Infante;1174.1686322811565
105439874;Blas Infante;959.4357186976938
105376147;Auditori;960.6884994342611
101472703;Auditori;319.92782543489324
104719474;Blas Infante;1171.0798854520592
102856014;Blas Infante;995.8872136778559
105051686;Auditori;649.2163634975029
104825589;Auditori;583.137470745945
104229197;Auditori;1195.4257048482295
105051466;Blas Infante;1101.5766209222425
104825406;Auditori;976.4383850252211
102902237;Auditori;1080.021240611477
104888083;Blas Infante;1110.4458590889583
105358026;Blas Infante;1055.250057477884
103102079;Teatre Municipal Josep Maria de Segarra;438.9358856724791
105358803;Auditori;823.8767711175798
106016363;Blas Infante;1196.5330141458414
102562462;Auditori;1200.624128598987
105505637;Auditori;1120.7327434780357
105453937;Blas Infante;1071.1082786827183
105376651;Auditori;1052.459365058213
105633116;Auditori;1344.4127218762121
105631762;Auditori;906.3247852552564
105981443;Teatre Municipal Josep Maria de Segarra;1252.2647416306343
104417846;Auditori;389.83402162043166
104891575;Auditori;1173.5682700912998
104825988;Auditori;915.8181141501261
105051975;Auditori;775.2672549560525
105376957;Teatre Municipal Josep Maria de Segarra;694.5488769157381
102501122;Auditori;1234.5037719806062
105270474;Blas Infante;1343.6687409054591
104889861;Blas Infante;1146.1445755073273
104891492;Blas Infante;934.503895091959
105051713;Auditori;1039.4441821562207
104825628;Auditori;1005.2479241402867
104912936;Blas Infante;1166.5623104399606
102610148;Auditori;839.3799262424872
105540090;Auditori;1046.111470181697
103102011;Auditori;661.9059410370755
105912937;Blas Infante;1048.1182761289008
102610118;Blas Infante;1167.2048599547243
105273428;Blas Infante;1034.9390047006034
104800716;Auditori;224.79895360742822
105505354;Auditori;986.5589411810186
105130485;Teatre Municipal Josep Maria de Segarra;859.4057603518272
104826055;Auditori;107.78964114067853
105052030;Auditori;120.62506372625106
104825857;Auditori;907.1198827449734
105051702;Auditori;637.702305640804
103966986;Teatre Municipal Josep Maria de Segarra;1465.2558872401298
102606797;Auditori;1332.3515272025613
104891545;Auditori;1014.2430154723232
98827534;Auditori;895.5200415360532
98857628;Auditori;825.1897676665153
105180356;Blas Infante;1147.2499846660587
102122058;Teatre Municipal Josep Maria de Segarra;903.886862297436
105300835;Auditori;796.2327467978228
105358526;Auditori;218.8286622477846
105082048;Blas Infante;913.2311850943537
102856013;Auditori;1172.282401056986
106013738;Auditori;903.9123001112971
105441874;Auditori;1332.9156345011884
103431147;Auditori;1268.8678725086147
93837455;Teatre Municipal Josep Maria de Segarra;361.84488193361955
105707373;Auditori;1042.7032021314253
101418034;Auditori;851.6925105880478
102774769;Teatre Municipal Josep Maria de Segarra;1193.3271066864386
105052295;Auditori;715.8635653952849
104826476;Auditori;648.9212469166704
105358107;Auditori;950.669453572866
102610046;Auditori;596.8813831627216
105909657;Auditori;809.0761164138449
102856008;Blas Infante;702.6932925074055
102874870;Auditori;957.1762728383511
101029476;Auditori;478.0024773210395
104825650;Auditori;983.100815844347
105051727;Teatre Municipal Josep Maria de Segarra;884.6496296886107
105909318;Blas Infante;1081.0408680654757
105045168;Auditori;867.6613665051865
102842191;Auditori;908.3132542363
105504921;Auditori;544.8482532495478
94367173;Auditori;943.6729700462096
105117624;Auditori;947.8273707470491
104518571;Blas Infante;1022.4535569463851
104907930;Auditori;588.3789641671844
105979676;Auditori;935.0439735310005
105051752;Blas Infante;1088.2144064129297
104825690;Blas Infante;1023.5275916740756
104803054;Auditori;701.0131158977969
104570564;Auditori;857.1636742814796
103863684;Auditori;656.1104427387506
102772957;Auditori;588.2201932252696
102610047;Auditori;918.9644648172786
105181272;Blas Infante;1171.3971180356816
98907168;Blas Infante;1010.6635009468115
103003662;Auditori;944.4683124440606
105912934;Blas Infante;1072.8649661820068
104576794;Blas Infante;1019.9433133090747
102361782;Blas Infante;881.3144112374673
105893153;Auditori;739.983010492983
102610107;Auditori;852.8727105597435
101932816;Auditori;1232.1977985823678
100174070;Auditori;1027.555349772639
105778319;Auditori;998.0109119024373
105505218;Auditori;1066.1194363946336
104577979;Auditori;616.4590430679749
102776007;Auditori;429.5481628874214
105439877;Auditori;971.4677391645183
97649091;Auditori;847.3901745425733
105913096;Auditori;724.6489347970521
103277971;Auditori;609.0386193077727
96950598;Auditori;777.3227638089684
102251173;Blas Infante;1088.8962715646644
101355057;Auditori;1191.7049342693292
95418748;Auditori;889.4882155367894
104581202;Auditori;926.8509700934163
95368528;Auditori;947.9368836210732
104581707;Blas Infante;889.1954102796595
102822092;Blas Infante;1286.2126972720353
104891050;Auditori;501.9253783029719
105244037;Auditori;1248.0486830745215
104826181;Auditori;1128.6219637728482
105010394;Teatre Municipal Josep Maria de Segarra;1249.9207669726534
94031783;Auditori;1125.7491275463453
105388170;Auditori;1034.3214719501773
105090637;Auditori;1114.071995050459
95247358;Auditori;1116.2967027818602
105912773;Auditori;1163.117725822505
96415458;Teatre Municipal Josep Maria de Segarra;937.619752836015
97083876;Teatre Municipal Josep Maria de Segarra;1048.409113709662
101174922;Auditori;215.0716159757027
105046332;Auditori;709.4554863760449
104594305;Auditori;1537.2508246432876
101937128;Blas Infante;1193.7892533133945
104887563;Auditori;1374.2189965452592
103543333;Auditori;443.1836531311885
104597629;Auditori;726.8891667791676
103045565;Auditori;734.2709798966498
101800463;Auditori;809.3761893715377
101939028;Auditori;747.0643524517075
104598429;Auditori;639.1339139898578
105540082;Auditori;805.6930107951396
105973176;Blas Infante;1144.978568021846
105375492;Auditori;896.4990089058957
101826906;Auditori;1061.246495521137
104598962;Auditori;1339.1313223813663
105909586;Blas Infante;1468.7677929097838
105539526;Auditori;984.5264492191885
105113399;Blas Infante;1211.8435394812234
104867764;Blas Infante;991.4052754166996
105885649;Blas Infante;932.4602621014307
104599586;Auditori;858.3207302711261
104611630;Auditori;647.695689722398
102121876;Auditori;711.2823943993936
105909483;Blas Infante;1208.062310668051
103253061;Blas Infante;1213.4942028289734
102062951;Blas Infante;1044.789625869416
105586760;Teatre Municipal Josep Maria de Segarra;1035.287407306734
105912877;Auditori;1170.6190887614614
105398317;Blas Infante;976.2640371444546
101096989;Blas Infante;1097.4811289100235
105909599;Blas Infante;864.4250955294397
96378717;Auditori;897.8341654819347
97083882;Auditori;650.2720559600505
104607946;Blas Infante;1012.22877418392
102818242;Auditori;970.5566649754023
101355067;Auditori;989.0456703726784
101650638;Auditori;936.1962982321936
101125938;Teatre Municipal Josep Maria de Segarra;807.1342482418772
105495003;Teatre Municipal Josep Maria de Segarra;1049.4521901640014
105912842;Blas Infante;1025.4575793448992
105281096;Auditori;615.9136967366953
105908913;Auditori;1029.9735717857334
105910720;Auditori;1233.7859965763287
105353960;Auditori;992.5887488973685
105648359;Blas Infante;1136.3463861446744
104641643;Auditori;1040.924713732485
103993154;Auditori;1074.830397028606
105313029;Auditori;760.3274486186998
104612358;Auditori;1126.1484539448638
104612380;Auditori;890.6251560492425
102290964;Auditori;736.8341472871648
102122038;Auditori;991.4359760102408
105630107;Auditori;675.5572569624504
105711885;Teatre Municipal Josep Maria de Segarra;1640.4433710090516
104609991;Auditori;1099.170487402103
105777766;Auditori;1034.9051635361966
105053451;Auditori;878.5660433166627
104877263;Teatre Municipal Josep Maria de Segarra;711.7091620154574
104620849;Auditori;755.1223362361844
101937112;Auditori;975.247298400287
105726686;Auditori;663.7651323747372
105140475;Auditori;655.7571070261196
105715358;Auditori;557.3942748224127
104623570;Auditori;1401.3652706036517
102954222;Auditori;1183.7377880058777
105897942;Blas Infante;1164.880242723308
105693322;Teatre Municipal Josep Maria de Segarra;329.4618283827967
104757296;Blas Infante;846.7837450543884
105964134;Teatre Municipal Josep Maria de Segarra;733.7749979447061
105323656;Auditori;1042.2227652431193
102466170;Auditori;1144.033651573583
102578977;Auditori;666.3624389253747
101938984;Auditori;718.4716419417886
98528938;Auditori;902.860741948798
104631522;Auditori;1030.6753716659168
104631578;Blas Infante;1474.1484829083827
104215931;Blas Infante;1439.0036657617086
105114551;Auditori;716.2809185629155
99713378;Teatre Municipal Josep Maria de Segarra;1517.3092630384283
104968155;Auditori;1119.0509368820308
103818308;Auditori;1496.46537768133
104841753;Auditori;579.1786856116647
105085411;Auditori;520.5903100044949
105909326;Auditori;1031.6890540202392
102135393;Auditori;935.601059042376
103257252;Auditori;953.2732882459705
104632147;Auditori;1032.4341376438244
102100485;Auditori;754.6540103417567
102817760;Auditori;922.555245565103
104992817;Auditori;777.0968070826773
105497349;Auditori;885.1999486656476
105089063;Auditori;892.8904489576258
105897869;Blas Infante;1152.178157082717
104632968;Auditori;732.8017728008377
102291062;Auditori;972.3184350370882
105845837;Auditori;1004.5519197266217
105932849;Blas Infante;1105.472188955678
105964010;Auditori;248.78268307006545
105924931;Teatre Municipal Josep Maria de Segarra;881.9775874564895
106011892;Auditori;915.4882642946346
104624175;Blas Infante;1179.214720519897
105497280;Auditori;1188.1677231742624
103955969;Auditori;188.53259469283557
