propertyCode;latitude;longitude;estacion_mas_cercana;distancia_metros
104927049;41.392172;2.1094552;Zona Universitària;900.0304815659599
101160046;41.393111;2.1060877;Zona Universitària;1090.4218674406634
104863247;41.3906734;2.1035802;Zona Universitària;984.6469759724399
105279396;41.395423;2.10672;Reina Elisenda;1095.5824194379206
100199973;41.3936432;2.1085508;Reina Elisenda;1046.5766914792214
105849440;41.3910898;2.1047067;Zona Universitària;958.5524768194659
103910170;41.3916866;2.1109693;Zona Universitària;828.7361153644013
105736022;41.3951774;2.1102713;Reina Elisenda;835.446745767643
103582587;41.3922501;2.1065184;Zona Universitària;988.6424237377805
102839830;41.394646;2.1058438;Reina Elisenda;1195.2335893034754
105424019;41.3964563;2.1071069;Reina Elisenda;1030.5530154930925
102839684;41.3893276;2.1054537;Zona Universitària;768.4374128166529
104122585;41.3924316;2.1033407;Zona Universitària;1146.3280234079646
105977251;41.4161056;2.1465818;Penitents;482.6675424579438
101539089;41.4179618;2.1489266;El Coll | La Teixonera;411.9970904281816
105750816;41.4185023;2.1493213;El Coll | La Teixonera;350.3729021822852
105830263;41.4079104;2.1645489;Joanic;215.11447862848743
104956316;41.4123027;2.1604053;Alfons X;427.02708951794915
88998419;41.4184908;2.1397687;Penitents;155.31216643712324
102427373;41.4201236;2.1399934;Penitents;302.19497617199073
104439635;41.4189439;2.1475635;El Coll | La Teixonera;336.74425648546816
105689533;41.4127863;2.1510609;Vallcarca;553.6613863625269
104986021;41.4019983;2.1498939;Plaça Molina;217.89833252776558
104853449;41.4205557;2.1510515;El Coll | La Teixonera;186.82460688694653
105977221;41.4101002;2.149615;Lesseps;437.6311220181297
106022109;41.4177993;2.1495986;El Coll | La Teixonera;428.88884076787696
106010714;41.4047837;2.1724169;Sagrada Família;149.3402386811867
97582402;41.4170419;2.1513069;El Coll | La Teixonera;537.7197545043366
105586419;41.404813;2.1695936;Sagrada Família;371.5797971466899
105676250;41.4066161;2.1658213;Joanic;223.56535565021372
105351666;41.3986113;2.1547987;Gràcia;257.909333787262
101955635;41.4018324;2.1651004;Verdaguer;338.8337873437786
105574294;41.4060733;2.1558564;Lesseps;486.9989700178278
105135596;41.4091681;2.1494611;Lesseps;336.13505301655846
105201083;41.4083202;2.1516489;Lesseps;274.1177553670832
105900151;41.4105076;2.1515734;Lesseps;498.3897592125225
105416711;41.4090011;2.152684;Lesseps;384.4544673949475
105189352;41.4102704;2.1579293;Joanic;625.3653699916613
104661997;41.4047627;2.1609528;Joanic;250.67126998925272
97657990;41.4110117;2.1611456;Alfons X;384.0931711133456
105464489;41.4150143;2.1586177;Alfons X;660.5607242440019
104385703;41.4201126;2.1513522;El Coll | La Teixonera;238.94559357134654
104252450;41.4109797;2.145106;Vallcarca;113.55303634946367
105625792;41.4034196;2.162167;Joanic;327.52021688899697
104970066;41.4155201;2.1364351;Penitents;452.3545570728518
105721852;41.4137166;2.1384727;Avinguda Tibidabo;463.79249823388824
105053861;41.4183746;2.1500052;El Coll | La Teixonera;368.482046370471
105828066;41.4113487;2.1482169;Vallcarca;313.51259147306075
105814829;41.4064656;2.159276;Joanic;327.8695402024153
105247579;41.4181227;2.1413099;Penitents;66.25088461278874
103088716;41.4163409;2.1428788;Penitents;197.70217108814992
105458727;41.4157104;2.1578266;Alfons X;756.9001399067101
105258948;41.4037576;2.1580202;Fontana;458.68059721189275
105526219;41.4206999;2.1404439;Penitents;355.4938795034387
106009170;41.4112622;2.1486019;Vallcarca;346.9828587974598
105632341;41.4111389;2.1472015;Vallcarca;238.27369373103355
105932064;41.4127255;2.1459908;Vallcarca;151.2618664723724
106038579;41.4015755;2.1625304;Verdaguer;514.2016553792917
104692389;41.3988274;2.1610391;Diagonal;333.4109126199646
103193003;41.418305;2.1486933;El Coll | La Teixonera;376.4440401310144
104357860;41.4179797;2.1451657;Penitents;340.67143962755995
105373727;41.4058998;2.1663876;Joanic;270.6071263411453
105038572;41.4025231;2.1585891;Fontana;470.1130958816621
105997920;41.4009564;2.1610186;Diagonal;564.2216622617083
105926427;41.4009051;2.1610961;Diagonal;559.6787539702915
86376293;41.4076605;2.1631444;Joanic;154.85233304923273
105184529;41.4093283;2.1478575;Lesseps;394.9181704493267
104981441;41.4182396;2.1475673;El Coll | La Teixonera;408.1148805949843
105815201;41.4110346;2.1514392;Lesseps;552.6443521495892
105473303;41.4082801;2.1586131;Joanic;443.11394104222404
106040273;41.4064839;2.163686;Joanic;48.11455712988439
105974178;41.4165259;2.1486356;El Coll | La Teixonera;573.0866504544455
105995067;41.4075552;2.1649773;Joanic;207.02863236881794
105043041;41.4013601;2.1640005;Verdaguer;392.51124789534987
106036973;41.4025996;2.1617114;Joanic;425.57350056599205
105192934;41.4120764;2.1400582;Avinguda Tibidabo;361.77206260609
105910221;41.4162195;2.1502172;El Coll | La Teixonera;608.1050576456562
105934822;41.4180455;2.1497465;El Coll | La Teixonera;402.37471689883887
105384942;41.4057049;2.1638037;Joanic;80.87306088600343
106006582;41.4144784;2.1445846;Vallcarca;285.29583716684795
105979153;41.4046017;2.1603267;Joanic;302.3927193208407
105943868;41.410691;2.1475827;Vallcarca;288.0230944243413
105969155;41.4022414;2.1527927;Fontana;22.952936685703595
105932621;41.4004192;2.1570641;Fontana;388.1998699476515
105390930;41.405516;2.157301;Joanic;499.2782248184187
106006734;41.4027183;2.1549374;Fontana;176.26012196293195
104310504;41.4032568;2.1637035;Joanic;337.0392840064791
105979951;41.4182893;2.1472666;El Coll | La Teixonera;413.00592488119486
105998326;41.4084712;2.1580759;Joanic;492.6219932746548
104005907;41.409384;2.1572509;Joanic;605.2502204300876
104296894;41.4087671;2.1571499;Joanic;576.2276606851652
105534772;41.4042288;2.1560252;Fontana;346.41640955989135
103845273;41.4059714;2.1581809;Joanic;419.97525910053855
105910889;41.4029153;2.1624327;Joanic;377.5243920628584
101485230;41.4099989;2.1486136;Vallcarca;401.1635298587435
104864162;41.4060273;2.155274;Lesseps;438.4726456247947
106004725;41.4189991;2.1523868;El Coll | La Teixonera;388.6771081846797
105526384;41.3995607;2.1578698;Diagonal;437.75902283573777
105140577;41.4022181;2.1584076;Fontana;452.78680621064666
104752397;41.4010576;2.1610042;Diagonal;575.1327864518391
104137445;41.4030846;2.1592563;Joanic;482.68670303736644
105275401;41.4117917;2.1498427;Vallcarca;443.3818238152001
105901254;41.4091222;2.1525522;Lesseps;389.45321817581737
105407489;41.4083201;2.1565975;Joanic;596.4105013416033
104007344;41.4093084;2.1556645;Lesseps;585.6400864518707
105888636;41.4060986;2.1550098;Lesseps;416.16538035027565
106013973;41.4057896;2.1689075;Sagrada Família;461.2604666555571
105854524;41.404916;2.166683;Joanic;328.4751435232091
104191075;41.4094488;2.1637923;Alfons X;327.5378259471636
105899015;41.4073991;2.1655584;Joanic;234.7289037215441
105195470;41.4010724;2.1535642;Fontana;123.83619057784843
105195857;41.4103712;2.1477457;Vallcarca;317.7262248724852
103301934;41.4122137;2.1600174;Alfons X;459.04169890581153
105632325;41.4022748;2.15884;Fontana;489.13786339955254
106037230;41.4037322;2.1679611;Verdaguer;406.26309853567227
105823139;41.4063544;2.1552953;Lesseps;440.4204323376381
106017123;41.4051391;2.1598326;Joanic;307.2604225024184
105944084;41.4004382;2.1642382;Verdaguer;338.9502196315252
104600971;41.4065292;2.1619856;Joanic;104.70093280158503
105433223;41.4164026;2.1398636;Penitents;165.07331812242978
105778244;41.4035473;2.1560244;Fontana;299.90049607082506
106027074;41.4039941;2.1559219;Fontana;322.5927893187222
105451909;41.4085939;2.1668601;Joanic;401.3398644984585
105200843;41.4073927;2.1667754;Joanic;324.9761243349904
105223498;41.409549;2.1655969;Alfons X;283.5213124475215
105237344;41.4078998;2.1640332;Joanic;194.66137533726342
105232401;41.40733;2.1643908;Joanic;155.1125902061476
104610009;41.4080513;2.165353;Joanic;268.42644415402515
105327137;41.4066016;2.1661946;Joanic;254.12222513847954
105044753;41.4007886;2.164883;Verdaguer;298.9915647286711
105450924;41.401026;2.1608381;Diagonal;569.6731311447892
105533679;41.4085292;2.1667713;Joanic;391.0326951320435
105052651;41.4023775;2.1621483;Joanic;440.5960851924249
105100166;41.4072709;2.1664619;Joanic;295.58555139140617
105656610;41.4021075;2.1669213;Verdaguer;256.9346764410757
104255393;41.4084036;2.1612495;Joanic;287.41556957442714
105879682;41.4187804;2.1499964;El Coll | La Teixonera;323.84080841374913
105498863;41.4134718;2.1596691;Alfons X;511.18764838115504
104955513;41.4078345;2.1619843;Joanic;201.136617984437
103839253;41.4087674;2.1584651;Joanic;482.80864004659543
104863941;41.4036685;2.1584495;Fontana;488.1643660950262
103844749;41.4094368;2.1571921;Joanic;612.6404411354857
103186721;41.4033768;2.1625466;Joanic;325.39936149477415
104607656;41.4123663;2.159583;Alfons X;496.0663324130174
104607860;41.4120938;2.1615377;Alfons X;331.7613518281247
104757931;41.400448;2.1619279;Diagonal;527.3567601506121
103240088;41.4088327;2.1506271;Lesseps;299.5948894031464
105407169;41.4065191;2.1580257;Joanic;432.5790351844299
105356069;41.4024998;2.1596927;Joanic;510.3408530658028
105778238;41.3990922;2.1614353;Diagonal;371.5610574417607
103587372;41.413251;2.1597474;Alfons X;498.09763428528663
105565164;41.4134176;2.1604071;Alfons X;450.6696332336237
103844500;41.4095203;2.1564911;Lesseps;655.5755319702855
104503596;41.4086896;2.1578222;Joanic;523.1900346504159
96052397;41.4162647;2.1475575;Vallcarca;545.4287264255796
105799121;41.4059865;2.1598653;Joanic;279.5857464933474
102500887;41.4104295;2.1560698;Lesseps;691.5667854311356
105664062;41.4027146;2.1561709;Fontana;274.14714156429744
105902395;41.4107396;2.1558467;Lesseps;702.5202970844259
104643165;41.4109494;2.1493925;Vallcarca;419.3418150002491
105631737;41.4096661;2.146253;Vallcarca;287.3342010683748
105861836;41.4006963;2.1529546;Gràcia;131.09702848315172
103422920;41.3980688;2.1575835;Diagonal;307.8110554219766
105325783;41.4053349;2.1541111;Lesseps;353.40062485053744
103644688;41.3988743;2.1549503;Gràcia;257.15599575481855
103127412;41.3964063;2.1562811;Diagonal;306.5076976598197
103441797;41.397481;2.1569211;Diagonal;305.09327093187136
105833835;41.4012295;2.1594013;Fontana;544.3910844407544
105651774;41.4086563;2.1629797;Joanic;265.9763350384376
105675541;41.4035315;2.1655513;Joanic;362.37852876018957
105887135;41.4000728;2.1567868;Fontana;388.9931740197721
105718049;41.4008474;2.1586813;Fontana;495.4837879728189
105661528;41.3997269;2.1573982;Gràcia;444.3428061516863
106029506;41.3999319;2.1509531;Gràcia;97.66692954645431
106023003;41.4056965;2.1658764;Joanic;233.52608235633411
103672893;41.4092027;2.1566317;Joanic;637.869676268741
104764090;41.4045237;2.1701492;Sagrada Família;319.779293267055
105607496;41.405668;2.1699501;Sagrada Família;377.12493842085945
104393539;41.4076529;2.158611;Joanic;412.53332954549893
102221430;41.4117909;2.1539936;Lesseps;706.4018691825327
105059681;41.4114941;2.1538169;Lesseps;670.3635129599675
104882302;41.4094024;2.154828;Lesseps;537.9461843240385
103522873;41.4092032;2.1566318;Joanic;637.8908785398476
106023743;41.4006586;2.1568658;Fontana;361.19075695376023
104439924;41.4120836;2.1504463;Vallcarca;494.0304706074506
106004123;41.410056;2.157109;Joanic;659.921572955031
105979252;41.4089385;2.1568354;Joanic;608.4558958501912
105979155;41.4079333;2.1582088;Joanic;455.6484379795165
105988000;41.4101797;2.1596027;Joanic;527.9700375844996
105983688;41.4085375;2.1593752;Joanic;406.52026291489454
105989074;41.4081221;2.1573638;Joanic;528.8142103530145
105986931;41.4093361;2.1597365;Joanic;446.66835432155915
105986773;41.4089304;2.1569128;Joanic;602.371926608353
105953605;41.4085328;2.158855;Joanic;441.1611022688221
105438368;41.4046422;2.1617852;Joanic;215.19803134357326
106026821;41.4010288;2.1586179;Fontana;485.0590195994703
104723454;41.3969729;2.1577756;Diagonal;214.387894346844
105485833;41.4040132;2.1658453;Joanic;334.6607046101557
103982168;41.4090069;2.1556907;Lesseps;568.1893805468915
104572146;41.4005422;2.1520153;Gràcia;92.13091010862966
103604583;41.4022614;2.1544705;Fontana;124.64224919834089
104667850;41.4188997;2.1393589;Penitents;211.5388344615582
104979135;41.4014169;2.1546527;Fontana;158.1119937720927
103267913;41.400403;2.1535037;Gràcia;141.1784494902929
104214646;41.4011985;2.1543861;Fontana;153.60517680910357
103660597;41.4018251;2.1546864;Fontana;144.73001794431562
105017143;41.4092156;2.1598799;Joanic;428.7072686615844
104639516;41.3996883;2.15265;Gràcia;47.361247812310566
105199431;41.4023805;2.1639523;Joanic;436.3007106147523
104690191;41.4096247;2.1525808;Lesseps;438.5975893938043
105497055;41.4040068;2.1625681;Joanic;256.27757780440663
97764149;41.4032137;2.1661783;Verdaguer;394.52052904418406
105576087;41.4104856;2.1510265;Lesseps;486.17117975329427
102896854;41.4025097;2.1514955;Fontana;133.3309690429761
105337245;41.4025863;2.1530948;Fontana;54.451419320364884
105555669;41.4053555;2.1659173;Joanic;249.6276911555552
104080480;41.4079467;2.1658413;Joanic;289.8803575493909
105890397;41.4085883;2.1643139;Joanic;274.49466467196896
103839184;41.4068931;2.1563253;Lesseps;532.1334370309097
105181898;41.4043748;2.169137;Sagrada Família;401.7872945853481
105155013;41.4035767;2.1681189;Verdaguer;387.97577555423544
105197167;41.4029062;2.1676412;Verdaguer;319.4890166209006
105015619;41.4031991;2.1701335;Sagrada Família;331.138777571199
106020596;41.4015949;2.167432;Verdaguer;186.6117163184662
105191891;41.4016159;2.1668796;Verdaguer;213.15071693905037
105185419;41.4017264;2.1680944;Verdaguer;183.7427803055188
100155643;41.403972;2.1652221;Joanic;306.37976708702934
105856046;41.3982413;2.1560811;Gràcia;372.094055212803
105496215;41.4032521;2.158245;Fontana;457.213359901611
104928783;41.409348;2.1492809;Lesseps;358.26078743650515
105545893;41.4080646;2.162863;Joanic;201.53193689254184
105581217;41.4078495;2.1642747;Joanic;197.88613938546095
104689321;41.4038634;2.1659245;Joanic;351.5519224096061
105589125;41.4130509;2.150855;Vallcarca;542.8218098214475
105749586;41.4040218;2.1525991;Fontana;215.79427221753815
104795588;41.398548;2.1521763;Gràcia;129.75748046868148
105674924;41.3975429;2.1564253;Diagonal;343.73195468532975
105672158;41.3997971;2.1587554;Diagonal;439.5947838151838
105662583;41.4001998;2.1575224;Fontana;433.5317069175064
105607703;41.3982315;2.1588368;Diagonal;270.644444567605
105873774;41.3977423;2.1575817;Diagonal;281.043246281655
105334225;41.4173593;2.1469828;Penitents;489.50658664416
104960823;41.4074495;2.1530177;Lesseps;287.0064088350352
105223594;41.4028314;2.1668871;Verdaguer;330.47971610497655
105942012;41.4031651;2.1698522;Sagrada Família;354.7614905138058
105259450;41.403269;2.1700301;Sagrada Família;337.3137307665993
105929895;41.4055216;2.163897;Joanic;101.77786062988267
106018739;41.4046016;2.1574614;Fontana;465.3617218411326
104987469;41.4071463;2.159584;Joanic;316.8097146610208
105763693;41.4092369;2.1484966;Lesseps;363.8073380777368
106006119;41.4079946;2.1634651;Joanic;193.30634415140267
104187333;41.4057621;2.1707766;Sagrada Família;323.8931479856404
105839524;41.3967108;2.1556775;Diagonal;366.24377676478645
105659139;41.3992042;2.1640023;Verdaguer;356.1339798524242
106008080;41.4098783;2.1558394;Lesseps;636.4371922226102
105823175;41.3969332;2.1531054;Gràcia;320.4508549215985
105841751;41.3965508;2.1552593;Diagonal;381.21154666837066
105742869;41.3975799;2.1539286;Gràcia;282.78933607952246
105793483;41.4026216;2.163827;Joanic;408.3288900974693
104858825;41.409878;2.1583163;Joanic;571.6764789997861
105869409;41.3978303;2.1543182;Gràcia;280.4776991589663
105893059;41.3968225;2.1532335;Gràcia;335.22885000090093
102228928;41.4021602;2.168383;Verdaguer;229.82782762092907
105765091;41.4064176;2.1611524;Joanic;171.0502683018529
105583494;41.4035277;2.1627827;Joanic;306.0709584596341
104986395;41.4108386;2.1629334;Alfons X;256.7275828633917
105361034;41.4115384;2.1644522;Alfons X;107.98751576826966
104403995;41.4054983;2.169966;Sagrada Família;367.3886011558504
105673852;41.399771;2.15727;Gràcia;433.6654739390511
106010740;41.4108687;2.1597543;Alfons X;499.96705472739615
104962668;41.4140134;2.1414614;Vallcarca;347.7373661544826
104366350;41.409335;2.1580392;Joanic;549.080423000622
86682042;41.3961458;2.1565646;Diagonal;269.2860981367621
103113723;41.4100199;2.1556862;Lesseps;637.1593232887783
105008294;41.4103367;2.1534379;Lesseps;543.0657217873913
105483946;41.4024925;2.1496529;Plaça Molina;225.19732510717083
105723920;41.406639;2.168088;Joanic;411.78503772113726
104525790;41.4088473;2.1615458;Joanic;317.8185665647501
99672445;41.4040975;2.1716215;Sagrada Família;192.57324521946876
105341515;41.4067554;2.1629041;Joanic;59.25701832231025
98671141;41.4075209;2.1575681;Joanic;490.1412354721001
105441019;41.4099417;2.1610903;Alfons X;440.2217070619305
105740318;41.4097293;2.1491284;Lesseps;402.2227099862561
103918793;41.4103463;2.1621852;Alfons X;339.191561411509
105888511;41.4065412;2.1681831;Joanic;418.76693300276514
105800118;41.4080037;2.1541504;Lesseps;399.8168627573133
105163193;41.4055054;2.168304;Joanic;436.0414124981484
105925673;41.4077297;2.1625853;Joanic;170.13468095443082
105078705;41.4096334;2.1501707;Lesseps;384.5555429870496
104379125;41.4156342;2.1592089;Alfons X;656.615672222324
106019322;41.4040734;2.1530221;Fontana;218.98090131088085
105022261;41.399435;2.1617382;Diagonal;416.07808041369276
105587156;41.4049944;2.1651938;Joanic;219.28947006937523
104686445;41.4109617;2.1584986;Alfons X;599.3675646286023
104972760;41.4002123;2.1532735;Gràcia;113.76276073359685
103495724;41.4054088;2.1581629;Joanic;430.86495932458047
103814071;41.4045684;2.1611109;Joanic;256.4042030050906
105325016;41.4055223;2.1578172;Joanic;456.6507242996545
105513892;41.4126219;2.1478484;Vallcarca;287.5344614786805
103495716;41.3983718;2.1595683;Diagonal;271.7521924077827
103813798;41.3968273;2.1618554;Diagonal;187.834857197594
105325552;41.3962487;2.1603405;Diagonal;47.70004737305484
105911386;41.4009083;2.1590921;Fontana;526.7957290976916
105302753;41.4047247;2.154545;Fontana;318.83345673383513
106007313;41.4007805;2.1645155;Verdaguer;327.34475640042484
105065717;41.4001969;2.1609064;Diagonal;479.47215379006553
105036496;41.4024462;2.1632701;Joanic;424.35550452145304
105044414;41.402951;2.162354;Joanic;374.7848380849891
105776508;41.3994802;2.16198;Diagonal;428.3978316305923
105036700;41.4011514;2.1605145;Diagonal;580.6283666023231
105474228;41.4094066;2.1472743;Vallcarca;359.8317802444594
105536197;41.3984487;2.1598667;Diagonal;278.55870049923647
103260952;41.4106568;2.1596575;Alfons X;514.599150726953
105462759;41.3988757;2.1609993;Diagonal;337.6849115675978
103261238;41.4106568;2.1596575;Alfons X;514.599150726953
105351290;41.4097302;2.148757;Lesseps;409.3016539065755
105401958;41.4092413;2.1469559;Vallcarca;358.56523606239654
105752804;41.3984055;2.1578031;Diagonal;326.97085444778463
103491447;41.4106568;2.1596575;Alfons X;514.599150726953
101667631;41.4067343;2.1534375;Lesseps;291.3742286713893
101024549;41.4083935;2.1503199;Lesseps;247.8373907587228
102825946;41.4069239;2.1513305;Lesseps;136.83511996771435
103138706;41.4017876;2.1635502;Verdaguer;448.21059591430776
101355256;41.4035873;2.1564755;Fontana;334.544289794673
101355328;41.404011;2.1573791;Fontana;423.49811096390823
105659242;41.400837;2.1604463;Diagonal;545.366561754192
105993225;41.4028456;2.1579798;Fontana;424.9340106167299
105510462;41.4038238;2.1583223;Fontana;484.7826101999712
105244731;41.4046749;2.1581287;Joanic;458.51070447309496
105242529;41.4066109;2.1568393;Joanic;532.2464632397537
104945353;41.4018036;2.1592344;Fontana;522.7927052029582
105170345;41.4032555;2.1596757;Joanic;445.08505896884986
105224440;41.4047719;2.1593767;Joanic;359.3493604478723
105173358;41.4045123;2.1601578;Joanic;319.6401068268892
105177474;41.4032555;2.1596757;Joanic;445.08505896884986
105167593;41.4034485;2.1593698;Joanic;447.1053735210018
105171452;41.4023036;2.1609443;Joanic;478.46332488233855
105403116;41.4034485;2.1593698;Joanic;447.1053735210018
105191888;41.4034067;2.1582047;Fontana;459.1057424180882
104555552;41.4040654;2.1584396;Joanic;466.29172418598785
105173398;41.4032717;2.1604179;Joanic;405.33449456542434
105598685;41.4034485;2.1593698;Joanic;447.1053735210018
105154366;41.4034485;2.1593698;Joanic;447.1053735210018
105971518;41.408792;2.1533238;Lesseps;400.40650540944256
105938922;41.4051129;2.1609128;Joanic;229.3853453923501
105979430;41.4108604;2.1568274;Joanic;736.9958261334601
105323749;41.4068604;2.1594318;Joanic;320.9441184742389
106005953;41.4200497;2.1372879;Penitents;425.34813686853954
105120505;41.4061891;2.1660263;Joanic;237.4680326111709
105105816;41.4049127;2.1685092;Sagrada Família;462.5266212429964
105105447;41.4050706;2.1655894;Joanic;240.74270191694018
105031142;41.4037605;2.1670995;Verdaguer;422.3891624775791
105200916;41.4046378;2.1656995;Joanic;277.1625553390163
105103213;41.4058748;2.1652343;Joanic;176.53503327817126
101160353;41.395523;2.1574968;Diagonal;165.30166521525373
105106094;41.4039769;2.1668681;Joanic;399.18697113301226
105336863;41.4067628;2.1701379;Sagrada Família;436.10285739112413
105889826;41.4039006;2.1659702;Joanic;350.9467894745455
103501828;41.4205343;2.1374155;Penitents;455.0395050736485
105096212;41.4059614;2.1686544;Joanic;458.3204602453783
105915165;41.4060874;2.1653407;Joanic;181.08168756570376
105900378;41.4006667;2.1644803;Verdaguer;326.04098920647164
105208097;41.4066435;2.1663102;Joanic;264.38455420167105
105970743;41.4118862;2.1603664;Alfons X;430.3533999594898
103131638;41.4002281;2.1607222;Diagonal;480.5564293888044
104739980;41.4090601;2.1458605;Vallcarca;335.14310995184286
104154425;41.4027061;2.1686439;Verdaguer;290.9894961510791
105934588;41.4104892;2.1598636;Alfons X;504.55454472417017
105531992;41.3992957;2.1589128;Diagonal;382.37462013611287
106030169;41.4093423;2.1511724;Lesseps;364.70245176079356
105620128;41.409322;2.1565113;Lesseps;644.7590200320202
104875684;41.4071334;2.155099;Lesseps;436.78074524980707
104085706;41.4012623;2.1537776;Fontana;113.90642698528222
99755126;41.41016;2.1675413;Alfons X;274.6508762121323
104677020;41.4036052;2.1700845;Sagrada Família;325.0444683598024
104289976;41.4084625;2.1691358;Alfons X;505.38050278140236
105664794;41.4079969;2.1477365;Lesseps;279.20430828761624
105923194;41.4104255;2.1549165;Lesseps;624.3438544513068
105632252;41.4119281;2.1477193;Vallcarca;265.6592992916338
104139674;41.4221628;2.1374038;Vall d’Hebron | Sant Genís;517.1772410356026
105566228;41.4063403;2.166915;Joanic;311.72909520281587
104687418;41.4008832;2.1625838;Verdaguer;485.08401572409457
105728167;41.4110147;2.155031;Lesseps;681.0393841532313
105419169;41.4110798;2.1567279;Alfons X;742.618709262182
105366751;41.3987053;2.1608616;Diagonal;316.46549835976754
105585846;41.398461;2.1612048;Diagonal;299.1068917301947
105600712;41.3998784;2.1597009;Diagonal;437.73751287429656
105788683;41.3973443;2.1580457;Diagonal;222.35195720273944
105873298;41.4012376;2.155378;Fontana;221.1743226605283
105874593;41.4006707;2.1589541;Fontana;523.0416977077537
105339038;41.3985651;2.1590659;Diagonal;300.48972875417087
105813332;41.4004969;2.1590173;Diagonal;511.84246692532656
105519559;41.4087084;2.1516056;Lesseps;310.81060062373234
105668458;41.3978712;2.157296;Diagonal;308.0937635509136
105407880;41.3970634;2.1587137;Diagonal;161.52496479193928
105473937;41.3998456;2.1605718;Diagonal;436.81274399908403
105502136;41.4000443;2.1596702;Diagonal;456.26465832404386
105315779;41.3991865;2.1575183;Diagonal;413.522896324091
105385598;41.3989844;2.1604009;Diagonal;340.1516236371925
105311171;41.3975296;2.1603246;Diagonal;179.28392579110528
105648323;41.4095356;2.1538897;Lesseps;493.42913141912214
105516065;41.3984676;2.1575807;Diagonal;343.12271384131253
105660737;41.4000888;2.1602458;Diagonal;461.33782927000647
103918047;41.4102477;2.1613785;Alfons X;401.7949104091611
105915996;41.4131637;2.1566;Alfons X;753.8881976398167
105365306;41.4002481;2.1602782;Diagonal;479.15534972272957
105929354;41.399725;2.1576053;Gràcia;461.66084376008575
105342826;41.3995234;2.159623;Diagonal;398.73995823818854
105317881;41.3996137;2.1605297;Diagonal;410.821163915242
105308214;41.4004883;2.1600304;Diagonal;505.0619989460474
105933957;41.3987527;2.1605707;Diagonal;316.6410408907548
84478054;41.3993353;2.1544634;Gràcia;203.32373127962313
103822175;41.4121672;2.1602911;Alfons X;436.04929410440354
105588318;41.3967321;2.15989;Diagonal;87.94742734491697
105497186;41.4022309;2.163964;Verdaguer;442.48604563042096
105907460;41.4109209;2.1593447;Alfons X;531.5289469004663
105907530;41.4124531;2.1616416;Alfons X;325.4319207608745
105574028;41.4102469;2.1539657;Lesseps;559.3436572767773
105369792;41.3987174;2.1602249;Diagonal;309.2336125805078
105327136;41.3993948;2.159843;Diagonal;383.6522329845059
104226484;41.3990051;2.1581522;Diagonal;371.7556645043261
105360437;41.4002495;2.1598139;Diagonal;478.60720357367734
104627897;41.4105094;2.1608163;Alfons X;430.08090596616904
105382019;41.3975234;2.1590274;Diagonal;191.65636165428123
105765825;41.4095289;2.156282;Lesseps;641.806843808028
105236370;41.4033886;2.1661693;Joanic;405.34522569718524
104918305;41.4038894;2.1657668;Joanic;340.87426314950056
105575680;41.4044269;2.1518555;Lesseps;246.54999123802335
101391373;41.4090913;2.1495201;Lesseps;327.01037350591616
106013790;41.4084101;2.1593852;Joanic;397.22722724818806
102916413;41.4079264;2.1647938;Joanic;228.04647942854726
104710198;41.4028687;2.1670766;Verdaguer;328.5181914454694
103326085;41.3998613;2.1539735;Gràcia;158.79194548650455
104310130;41.4100026;2.1602009;Joanic;484.3082887348631
105847135;41.4112979;2.1597777;Alfons X;487.14808532600625
105874181;41.411531;2.1575422;Alfons X;668.8246040666645
105865002;41.4098565;2.1589785;Joanic;531.8454716255219
105987502;41.4102816;2.1573755;Joanic;659.5879797364654
105845874;41.4126034;2.157955;Alfons X;633.7658227240053
105865964;41.4116841;2.1573367;Alfons X;684.5707413943182
105849016;41.4097424;2.1590117;Joanic;520.5468935071953
106016122;41.4048121;2.1657795;Joanic;270.2668857846071
104714512;41.4010343;2.1568399;Fontana;342.67455017814603
98227690;41.4107026;2.1539918;Lesseps;602.2215223144193
105097186;41.407018;2.160313;Joanic;254.48465839036982
104730311;41.4026355;2.1627339;Joanic;405.0615159073834
105720298;41.3995747;2.1547774;Gràcia;225.71000499768508
104027307;41.4099555;2.1622982;Alfons X;358.73975750351474
105992235;41.4085608;2.1649733;Joanic;295.297946810367
84247219;41.40789;2.1658595;Joanic;287.0501268106401
103841422;41.4015989;2.167954;Verdaguer;172.07631971080875
106042191;41.4064978;2.1503211;Lesseps;43.400102516637325
105804137;41.4023704;2.1549634;Fontana;167.2739283909782
104593769;41.4178978;2.1420002;Penitents;82.63578901561092
105638342;41.4100059;2.1508145;Lesseps;430.73185578092955
101024393;41.4083935;2.1503199;Lesseps;247.8373907587228
105553476;41.4084074;2.150252;Lesseps;248.8933203569423
105707550;41.4022449;2.1547139;Fontana;144.60499165571122
104967308;41.4030438;2.1644391;Joanic;372.90018052237315
105765706;41.4056408;2.1641121;Joanic;103.91684632373142
102280017;41.4143929;2.1481258;Vallcarca;407.2263946706126
105993411;41.4092712;2.1652754;Alfons X;314.86107511407374
105992236;41.4066402;2.1626751;Joanic;59.68543193905235
102948658;41.3996691;2.1574547;Gràcia;449.09366283957235
105392286;41.405015;2.162637;Joanic;146.44669056583075
105831712;41.4019564;2.1600587;Joanic;545.5563725700741
98693588;41.4061599;2.1684833;Joanic;442.91638927481574
106004641;41.4051055;2.1484619;Lesseps;176.9577473291585
