propertyCode;latitude;longitude
96713898;41.3777069;2.1269657
105887117;41.384972;2.1419618
104869152;41.3747563;2.1091328
104276208;41.3759954;2.1126229
106000083;41.3836282;2.1380369
105811444;41.3836329;2.1346763
105752287;41.3844964;2.1314144
105766713;41.3818507;2.1336192
105751343;41.3845057;2.1315678
105779974;41.3835238;2.1349502
105873826;41.3843754;2.1345099
105749339;41.3854303;2.1331833
105222846;41.3931808;2.1421424
105807272;41.3914597;2.1403908
105193818;41.3904644;2.1410538
105258961;41.3932076;2.1431406
105537605;41.392283;2.1432881
105263257;41.3831911;2.1358656
105994292;41.3874391;2.1303058
105496704;41.3846399;2.1301336
105083735;41.3916689;2.1233146
105913253;41.3796004;2.123895
105847518;41.3756012;2.11609
105850731;41.3792997;2.117407
103632872;41.3822033;2.1341478
105087211;41.3865319;2.1405273
106038839;41.3763811;2.114481
105980094;41.3755174;2.1182996
105678219;41.376177;2.1147439
105440038;41.3765303;2.1174309
105439283;41.3780265;2.1150985
105367605;41.382586;2.1349329
105279312;41.3840008;2.1318512
104182507;41.3801907;2.1190314
105984725;41.3817582;2.1318072
106039713;41.3803413;2.1308392
104917170;41.3819929;2.1322653
104786572;41.3757716;2.114046
105785305;41.3824676;2.1262873
106017261;41.3785939;2.1191489
105779823;41.3833694;2.1339586
105764999;41.3824226;2.1369139
105720658;41.3856442;2.1339264
106042439;41.3806832;2.1328593
104840329;41.3806298;2.128625
105891770;41.3796087;2.1200238
105636020;41.3828755;2.1283986
105986351;41.3833556;2.1274426
105881453;41.3809166;2.1383775
104694622;41.3805894;2.1356747
99988865;41.392162;2.1413962
105470441;41.3800061;2.1198684
103884412;41.3795426;2.1295997
105998656;41.3833109;2.1300487
105928328;41.3866779;2.1279895
105203548;41.3851481;2.1332212
105983102;41.3858136;2.1360109
103706349;41.3878997;2.1092651
104564533;41.3807339;2.1321982
97245681;41.388362;2.141034
105921266;41.3857652;2.1273658
27636226;41.3869426;2.1369442
106029740;41.3898719;2.1332115
105236207;41.3864466;2.1320005
105853570;41.3903802;2.1409701
105811154;41.3798714;2.1270931
89798748;41.383195;2.1385028
95055657;41.3874314;2.1349949
106039728;41.3797172;2.1271008
105893411;41.3792591;2.1299363
105884476;41.3880905;2.1384656
105531585;41.3916375;2.1238039
105475330;41.3762457;2.112972
96968720;41.3879488;2.136032
105481479;41.3830044;2.1378086
105639152;41.3831266;2.1283496
105213492;41.3914725;2.1410819
105416885;41.3875587;2.1349707
105056762;41.3788192;2.1139346
105900332;41.3790007;2.1156926
103107403;41.3877223;2.1410124
105898877;41.3804879;2.1345002
105620317;41.3801913;2.1318357
105573907;41.3822119;2.1332989
105269915;41.3925193;2.1241771
104293372;41.3896037;2.1423483
102802751;41.3911748;2.1435892
100480244;41.3864322;2.1420613
104538980;41.3826279;2.1266902
105481601;41.3849255;2.1386766
105774724;41.3861452;2.1147283
101850211;41.3856965;2.1419083
103116239;41.3794617;2.1142223
105991948;41.384528;2.1293902
101483226;41.3780025;2.1236572
105623378;41.3861245;2.1293407
105726541;41.3803761;2.1160865
102051093;41.3789992;2.1204436
105621047;41.3851423;2.1348332
104987001;41.3852202;2.1401332
105870803;41.3882845;2.1201378
105423723;41.3846569;2.1083285
103566076;41.3913801;2.1271095
105973151;41.3905765;2.1414546
103587432;41.3910687;2.1255708
105902219;41.3844461;2.1408737
102019926;41.3902789;2.1266565
105911929;41.3863082;2.1410567
103596994;41.3927098;2.1266636
106000986;41.3924851;2.1254442
103274237;41.3928355;2.123746
103854434;41.3920537;2.1255251
103256510;41.3899903;2.1259727
104276694;41.3897246;2.126502
103591410;41.3890188;2.1237549
103614426;41.3917783;2.1245177
105221177;41.389335;2.1255882
104842807;41.3899699;2.1253644
103598152;41.3918467;2.1266487
104741917;41.3929868;2.1257952
101969032;41.3899094;2.1247396
102710508;41.3884456;2.1273692
103706571;41.3922981;2.1268512
103617436;41.3894328;2.1260332
104795309;41.3921631;2.1265149
103599422;41.3926417;2.1242045
103623025;41.3915717;2.1273021
103598166;41.3900926;2.1270204
105967279;41.3902478;2.1243004
103263133;41.3912702;2.1236929
104416651;41.3895796;2.1242537
103726746;41.3921547;2.1260974
104012976;41.3910936;2.1243006
101974322;41.3897005;2.1265258
103607756;41.390769;2.1240451
105655318;41.3922794;2.1253144
103628289;41.3922553;2.1264671
105545270;41.3924049;2.1267139
103270274;41.3900642;2.1239355
104416981;41.3928427;2.1256135
104277543;41.37607;2.1221199
106023790;41.3772974;2.1121727
106024833;41.3778515;2.113918
106028727;41.3775326;2.1136331
105758746;41.3856756;2.108019
105069291;41.3764164;2.1175709
93403556;41.3853602;2.1255203
101340492;41.3878059;2.108578
100850024;41.3882969;2.108637
104249232;41.3871673;2.109594
106039363;41.3894901;2.1278256
104852277;41.3891175;2.1265761
105657384;41.3921536;2.1271247
105657405;41.3908514;2.125994
104429871;41.3905655;2.126008
104826374;41.3892903;2.1272773
105490771;41.3901207;2.1068576
105116569;41.3844461;2.1408737
105045953;41.3881641;2.123522
105622940;41.3900785;2.1234549
105579443;41.3819906;2.1315323
105849746;41.3851008;2.14119
105829705;41.3845204;2.1087679
105339966;41.3870307;2.1077877
106005762;41.3857273;2.1073496
105356596;41.3924531;2.1438197
105460300;41.3904893;2.1428745
105075497;41.3909111;2.1243496
105137833;41.3923481;2.1421376
105228822;41.3913417;2.1446634
104634731;41.3930936;2.1437208
104555371;41.3897473;2.1447124
104542632;41.3841698;2.1327157
98390203;41.3879999;2.1258757
105988829;41.390978;2.142386
105117692;41.3907686;2.1410882
105165101;41.3898975;2.1416905
104362479;41.3916664;2.1446185
102883572;41.3908988;2.1447212
103297208;41.3908999;2.1438685
105846512;41.3926035;2.1425773
104756891;41.3899838;2.1421746
105973875;41.3903795;2.1418116
103736830;41.3891233;2.142082
105514747;41.3922615;2.1433267
104862873;41.3916992;2.1436303
105337807;41.3893314;2.1432422
105268386;41.3914515;2.144239
103734165;41.3920728;2.1424645
105526094;41.3898845;2.1446319
102494098;41.3899492;2.1440069
105454709;41.390919;2.1416717
105448503;41.3927926;2.1405587
104217298;41.3894215;2.1429721
105271406;41.3888914;2.1423511
105496226;41.3906241;2.1444327
103448998;41.3934986;2.1413921
105324671;41.389127;2.1416451
105464331;41.3886462;2.1235378
101708165;41.3867614;2.1078498
104265624;41.3864881;2.1076067
104216426;41.3852935;2.109679
102091850;41.3854471;2.1105559
105888329;41.3830195;2.1086427
105357081;41.3877441;2.1126371
98751328;41.3913897;2.1390242
104390085;41.389826;2.1416409
105046494;41.3926111;2.1274265
105700123;41.386053;2.1130762
104758941;41.3863678;2.1257622
104759308;41.3913412;2.1265799
105498570;41.3890471;2.1275228
104479583;41.3909689;2.1385358
105042922;41.3907653;2.1282956
105459944;41.3913699;2.1300415
104248549;41.3926761;2.1353092
104038132;41.3862692;2.122956
105456425;41.3898991;2.1278892
102925393;41.3902017;2.1253743
104705375;41.3832202;2.1099306
105387250;41.3852229;2.1076392
104704155;41.3829761;2.1088911
104612449;41.390894;2.1174521
105266360;41.3922018;2.1196773
104016183;41.3927972;2.118394
102491748;41.3898953;2.1199471
100703222;41.3884115;2.1219565
103516306;41.3870193;2.1209853
104092368;41.391116;2.1213259
106031220;41.3949001;2.1140653
102084861;41.3780421;2.1153774
104446491;41.3756717;2.1157949
104787304;41.3776435;2.1146484
105176935;41.378953;2.116646
105536666;41.3911706;2.1244582
104393255;41.376327;2.1146907
105221994;41.376759;2.1170993
105503439;41.3927724;2.1244331
105173418;41.3754997;2.1165871
105173695;41.3877123;2.1049472
105169692;41.3952431;2.1144431
105451098;41.3944029;2.1153406
105451073;41.3935677;2.1147637
105187574;41.3952431;2.1144431
105445495;41.3878403;2.1205747
105977149;41.390223;2.1202305
104692662;41.3836857;2.1082629
105780763;41.3874308;2.1207894
104593706;41.3857816;2.1052941
104603291;41.3861192;2.1083882
105812322;41.3909371;2.1209784
105626224;41.3903318;2.1214777
105249465;41.3838783;2.1076921
105756815;41.3891562;2.1204075
105613323;41.3874734;2.1204167
104541616;41.3849372;2.107722
105524272;41.3888775;2.1222327
104731635;41.3842175;2.106989
104340375;41.3908973;2.1233729
102640652;41.392071;2.1123075
103761019;41.396983;2.1083137
105168677;41.3952431;2.1144431
105451099;41.3959569;2.1157557
105909907;41.3848196;2.1316975
106031456;41.3864577;2.1309462
100374068;41.3872106;2.131268
83171226;41.3897084;2.1194795
106005924;41.3916915;2.1130873
105587448;41.391267;2.1179534
105536554;41.3920126;2.1203423
105354747;41.3886934;2.1186591
105424839;41.3887501;2.1191076
105861059;41.3937724;2.1133475
105489723;41.3896797;2.1178198
105528024;41.3909098;2.1204012
105466771;41.3921519;2.1179289
105453927;41.3902402;2.1167605
105526139;41.3933831;2.1110661
105496346;41.3946472;2.1138242
105217312;41.3927427;2.1138513
103324532;41.391473;2.1172577
100849776;41.3912203;2.1154554
105578885;41.3939958;2.108229
98247675;41.3945274;2.1137778
88546178;41.3923624;2.1178497
100583336;41.3891295;2.1217182
86871582;41.3915752;2.117688
104798681;41.3894494;2.1137546
100409648;41.3922646;2.1121595
106006273;41.3933204;2.1107899
105526138;41.3947889;2.1139864
103049194;41.3878412;2.125677
103049486;41.3880494;2.1251753
105783495;41.3892555;2.1187149
105527982;41.3900335;2.1198809
105620044;41.3904651;2.116987
105929214;41.3906231;2.1176269
105828032;41.3902824;2.1176566
105521342;41.3918617;2.1129486
95924527;41.3913352;2.111441
105128696;41.390591;2.1101783
105084059;41.3910729;2.1309068
105448913;41.3893124;2.1098483
84461701;41.3906686;2.1221109
105451074;41.3952154;2.1134039
105277032;41.3952431;2.1144431
105462074;41.3921361;2.1403015
104678167;41.3947811;2.1147916
105625905;41.3922749;2.1200744
104393569;41.3936932;2.1122719
103646472;41.3938562;2.1129812
105359548;41.3972121;2.1132416
102524652;41.3928007;2.1130671
105501210;41.3892909;2.1105699
100667088;41.3888943;2.1117141
90163017;41.3895855;2.103786
103875654;41.3902733;2.105485
105461297;41.3958231;2.1133945
105873262;41.3883812;2.1025361
99345419;41.3890771;2.1112551
105887332;41.3922629;2.1098934
97162822;41.3926098;2.1093186
96185396;41.392459;2.1096507
103995422;41.3902463;2.1102799
101475922;41.3924871;2.1088057
96989213;41.3902517;2.11004
104899209;41.3936185;2.1129863
105239149;41.3923983;2.1158548
105585157;41.3971886;2.1131143
105998508;41.3891417;2.1114614
100140036;41.388019;2.1077002
104881582;41.3983896;2.1089421
100654405;41.3896838;2.1018043
105090497;41.3903138;2.1112634
96693574;41.3911817;2.1052048
99818544;41.3882478;2.1060189
101859091;41.3934496;2.110307
104952717;41.3923862;2.1090301
104927049;41.392172;2.1094552
101160046;41.393111;2.1060877
104863247;41.3906734;2.1035802
105279396;41.395423;2.10672
100199973;41.3936432;2.1085508
105849440;41.3910898;2.1047067
103910170;41.3916866;2.1109693
105736022;41.3951774;2.1102713
103582587;41.3922501;2.1065184
102839830;41.394646;2.1058438
105424019;41.3964563;2.1071069
102839684;41.3893276;2.1054537
104122585;41.3924316;2.1033407
105977251;41.4161056;2.1465818
101539089;41.4179618;2.1489266
105750816;41.4185023;2.1493213
105830263;41.4079104;2.1645489
104956316;41.4123027;2.1604053
88998419;41.4184908;2.1397687
102427373;41.4201236;2.1399934
104439635;41.4189439;2.1475635
105689533;41.4127863;2.1510609
104986021;41.4019983;2.1498939
104853449;41.4205557;2.1510515
105977221;41.4101002;2.149615
106022109;41.4177993;2.1495986
106010714;41.4047837;2.1724169
97582402;41.4170419;2.1513069
105586419;41.404813;2.1695936
105676250;41.4066161;2.1658213
105351666;41.3986113;2.1547987
101955635;41.4018324;2.1651004
105574294;41.4060733;2.1558564
105135596;41.4091681;2.1494611
105201083;41.4083202;2.1516489
105900151;41.4105076;2.1515734
105416711;41.4090011;2.152684
105189352;41.4102704;2.1579293
104661997;41.4047627;2.1609528
97657990;41.4110117;2.1611456
105464489;41.4150143;2.1586177
104385703;41.4201126;2.1513522
104252450;41.4109797;2.145106
105625792;41.4034196;2.162167
104970066;41.4155201;2.1364351
105721852;41.4137166;2.1384727
105053861;41.4183746;2.1500052
105828066;41.4113487;2.1482169
105814829;41.4064656;2.159276
105247579;41.4181227;2.1413099
103088716;41.4163409;2.1428788
105458727;41.4157104;2.1578266
105258948;41.4037576;2.1580202
105526219;41.4206999;2.1404439
106009170;41.4112622;2.1486019
105632341;41.4111389;2.1472015
105932064;41.4127255;2.1459908
106038579;41.4015755;2.1625304
104692389;41.3988274;2.1610391
103193003;41.418305;2.1486933
104357860;41.4179797;2.1451657
105373727;41.4058998;2.1663876
105038572;41.4025231;2.1585891
105997920;41.4009564;2.1610186
105926427;41.4009051;2.1610961
86376293;41.4076605;2.1631444
105184529;41.4093283;2.1478575
104981441;41.4182396;2.1475673
105815201;41.4110346;2.1514392
105473303;41.4082801;2.1586131
106040273;41.4064839;2.163686
105974178;41.4165259;2.1486356
105995067;41.4075552;2.1649773
105043041;41.4013601;2.1640005
106036973;41.4025996;2.1617114
105192934;41.4120764;2.1400582
105910221;41.4162195;2.1502172
105934822;41.4180455;2.1497465
105384942;41.4057049;2.1638037
106006582;41.4144784;2.1445846
105979153;41.4046017;2.1603267
105943868;41.410691;2.1475827
105969155;41.4022414;2.1527927
105932621;41.4004192;2.1570641
105390930;41.405516;2.157301
106006734;41.4027183;2.1549374
104310504;41.4032568;2.1637035
105979951;41.4182893;2.1472666
105998326;41.4084712;2.1580759
104005907;41.409384;2.1572509
104296894;41.4087671;2.1571499
105534772;41.4042288;2.1560252
103845273;41.4059714;2.1581809
105910889;41.4029153;2.1624327
101485230;41.4099989;2.1486136
104864162;41.4060273;2.155274
106004725;41.4189991;2.1523868
105526384;41.3995607;2.1578698
105140577;41.4022181;2.1584076
104752397;41.4010576;2.1610042
104137445;41.4030846;2.1592563
105275401;41.4117917;2.1498427
105901254;41.4091222;2.1525522
105407489;41.4083201;2.1565975
104007344;41.4093084;2.1556645
105888636;41.4060986;2.1550098
106013973;41.4057896;2.1689075
105854524;41.404916;2.166683
104191075;41.4094488;2.1637923
105899015;41.4073991;2.1655584
105195470;41.4010724;2.1535642
105195857;41.4103712;2.1477457
103301934;41.4122137;2.1600174
105632325;41.4022748;2.15884
106037230;41.4037322;2.1679611
105823139;41.4063544;2.1552953
106017123;41.4051391;2.1598326
105944084;41.4004382;2.1642382
104600971;41.4065292;2.1619856
105433223;41.4164026;2.1398636
105778244;41.4035473;2.1560244
106027074;41.4039941;2.1559219
105451909;41.4085939;2.1668601
105200843;41.4073927;2.1667754
105223498;41.409549;2.1655969
105237344;41.4078998;2.1640332
105232401;41.40733;2.1643908
104610009;41.4080513;2.165353
105327137;41.4066016;2.1661946
105044753;41.4007886;2.164883
105450924;41.401026;2.1608381
105533679;41.4085292;2.1667713
105052651;41.4023775;2.1621483
105100166;41.4072709;2.1664619
105656610;41.4021075;2.1669213
104255393;41.4084036;2.1612495
105879682;41.4187804;2.1499964
105498863;41.4134718;2.1596691
104955513;41.4078345;2.1619843
103839253;41.4087674;2.1584651
104863941;41.4036685;2.1584495
103844749;41.4094368;2.1571921
103186721;41.4033768;2.1625466
104607656;41.4123663;2.159583
104607860;41.4120938;2.1615377
104757931;41.400448;2.1619279
103240088;41.4088327;2.1506271
105407169;41.4065191;2.1580257
105356069;41.4024998;2.1596927
105778238;41.3990922;2.1614353
103587372;41.413251;2.1597474
105565164;41.4134176;2.1604071
103844500;41.4095203;2.1564911
104503596;41.4086896;2.1578222
96052397;41.4162647;2.1475575
105799121;41.4059865;2.1598653
102500887;41.4104295;2.1560698
105664062;41.4027146;2.1561709
105902395;41.4107396;2.1558467
104643165;41.4109494;2.1493925
105631737;41.4096661;2.146253
105861836;41.4006963;2.1529546
103422920;41.3980688;2.1575835
105325783;41.4053349;2.1541111
103644688;41.3988743;2.1549503
103127412;41.3964063;2.1562811
103441797;41.397481;2.1569211
105833835;41.4012295;2.1594013
105651774;41.4086563;2.1629797
105675541;41.4035315;2.1655513
105887135;41.4000728;2.1567868
105718049;41.4008474;2.1586813
105661528;41.3997269;2.1573982
106029506;41.3999319;2.1509531
106023003;41.4056965;2.1658764
103672893;41.4092027;2.1566317
104764090;41.4045237;2.1701492
105607496;41.405668;2.1699501
104393539;41.4076529;2.158611
102221430;41.4117909;2.1539936
105059681;41.4114941;2.1538169
104882302;41.4094024;2.154828
103522873;41.4092032;2.1566318
106023743;41.4006586;2.1568658
104439924;41.4120836;2.1504463
106004123;41.410056;2.157109
105979252;41.4089385;2.1568354
105979155;41.4079333;2.1582088
105988000;41.4101797;2.1596027
105983688;41.4085375;2.1593752
105989074;41.4081221;2.1573638
105986931;41.4093361;2.1597365
105986773;41.4089304;2.1569128
105953605;41.4085328;2.158855
105438368;41.4046422;2.1617852
106026821;41.4010288;2.1586179
104723454;41.3969729;2.1577756
105485833;41.4040132;2.1658453
103982168;41.4090069;2.1556907
104572146;41.4005422;2.1520153
103604583;41.4022614;2.1544705
104667850;41.4188997;2.1393589
104979135;41.4014169;2.1546527
103267913;41.400403;2.1535037
104214646;41.4011985;2.1543861
103660597;41.4018251;2.1546864
105017143;41.4092156;2.1598799
104639516;41.3996883;2.15265
105199431;41.4023805;2.1639523
104690191;41.4096247;2.1525808
105497055;41.4040068;2.1625681
97764149;41.4032137;2.1661783
105576087;41.4104856;2.1510265
102896854;41.4025097;2.1514955
105337245;41.4025863;2.1530948
105555669;41.4053555;2.1659173
104080480;41.4079467;2.1658413
105890397;41.4085883;2.1643139
103839184;41.4068931;2.1563253
105181898;41.4043748;2.169137
105155013;41.4035767;2.1681189
105197167;41.4029062;2.1676412
105015619;41.4031991;2.1701335
106020596;41.4015949;2.167432
105191891;41.4016159;2.1668796
105185419;41.4017264;2.1680944
100155643;41.403972;2.1652221
105856046;41.3982413;2.1560811
105496215;41.4032521;2.158245
104928783;41.409348;2.1492809
105545893;41.4080646;2.162863
105581217;41.4078495;2.1642747
104689321;41.4038634;2.1659245
105589125;41.4130509;2.150855
105749586;41.4040218;2.1525991
104795588;41.398548;2.1521763
105674924;41.3975429;2.1564253
105672158;41.3997971;2.1587554
105662583;41.4001998;2.1575224
105607703;41.3982315;2.1588368
105873774;41.3977423;2.1575817
105334225;41.4173593;2.1469828
104960823;41.4074495;2.1530177
105223594;41.4028314;2.1668871
105942012;41.4031651;2.1698522
105259450;41.403269;2.1700301
105929895;41.4055216;2.163897
106018739;41.4046016;2.1574614
104987469;41.4071463;2.159584
105763693;41.4092369;2.1484966
106006119;41.4079946;2.1634651
104187333;41.4057621;2.1707766
105839524;41.3967108;2.1556775
105659139;41.3992042;2.1640023
106008080;41.4098783;2.1558394
105823175;41.3969332;2.1531054
105841751;41.3965508;2.1552593
105742869;41.3975799;2.1539286
105793483;41.4026216;2.163827
104858825;41.409878;2.1583163
105869409;41.3978303;2.1543182
105893059;41.3968225;2.1532335
102228928;41.4021602;2.168383
105765091;41.4064176;2.1611524
105583494;41.4035277;2.1627827
104986395;41.4108386;2.1629334
105361034;41.4115384;2.1644522
104403995;41.4054983;2.169966
105673852;41.399771;2.15727
106010740;41.4108687;2.1597543
104962668;41.4140134;2.1414614
104366350;41.409335;2.1580392
86682042;41.3961458;2.1565646
103113723;41.4100199;2.1556862
105008294;41.4103367;2.1534379
105483946;41.4024925;2.1496529
105723920;41.406639;2.168088
104525790;41.4088473;2.1615458
99672445;41.4040975;2.1716215
105341515;41.4067554;2.1629041
98671141;41.4075209;2.1575681
105441019;41.4099417;2.1610903
105740318;41.4097293;2.1491284
103918793;41.4103463;2.1621852
105888511;41.4065412;2.1681831
105800118;41.4080037;2.1541504
105163193;41.4055054;2.168304
105925673;41.4077297;2.1625853
105078705;41.4096334;2.1501707
104379125;41.4156342;2.1592089
106019322;41.4040734;2.1530221
105022261;41.399435;2.1617382
105587156;41.4049944;2.1651938
104686445;41.4109617;2.1584986
104972760;41.4002123;2.1532735
103495724;41.4054088;2.1581629
103814071;41.4045684;2.1611109
105325016;41.4055223;2.1578172
105513892;41.4126219;2.1478484
103495716;41.3983718;2.1595683
103813798;41.3968273;2.1618554
105325552;41.3962487;2.1603405
105911386;41.4009083;2.1590921
105302753;41.4047247;2.154545
106007313;41.4007805;2.1645155
105065717;41.4001969;2.1609064
105036496;41.4024462;2.1632701
105044414;41.402951;2.162354
105776508;41.3994802;2.16198
105036700;41.4011514;2.1605145
105474228;41.4094066;2.1472743
105536197;41.3984487;2.1598667
103260952;41.4106568;2.1596575
105462759;41.3988757;2.1609993
103261238;41.4106568;2.1596575
105351290;41.4097302;2.148757
105401958;41.4092413;2.1469559
105752804;41.3984055;2.1578031
103491447;41.4106568;2.1596575
101667631;41.4067343;2.1534375
101024549;41.4083935;2.1503199
102825946;41.4069239;2.1513305
103138706;41.4017876;2.1635502
101355256;41.4035873;2.1564755
101355328;41.404011;2.1573791
105659242;41.400837;2.1604463
105993225;41.4028456;2.1579798
105510462;41.4038238;2.1583223
105244731;41.4046749;2.1581287
105242529;41.4066109;2.1568393
104945353;41.4018036;2.1592344
105170345;41.4032555;2.1596757
105224440;41.4047719;2.1593767
105173358;41.4045123;2.1601578
105177474;41.4032555;2.1596757
105167593;41.4034485;2.1593698
105171452;41.4023036;2.1609443
105403116;41.4034485;2.1593698
105191888;41.4034067;2.1582047
104555552;41.4040654;2.1584396
105173398;41.4032717;2.1604179
105598685;41.4034485;2.1593698
105154366;41.4034485;2.1593698
105971518;41.408792;2.1533238
105938922;41.4051129;2.1609128
105979430;41.4108604;2.1568274
105323749;41.4068604;2.1594318
106005953;41.4200497;2.1372879
105120505;41.4061891;2.1660263
105105816;41.4049127;2.1685092
105105447;41.4050706;2.1655894
105031142;41.4037605;2.1670995
105200916;41.4046378;2.1656995
105103213;41.4058748;2.1652343
101160353;41.395523;2.1574968
105106094;41.4039769;2.1668681
105336863;41.4067628;2.1701379
105889826;41.4039006;2.1659702
103501828;41.4205343;2.1374155
105096212;41.4059614;2.1686544
105915165;41.4060874;2.1653407
105900378;41.4006667;2.1644803
105208097;41.4066435;2.1663102
105970743;41.4118862;2.1603664
103131638;41.4002281;2.1607222
104739980;41.4090601;2.1458605
104154425;41.4027061;2.1686439
105934588;41.4104892;2.1598636
105531992;41.3992957;2.1589128
106030169;41.4093423;2.1511724
105620128;41.409322;2.1565113
104875684;41.4071334;2.155099
104085706;41.4012623;2.1537776
99755126;41.41016;2.1675413
104677020;41.4036052;2.1700845
104289976;41.4084625;2.1691358
105664794;41.4079969;2.1477365
105923194;41.4104255;2.1549165
105632252;41.4119281;2.1477193
104139674;41.4221628;2.1374038
105566228;41.4063403;2.166915
104687418;41.4008832;2.1625838
105728167;41.4110147;2.155031
105419169;41.4110798;2.1567279
105366751;41.3987053;2.1608616
105585846;41.398461;2.1612048
105600712;41.3998784;2.1597009
105788683;41.3973443;2.1580457
105873298;41.4012376;2.155378
105874593;41.4006707;2.1589541
105339038;41.3985651;2.1590659
105813332;41.4004969;2.1590173
105519559;41.4087084;2.1516056
105668458;41.3978712;2.157296
105407880;41.3970634;2.1587137
105473937;41.3998456;2.1605718
105502136;41.4000443;2.1596702
105315779;41.3991865;2.1575183
105385598;41.3989844;2.1604009
105311171;41.3975296;2.1603246
105648323;41.4095356;2.1538897
105516065;41.3984676;2.1575807
105660737;41.4000888;2.1602458
103918047;41.4102477;2.1613785
105915996;41.4131637;2.1566
105365306;41.4002481;2.1602782
105929354;41.399725;2.1576053
105342826;41.3995234;2.159623
105317881;41.3996137;2.1605297
105308214;41.4004883;2.1600304
105933957;41.3987527;2.1605707
84478054;41.3993353;2.1544634
103822175;41.4121672;2.1602911
105588318;41.3967321;2.15989
105497186;41.4022309;2.163964
105907460;41.4109209;2.1593447
105907530;41.4124531;2.1616416
105574028;41.4102469;2.1539657
105369792;41.3987174;2.1602249
105327136;41.3993948;2.159843
104226484;41.3990051;2.1581522
105360437;41.4002495;2.1598139
104627897;41.4105094;2.1608163
105382019;41.3975234;2.1590274
105765825;41.4095289;2.156282
105236370;41.4033886;2.1661693
104918305;41.4038894;2.1657668
105575680;41.4044269;2.1518555
101391373;41.4090913;2.1495201
106013790;41.4084101;2.1593852
102916413;41.4079264;2.1647938
104710198;41.4028687;2.1670766
103326085;41.3998613;2.1539735
104310130;41.4100026;2.1602009
105847135;41.4112979;2.1597777
105874181;41.411531;2.1575422
105865002;41.4098565;2.1589785
105987502;41.4102816;2.1573755
105845874;41.4126034;2.157955
105865964;41.4116841;2.1573367
105849016;41.4097424;2.1590117
106016122;41.4048121;2.1657795
104714512;41.4010343;2.1568399
98227690;41.4107026;2.1539918
105097186;41.407018;2.160313
104730311;41.4026355;2.1627339
105720298;41.3995747;2.1547774
104027307;41.4099555;2.1622982
105992235;41.4085608;2.1649733
84247219;41.40789;2.1658595
103841422;41.4015989;2.167954
106042191;41.4064978;2.1503211
105804137;41.4023704;2.1549634
104593769;41.4178978;2.1420002
105638342;41.4100059;2.1508145
101024393;41.4083935;2.1503199
105553476;41.4084074;2.150252
105707550;41.4022449;2.1547139
104967308;41.4030438;2.1644391
105765706;41.4056408;2.1641121
102280017;41.4143929;2.1481258
105993411;41.4092712;2.1652754
105992236;41.4066402;2.1626751
102948658;41.3996691;2.1574547
105392286;41.405015;2.162637
105831712;41.4019564;2.1600587
98693588;41.4061599;2.1684833
106004641;41.4051055;2.1484619
106036274;41.4037444;2.150255
105720350;41.3981678;2.1572436
105385343;41.3999092;2.1630841
105538403;41.3986881;2.158259
104922201;41.4047978;2.1626477
106005938;41.4026246;2.1527843
105235779;41.4122395;2.1471883
101751310;41.4123375;2.1414132
100870362;41.4123375;2.1414132
105568301;41.4059098;2.1513632
104778021;41.401822;2.1639817
102685351;41.412898;2.163648
104676519;41.4062308;2.1612306
105652086;41.4088759;2.1659947
103094244;41.4112719;2.1642825
105882819;41.4094635;2.1616302
104789045;41.4037549;2.164737
104712159;41.4111095;2.1490354
104217615;41.4098171;2.1477229
103818492;41.3968951;2.1585729
105986483;41.4061685;2.1653195
106026710;41.4014366;2.1491232
103169844;41.4074176;2.1516151
101044633;41.4083935;2.1503199
101595272;41.4032936;2.1588711
104474868;41.4138914;2.1395245
101996828;41.3994413;2.1531176
101991034;41.4000656;2.1550239
105887724;41.3996696;2.1515886
104682997;41.4006777;2.1531127
101998471;41.4006001;2.1538565
105354458;41.4538828;2.2160716
105051564;41.4492692;2.2187962
104825494;41.451039;2.2193105
105358787;41.4521058;2.2177515
104826318;41.4423271;2.2125198
104891846;41.4429091;2.2118233
105358596;41.4428243;2.2114122
102166058;41.4511858;2.2168476
104825253;41.446061;2.2136707
105051297;41.446197;2.2159743
104825843;41.4473039;2.2179371
104891686;41.4467481;2.2212893
93878986;41.4459317;2.22071
93943968;41.4460447;2.2189672
105025833;41.4450148;2.2135056
105631001;41.4456696;2.212478
105051835;41.4395434;2.2132741
104825935;41.4407809;2.2141347
105358518;41.4451111;2.2150278
105358711;41.4424894;2.2128004
106002651;41.453938;2.2043838
105051740;41.4411592;2.2122212
104825664;41.4425257;2.2132384
105051616;41.4396294;2.2133466
104825538;41.4401488;2.2103048
105974496;41.4404717;2.2129894
104320425;41.4392832;2.2127565
104888603;41.4480457;2.219725
103101966;41.4432533;2.2131356
104826539;41.4487979;2.2132827
105052329;41.4492211;2.2109559
103102100;41.4467232;2.219213
102856009;41.4476349;2.2177698
105358791;41.4419272;2.2133102
104888414;41.4469486;2.2136143
104549982;41.4423322;2.2115592
102228338;41.4403701;2.2114272
105051442;41.4454347;2.2193191
98612794;41.4522999;2.2151154
102797000;41.4404521;2.213747
102842200;41.4409748;2.2113131
105505361;41.4470025;2.2197074
104825987;41.4485201;2.2179649
104825310;41.4439071;2.2162223
105051223;41.4438242;2.2164848
102796923;41.4445304;2.2161328
102533897;41.447096;2.2184005
105375660;41.4519263;2.2204646
