propertyCode;latitude;longitude;estacion_mas_cercana;distancia_metros;farmacia_mas_cercana;distancia_farmacias;farmacia_mas_cercana_idx;autobus_mas_cercana;distancia_autobuss
92792062;41.4499709;2.2185069;Fondo (L1);179.83408590210817;Farmacia Bach;89.17114498069064;50.0;Pl. Rellotge;34.98700044347425
105232583;41.4540892;2.2181415;Fondo (L9);269.21315028855213;Farmàcia Palacios Alcoverro, Joaquim;115.83720886756996;708.0;Sicília - Florència;57.02795373925153
105844321;41.4489327;2.2165671;Santa Rosa;240.5863052226843;Farmàcia Chavarría Lameyre, Francesc;43.20909823895903;141.0;Mercat Fondo - CAP Fondo;79.65704070072455
102821895;41.452193;2.219613;Fondo (L9);116.08309629226116;Farmàcia Núria Barloque Trius - A. Solans Laqué;193.6186246385527;1333.0;Metro Fondo;27.643822015399326
104051901;41.4601779;2.2076142;Singuerlín;186.85362447419936;Farmàcia Todo López, E. - Iracheta Todo, M.;118.38983296159192;591.0;Ramon Berenguer IV - Aragó;47.47500131493352
104083969;41.4533755;2.212381;Església Major;153.60992048691872;Farmàcia Sílvia Soriano Guimerà;97.44813200647062;215.0;Pl. Església;44.7855148934394
104494410;41.4434976;2.216443;Llefià;260.59426924607175;Farmàcia Jorge Gimeno Siscar;154.34050157404596;58.0;Escola Antoni Gaudí;33.90206775766819
104424256;41.4461469;2.2193801;Santa Rosa;307.8783161666644;Llic. M.C. Figueras Remolat;189.996250033045;151.0;Circumval·lació - Urà;5.4999327502747954
105513284;41.4517399;2.2063734;Santa Coloma;153.63360560046826;Farmàcia Soriano Santigosa, Núria;130.27920278666866;20.0;Metro Sta. Coloma;134.461119357021
105485193;41.4538027;2.208213;Santa Coloma;309.26095134818047;Farmacia M.M Roselló Pons;171.65660416151914;148.0;Mn. Camil Rosell - Nord;215.3167832673583
102908108;41.4450351;2.2115008;Can Peixauet;119.24445325095566;;41.26778054484103;2337.0;Can Peixauet;22.760608372802576
105508586;41.4612353;2.1994624;Can Zam;403.160906010629;Farmàcia Arévalo Dorado, Jesús;178.6742311609925;698.0;Mallorca - Còrdova;35.201610951192905
105916355;41.4622451;2.2028313;Singuerlín;386.06437495125687;Farmàcia Arévalo Dorado, Jesús;212.77103147685315;698.0;Comissaria Mossos d'Esquadra;40.41503148422731
105602801;41.4462304;2.2078284;Can Peixauet;283.36907291313673;Farmàcia Serrano Beseran, Montserrat;154.94662314551925;213.0;Parc Can Peixauet;120.44629061606975
105576684;41.4473046;2.2132795;Santa Rosa;217.89523737423627;Farmàcia Ubalde Llacayo, Natàlia;38.630649129616536;137.0;Banús - Metro Santa Rosa;120.09347053574834
105121171;41.4444878;2.2132978;Can Peixauet;251.71945271741848;Eva Maria Gil Mir;156.47829769925082;386.0;Sant Francesc - Àngel Guimerà;77.88654837477542
105028197;41.4452076;2.2079959;Can Peixauet;208.05366686752265;Farmàcia Serrano Beseran, Montserrat;129.74566585314977;213.0;Parc Can Peixauet;99.06398215548106
105702859;41.4454465;2.2119489;Can Peixauet;176.14419444720122;;18.3309293180182;2337.0;Can Peixauet;60.82727967767513
105471126;41.4539013;2.2080443;Santa Coloma;319.5181890605681;Farmacia M.M Roselló Pons;154.2764194343249;148.0;Mn. Camil Rosell - Nord;213.65731113531857
105503918;41.4493992;2.2067075;Santa Coloma;208.2195999205197;Farmàcia Torres Gultresa, Mercedes;100.08043208274871;710.0;Metro Sta. Coloma;131.79764469741866
105696344;41.4478632;2.2052191;Santa Coloma;418.7138938466134;Farmàcia Torres Gultresa, Mercedes;162.33691033539802;710.0;Pg. Salzereda;50.66975830644854
105527529;41.4500745;2.2076952;Santa Coloma;107.685516318175;Farmàcia Sant Carles;67.1108583504893;711.0;Metro Sta. Coloma;90.88142412291913
105893908;41.4534954;2.2059726;Santa Coloma;320.1507530483537;Farmàcia Ferran Palacios Serrano;58.2074883281464;706.0;Pl. Olimpo;101.0298458490645
105522901;41.4483431;2.2075252;Santa Coloma;299.97687341345664;Farmàcia Ale Oller, Enric i Alícia;50.00298959547735;140.0;Av Santa Coloma;33.733034310635645
105574713;41.4473947;2.2090428;Can Peixauet;340.79320288236323;Farmàcia Ale Oller, Enric i Alícia;115.92658279510223;140.0;Av Santa Coloma;129.5432534573166
105682688;41.4474075;2.2081375;Can Peixauet;372.1599796250819;Farmàcia Ale Oller, Enric i Alícia;68.4272307368094;140.0;Av Santa Coloma;90.98000846519388
105987842;41.4521623;2.2177646;Fondo (L9);76.37339500808145;Farmàcia Puigcarbó Duarte - Salvador Puigcarbó;58.081924287696246;142.0;Metro Fondo;78.70417724381525
105083033;41.4531175;2.2118112;Església Major;188.82525650851312;Farmàcia Sílvia Soriano Guimerà;120.07406077291024;215.0;Pl. Església;61.32586886792104
33884195;41.4428557;2.2129603;Can Peixauet;286.6873987806064;Farmacia Rabassa;189.15774085996804;114.0;Raval - Santa Rosa;106.9901039912922
105552261;41.4480533;2.2196548;Santa Rosa;348.04430936433704;Farmàcia Gómez Ortíz, Santiago;109.99477607935783;704.0;Sant Pasqual;91.9283860317448
104901387;41.4559898;2.217299;Església Major;431.3934161522736;Farmàcia Palacios Alcoverro, Joaquim;108.204780315586;708.0;Perú - Florència;5.517291309973737
105595656;41.4501634;2.2132357;Santa Rosa;427.17090298401314;Farmàcia Hernandez Herraiz, Adoracion de los Reye;57.123048077294754;212.0;Rbla. Sant Sebastià - Sant Silvestre;31.09057660180755
105029163;41.4500427;2.2128196;Santa Coloma;421.4679291401928;Farmàcia Hernandez Herraiz, Adoracion de los Reye;94.0275497245793;212.0;Rbla. Sant Sebastià - Sant Silvestre;65.36461201116707
102329230;41.4648356;2.2030113;Singuerlín;634.998712602001;Farmàcia Arévalo Dorado, Jesús;324.9979998357779;698.0;Can Franquesa;64.05072239056867
105965777;41.4567753;2.2141069;Església Major;265.44149751183016;Farmàcia Muñoz Juan, Luís;36.760417328793885;709.0;Wilson - Lincoln;38.84251497159318
105406450;41.4536326;2.2191434;Fondo (L9);226.10456055773952;Farmàcia Bofarull;114.56811219516426;2013.0;Sicília - Florència;56.044225659569214
103211246;41.4555099;2.2161385;Església Major;323.1437683329144;Farmàcia Palacios Alcoverro, Joaquim;150.06792408702313;708.0;CAP Llatí;43.705426522129905
103753409;41.4456102;2.2172398;Santa Rosa;181.44459283483465;Llic. M.C. Figueras Remolat;43.84959046377979;151.0;Núria - Sant Andreu;58.95292737782055
102786714;41.4456547;2.2092366;Can Peixauet;157.90484934155845;Farmàcia Serrano Beseran, Montserrat;21.090232229693527;213.0;Metro Can Peixauet;81.23768405244249
98358577;41.4467232;2.2179459;Santa Rosa;178.68072543539847;Llic. M.C. Figueras Remolat;106.66117929071794;151.0;Joan Valentí Escales - Doctor Pagés;73.12766591464272
105156788;41.4559584;2.2145978;Església Major;226.74489584187685;Farmàcia Muñoz Juan, Luís;114.606271404389;709.0;Riera Alta;77.16189574066573
98347913;41.4472631;2.2130176;Santa Rosa;238.27195822402493;Farmàcia Ubalde Llacayo, Natàlia;22.18603573890462;137.0;Banús - Metro Santa Rosa;127.4555780812173
105192503;41.4490011;2.2093217;Santa Coloma;252.43342886449403;Farmacia Serra;104.36631199232248;712.0;Can Mariner;113.05332221467206
105965620;41.4409879;2.2108415;Can Peixauet;389.75255780161393;Farmacia Rabassa;175.7174862879942;114.0;Pl. Cultures;95.17430167361256
104716219;41.4556329;2.2079885;Església Major;381.3533190047749;Farmàcia Soriano Santigosa, Roser;65.30567862660402;147.0;Pallaresa - Parc Europa;117.54914094874658
105430862;41.435082;2.2114961;Artigues | Sant Adrià;529.8799921264837;Farmàcia Nogueria Campos, M. Elena;117.60341152586749;703.0;Els Safaretjos;152.45365712157113
105491370;41.4518901;2.2196815;Fondo (L9);109.13723995149216;Farmacia Bach;193.4217449472358;50.0;Metro Fondo;3.215225966641096
101096991;41.436351;2.2114963;Bon Pastor;559.5467418585084;Farmàcia Nogueria Campos, M. Elena;159.61015533273448;703.0;Pont del Molinet;120.77876171563034
105663015;41.4479264;2.1771532;Roquetes;130.88003278957302;Farmàcia Griera Farrés, Lídia;35.39579293359686;1328.0;Parc del Pla de Fornells;96.93292838621169
105632769;41.4603184;2.1737357;Ciutat Meridiana;96.2464407183613;Farmàcia Ohngemach Hidalgo, M. Isabel;55.76319276619058;905.0;Av Rasos de Peguera - Pedraforca;21.71842982714759
104891422;41.4598528;2.1751862;Ciutat Meridiana;129.17804602650622;Farmàcia Domínguez Herman, Sílvia;81.62738210941212;904.0;Vallcivera - Av Rasos de Peguera;82.84014584668067
105631689;41.4624324;2.1765275;Ciutat Meridiana;234.74085593264937;Farmàcia Ferriol Casar, Virgínia;110.9141691819868;903.0;Les Agudes - Costa Bona ( a Can Cuiàs);78.56665024660256
105302072;41.442281;2.1804712;Via Júlia;233.62092284568965;Farmàcia Delgado Rica, M. Pilar;57.02629497012049;1057.0;Pl Àngel Pestaña;173.81210636513467
105505015;41.4312692;2.1682288;Vilapicina;89.99468721372612;Farmàcia Rodríguez Ferran, Montserrat;166.4979462124301;1633.0;Cadí - Pg de la Peira;89.03482959496483
103336966;41.4480221;2.1761597;Roquetes;80.48655159783621;Farmàcia Corral Bosch, I. - Castresana Hernández;80.33757914254112;1338.0;Pl. de les Roquetes;43.046801860467305
105358142;41.4326735;2.1705421;Vilapicina;315.69529239060944;Farmàcia Vehí Gasol;6.593869777597454;1636.0;Aneto - Montmajor;29.407132164721236
102610057;41.4603253;2.1746493;Ciutat Meridiana;66.24203580805838;Farmàcia Ohngemach Hidalgo, M. Isabel;125.75089843607256;905.0;Av Rasos de Peguera - Pedraforca;69.45020779352362
102134571;41.4603081;2.1716959;Ciutat Meridiana;249.25079143512136;Farmàcia Ohngemach Hidalgo, M. Isabel;129.75763730644496;905.0;Les Agudes 140;28.344840911807996
105629327;41.4599659;2.1741559;Ciutat Meridiana;111.22868714642615;Farmàcia Ohngemach Hidalgo, M. Isabel;80.03399683531504;905.0;Av Rasos de Peguera - Pedraforca;64.05267321020966
105358670;41.461796;2.1730503;Can Cuiàs;85.25928280561907;Farmàcia Ohngemach Hidalgo, M. Isabel;197.82368614465835;905.0;Circumval·lació - Les Agudes;90.773042619114
104825548;41.4421272;2.1729109;Via Júlia;512.6889871374188;Farmàcia Bañeres Merinero, David-Josep;76.82357582275132;377.0;Artesania - Góngora;32.99632549900505
104891538;41.4448184;2.1746137;Roquetes;298.1966133437897;;56.75510067855428;2351.0;Via Favència - Almansa;5.366038779842946
104843418;41.4629837;2.1748569;Can Cuiàs;173.0958867206062;Farmàcia Ferriol Casar, Virgínia;259.78151762118654;903.0;Les Agudes - Fusters;96.44100501205195
105052313;41.4599834;2.1765183;Ciutat Meridiana;193.3092820585796;Farmàcia Domínguez Herman, Sílvia;31.271439340589463;904.0;Av Rasos de Peguera - Costabona;38.54396963212889
105540198;41.4486082;2.1718724;Roquetes;355.2181346304204;Farmàcia García Serrano, Antonio;242.50008194349837;1324.0;Artesania - Alcántara;146.18060340854578
105358838;41.4455486;2.1765258;Roquetes;209.99649850020305;Farmàcia Navales Luengo, Miguel Ángel;83.87682912968853;1314.0;Via Favència - Lucena;82.1889565589267
104891717;41.4604704;2.1775505;Torre Baró | Vallbona;243.6706336199595;Farmàcia Domínguez Herman, Sílvia;132.2912797745125;904.0;Av Rasos de Peguera - Costabona;71.37363483271548
102533821;41.4451558;2.1719662;Roquetes;401.757193676169;Farmàcia Prats Gorrochategui, Matilde;4.269263012821355;63.0;Alcàntara - Garigliano;49.424411590044066
105358824;41.4625978;2.1747275;Can Cuiàs;155.57063459858665;Farmàcia Ferriol Casar, Virgínia;250.0364159704472;903.0;Torrent del Bosc;65.2114828205958
102610198;41.4626145;2.1709682;Can Cuiàs;158.7398689452833;Farmàcia Quiros Bernal, Maria Carmen;207.42030762025692;719.0;Camèlies - Circumval·lació;70.11659660292979
101771020;41.4461349;2.1772228;Roquetes;181.19109015570305;Farmàcia Navales Luengo, Miguel Ángel;6.784482060742384;1314.0;Via Favència - Biblioteca Les Roquetes;43.4967749893249
101797340;41.445068;2.1751242;Roquetes;259.9048023902867;;62.93365357076322;2351.0;Via Favència - Almansa;45.51770342264853
105505251;41.4602112;2.1776688;Torre Baró | Vallbona;219.85726248924567;Farmàcia Domínguez Herman, Sílvia;130.63942524604573;904.0;Vallcivera - Pl Aqüeducte;77.22296742581048
104825636;41.4485245;2.1748159;Roquetes;152.99372734107783;Farmàcia Corral Bosch, I. - Castresana Hernández;130.86479221178675;1338.0;Rodrigo Caro - Llobera;72.34505198912721
105051714;41.4479111;2.1766788;Roquetes;97.0204248366875;Farmàcia Griera Farrés, Lídia;73.99905822886917;1328.0;Pl. de les Roquetes;72.10083327336298
105377072;41.4603481;2.1713085;Can Cuiàs;277.1364999208751;Farmàcia Ohngemach Hidalgo, M. Isabel;162.25728184740453;905.0;Les Agudes 140;53.21705950476772
105504906;41.446557;2.1800459;Via Júlia;324.22457784692966;Farmàcia Sardà Costa, Pere;173.03162543242593;955.0;Via Favència - Molí;64.37878597142073
105051889;41.4485301;2.1747785;Roquetes;155.19065027697448;Farmàcia Corral Bosch, I. - Castresana Hernández;133.83874515958416;1338.0;Rodrigo Caro - Llobera;70.90538127225577
104825853;41.4490957;2.1746187;Roquetes;216.4426527340493;Farmàcia Corral Bosch, I. - Castresana Hernández;150.91037507097877;1338.0;Rodrigo Caro - Llobera;7.28568029905148
102842169;41.4356597;2.1693991;Llucmajor-República;363.0928761828336;Casanovas Baiget;120.39269878493698;324.0;Pg d'Urrutia - Rocabruna;150.91089052188664
105505003;41.4334775;2.1682353;Vilapicina;335.1714941071258;Farmàcia Yolanda Trillo;151.60611204281977;1593.0;Montagut - Vila-seca;69.3767641031594
102951451;41.4590694;2.1748335;Ciutat Meridiana;206.57150379155212;Farmàcia Domínguez Herman, Sílvia;144.19396651047387;904.0;Vallcivera - Av Rasos de Peguera;113.1380784448364
105358410;41.441866;2.1747095;Via Júlia;392.8528404814985;Farmàcia Bañeres Merinero, David-Josep;88.49903313234252;377.0;Almansa - Joan Riera;113.17575519002814
105358544;41.4455847;2.1718123;Roquetes;385.71734021608665;Farmàcia Prats Gorrochategui, Matilde;49.39671546408372;63.0;Alcàntara - Garigliano;44.95969214471483
105529424;41.461211;2.1736255;Ciutat Meridiana;85.08758063256765;Farmàcia Ohngemach Hidalgo, M. Isabel;137.1302594677005;905.0;Les Agudes 118-124;34.533203768254104
104550082;41.4322976;2.1687361;Vilapicina;209.454250919468;Farmàcia Vehí Gasol;162.36717683870003;1636.0;Cadí - Pg de la Peira;69.70134885828028
105358819;41.4608692;2.1757011;Ciutat Meridiana;94.9247033215319;Farmàcia Domínguez Herman, Sílvia;114.42815618463518;904.0;Les Agudes - Av Rasos de Peguera ( a Can Cuiàs );83.543044444486
104891511;41.4630995;2.1727992;Can Cuiàs;61.16507240525181;Farmàcia Quiros Bernal, Maria Carmen;311.517581649071;719.0;Circumval·lació - Les Agudes;85.4442209977624
104815387;41.4613521;2.1732435;Ciutat Meridiana;120.58948589898615;Farmàcia Ohngemach Hidalgo, M. Isabel;148.16804556780983;905.0;Les Agudes 118-124;67.69595287266657
105505807;41.4596706;2.1780597;Torre Baró | Vallbona;165.3420504395974;Farmàcia Domínguez Herman, Sílvia;160.61934054057488;904.0;CEIP Elisenda de Montcada;58.12725677848577
105737585;41.4612217;2.16966;Can Cuiàs;305.87381794898334;Farmàcia Quiros Bernal, Maria Carmen;306.47006270624485;719.0;Camèlies - Circumval·lació;114.82478518861828
105504718;41.4609622;2.1725518;Ciutat Meridiana;168.41578100345933;Farmàcia Ohngemach Hidalgo, M. Isabel;118.00322685796924;905.0;Les Agudes 140;73.76854403712032
105505174;41.4592098;2.1713739;Ciutat Meridiana;327.37435580557167;Farmàcia Ohngemach Hidalgo, M. Isabel;177.07189810800213;905.0;Perafita - Av Rasos de Peguera;91.99337445184365
102965209;41.4478457;2.1735022;Roquetes;198.2622853900368;Farmàcia García Serrano, Antonio;87.15036327145934;1324.0;Rodrigo Caro - Ojeda;19.500115586797296
104262201;41.4473994;2.17505;Roquetes;61.48370190861094;Farmàcia Iza Marco, Ana;56.55084094009317;33.0;Mina de la Ciutat - Les Torres;61.74924774892915
105629267;41.4592396;2.1688371;Can Cuiàs;498.5855319875605;Farmàcia Ohngemach Hidalgo, M. Isabel;374.67406381747867;905.0;Perafita;22.00518714355009
105376601;41.4607195;2.1718177;Can Cuiàs;221.48820191200767;Farmàcia Ohngemach Hidalgo, M. Isabel;139.31997085809869;905.0;Les Agudes 140;24.908022579688218
103053940;41.4598952;2.1764887;Ciutat Meridiana;196.72024286072968;Farmàcia Domínguez Herman, Sílvia;27.356425194946016;904.0;Vallcivera - Moixeró;43.90382984852039
103669385;41.4650316;2.1778649;Can Cuiàs;500.2752054159738;Farmàcia Ferriol Casar, Virgínia;365.2101534074009;903.0;Ctra. N-150 - Ctra. C-17;143.52671863406493
105629709;41.4352367;2.1752848;Llucmajor-República;250.9173295567992;Farmàcia Zalacain Puy, Enriqueta;106.0235795377878;1591.0;Escultor Ordóñez - Pintor Alsamora;61.665870545756064
105629349;41.4594826;2.1702167;Ciutat Meridiana;396.88813549246464;Farmàcia Ohngemach Hidalgo, M. Isabel;256.2941125953602;905.0;Perafita - Av Rasos de Peguera;25.19195114356975
97894860;41.4477005;2.1729745;Roquetes;237.8374440322936;Farmàcia García Serrano, Antonio;108.4146398854502;1324.0;Rodrigo Caro - Ojeda;27.96501056183279
105802479;41.4607776;2.1748007;Ciutat Meridiana;25.03505791680728;Farmàcia Domínguez Herman, Sílvia;149.82646153210297;904.0;Les Agudes 118-124;81.29149542655546
103725540;41.4603945;2.172841;Ciutat Meridiana;155.48683842964468;Farmàcia Ohngemach Hidalgo, M. Isabel;51.448120074725786;905.0;Mercat Mare de Dèu de Núria;60.95140113297378
105440498;41.4604154;2.1720522;Ciutat Meridiana;217.39000315456465;Farmàcia Ohngemach Hidalgo, M. Isabel;105.58439872877032;905.0;Les Agudes 140;15.59608329694434
104889079;41.4478089;2.1732179;Roquetes;220.2293505860632;Farmàcia García Serrano, Antonio;99.4717401756122;1324.0;Rodrigo Caro - Ojeda;8.964220826023144
105376963;41.4624868;2.1739936;Can Cuiàs;94.44151578040444;Farmàcia Ohngemach Hidalgo, M. Isabel;282.041263667973;905.0;Torrent del Bosc;26.330678621072
105826281;41.4472241;2.1767791;Roquetes;84.46506301016026;Farmàcia Griera Farrés, Lídia;111.4776907124924;1328.0;Pla de Fornells - Jaume Pinent;90.13040503299183
105316311;41.4343849;2.1681694;Vilapicina;435.9084018031977;Farmàcia Begoña Barenys de Lacha;116.04186164955928;1584.0;Montagut - Vila-seca;32.076176598750635
105850046;41.445485;2.1745565;Roquetes;231.61481399531004;Farmàcia Diaz Navarro, Mònica;67.63688728014105;959.0;Via Favència - Almansa;71.95446746369512
104825848;41.4463846;2.1758098;Roquetes;107.7976801307248;Farmàcia Iza Marco, Ana;76.89768469853124;33.0;Romaní - Les Torres;54.177005140874016
105051883;41.4466022;2.1750661;Roquetes;102.87447917822574;Farmàcia Iza Marco, Ana;35.19733073401434;33.0;Romaní - Les Torres;12.811488859460376
105778492;41.4581109;2.1688877;Ciutat Meridiana;567.7687112846962;Farmàcia Ohngemach Hidalgo, M. Isabel;417.9932247417795;905.0;Perafita;147.4231925249054
105504872;41.4444327;2.1721169;Roquetes;446.3348815699501;Farmàcia Prats Gorrochategui, Matilde;81.06943605539382;63.0;Via Favència - Almagro;71.35312229110548
101466805;41.4411502;2.1769676;Via Júlia;329.2365932645073;Farmàcia Rubies Marin, Gemma;134.71573367762747;79.0;Via Júlia- Sant Francesc Xavier;69.03290130333316
105571639;41.4629246;2.1765278;Ciutat Meridiana;276.5540357385272;Farmàcia Ferriol Casar, Virgínia;153.3502737152647;903.0;Les Agudes - Costa Bona ( a Can Cuiàs);77.64121144942895
105571658;41.4632434;2.1757584;Can Cuiàs;253.548122387529;Farmàcia Ferriol Casar, Virgínia;220.39067598794784;903.0;Les Agudes - Can Cuiàs;49.250655774077536
105600412;41.4273012;2.1722045;Virrei Amat;345.5133553566411;Farmàcia Catalina Bover Ferrer;69.28130992305607;1033.0;Cartellà - Amílcar;60.12362366961299
105715963;41.4617219;2.1756889;Ciutat Meridiana;129.42207373045468;Farmàcia Ferriol Casar, Virgínia;151.56126556678132;903.0;Les Agudes ( a Torre Baró-Vallbona );26.0163272217814
106003492;41.459699;2.1753669;Ciutat Meridiana;151.03869727925718;Farmàcia Domínguez Herman, Sílvia;69.98168469418758;904.0;Vallcivera - Av Rasos de Peguera;61.97730822286206
105571609;41.459059;2.1747426;Ciutat Meridiana;207.04292361072336;Farmàcia Domínguez Herman, Sílvia;150.8267633677906;904.0;Vallcivera - Av Rasos de Peguera;120.52691316388189
99090059;41.448173;2.1737735;Roquetes;190.950334423618;Farmàcia García Serrano, Antonio;111.73805497972862;1324.0;Artesania - Jaume Pinent;24.525620266645735
106020706;41.4581062;2.1702981;Ciutat Meridiana;474.079089443125;Farmàcia Ohngemach Hidalgo, M. Isabel;322.34316952311394;905.0;Perafita - Av Rasos de Peguera;170.76653517837724
106043870;41.4585896;2.1695355;Ciutat Meridiana;493.5581799672473;Farmàcia Ohngemach Hidalgo, M. Isabel;344.8809759105901;905.0;Perafita;111.53644076507014
104873547;41.4514712;2.1763589;Roquetes;459.6782599537271;Farmàcia Corral Bosch, I. - Castresana Hernández;304.4559636585348;1338.0;Castell de Torre Baró;157.48991474959965
105376917;41.4448731;2.1830816;Via Júlia;391.13727194469845;Farmàcia Renedo Palomero, Sílvia;92.17363687229832;954.0;Via Favència - Pablo Iglesias;167.54066300272243
105571570;41.4456847;2.1795388;Via Júlia;218.56080521708088;Farmàcia Sánchez Santaló, Neus;174.4020536647338;950.0;Via Júlia - Via Favència;14.28584577250206
104565448;41.4309831;2.1691699;Vilapicina;101.61400922917085;Farmàcia Fernández-Rajal, Eduard.;108.37906975131229;1635.0;Cadí - Pg de la Peira;83.42278284645606
102533812;41.4321264;2.1662015;Vilapicina;247.7766659099372;Farmàcia Rodríguez Ferran, Montserrat;108.87541305833176;1633.0;Beret - Teide;121.63732354848366
105827163;41.4408787;2.179073;Via Júlia;331.95243379111287;Farmàcia Rubies Marin, Gemma;45.8433516745346;79.0;Pl Àngel Pestaña;19.778091513255507
105589661;41.4392031;2.1794667;Via Júlia;520.741173796708;Farmacia Borrás;43.79860956114194;1056.0;Pg. Valldaura - Font d'En Canyelles;26.201735464253684
104913322;41.4635941;2.1784214;Ciutat Meridiana;438.1871497128406;Farmàcia Ferriol Casar, Virgínia;218.24750378202148;903.0;Les Agudes 27;3.652309885397288
104520535;41.4479875;2.1824022;Trinitat Nova;133.0135942153647;Farmàcia Chacón Puig, Ana Cristina;102.1585656308858;853.0;La Fosca - Chafarinas;77.13006343129243
105052304;41.4432448;2.1790632;Via Júlia;77.06762806618849;Farmàcia Sánchez Santaló, Neus;99.48825217253912;950.0;Via Júlia - Mas Duran;44.646995178337605
104826487;41.4446717;2.1767559;Via Júlia;179.5977524354856;Farmàcia Sánchez Blázquez, Pere.;116.6407308039799;951.0;Via Favència - Lucena;68.40503997798912
102842197;41.432435;2.1675865;Vilapicina;224.75007813688896;Farmàcia Rodríguez Ferran, Montserrat;181.8686873121815;1633.0;Beret - Teide;37.858005948635174
105928606;41.4591919;2.1712709;Ciutat Meridiana;335.55575338148043;Farmàcia Ohngemach Hidalgo, M. Isabel;185.515699039104;905.0;Perafita - Av Rasos de Peguera;85.89765599780687
105113067;41.4586509;2.1691581;Ciutat Meridiana;517.3262676656138;Farmàcia Ohngemach Hidalgo, M. Isabel;370.314226204053;905.0;Perafita;91.80192667130055
102820834;41.4610342;2.1734052;Ciutat Meridiana;97.89438148316282;Farmàcia Ohngemach Hidalgo, M. Isabel;114.10650046614784;905.0;Les Agudes 118-124;57.24281876652349
105376167;41.4298771;2.1677381;Vilapicina;74.22549125995872;Farmàcia Barrachina Cànovas, Anaïs;89.24230400509859;1006.0;Petrarca - Fabra i Puig;56.1296332908183
105927514;41.4609887;2.1713172;Can Cuiàs;216.4774105764264;Farmàcia Ohngemach Hidalgo, M. Isabel;190.70977370062303;905.0;Les Agudes 140;72.95795770742437
101937308;41.4605593;2.1759617;Ciutat Meridiana;123.1782419734683;Farmàcia Domínguez Herman, Sílvia;75.22856959891133;904.0;Av Rasos de Peguera - Costabona;67.21142705773045
86566928;41.4478278;2.175237;Roquetes;69.5851338035056;Farmàcia Iza Marco, Ana;102.780653804932;33.0;Mina de la Ciutat - Pla de Fornells;50.1996164959785
105631744;41.4640598;2.1755208;Can Cuiàs;277.9439452762122;Farmàcia Ferriol Casar, Virgínia;304.8885383563112;903.0;Les Agudes - Fusters;39.08214373410585
103053947;41.4630862;2.1803012;Torre Baró | Vallbona;430.6765290667952;Farmàcia Soriano Camps;214.47859274643997;902.0;Av Sivatte - Ctra Nacional 152;79.68263787300918
103003664;41.4488763;2.17302;Roquetes;286.12960035321674;Farmàcia García Serrano, Antonio;206.8730637663151;1324.0;Rodrigo Caro - Fornells;73.2982597262167
105358218;41.4331919;2.1673924;Vilapicina;310.33811684126954;Farmàcia Yolanda Trillo;224.73481331332508;1593.0;Beret - Teide;123.45527286687161
104262200;41.4621086;2.1743991;Ciutat Meridiana;132.91636933993428;Farmàcia Ohngemach Hidalgo, M. Isabel;252.82073161863337;905.0;Les Agudes - Torrent del Bosc;22.546404734097997
104249584;41.4452565;2.1811482;Via Júlia;264.0250843071443;Farmàcia Sardà Costa, Pere;58.46174532881384;955.0;Via Favència - Molí;112.32107706960728
104404228;41.4433041;2.1803582;Via Júlia;158.47592680606132;Farmàcia Sánchez Santaló, Neus;132.16528122722244;950.0;Via Júlia - Mas Duran;142.13693256877997
102814179;41.4455596;2.1745521;Roquetes;224.3838283529041;Farmàcia Diaz Navarro, Mònica;64.67414145520794;959.0;Garigliano - Almansa;77.12807326690594
102951471;41.4469908;2.1753773;Roquetes;52.7989329136204;Farmàcia Iza Marco, Ana;17.784079704163414;33.0;Romaní - Les Torres;52.31537241878378
103738898;41.4609659;2.1744071;Ciutat Meridiana;14.34335710431484;Farmàcia Ohngemach Hidalgo, M. Isabel;145.72565706617343;905.0;Les Agudes 118-124;42.71833552657833
105897731;41.4601398;2.1724761;Ciutat Meridiana;194.90942619008104;Farmàcia Ohngemach Hidalgo, M. Isabel;62.00544084911301;905.0;Mercat Mare de Dèu de Núria;28.57762089475596
105848314;41.4593694;2.1736756;Ciutat Meridiana;187.46789529585732;Farmàcia Ohngemach Hidalgo, M. Isabel;82.28654148089369;905.0;Mercat Mare de Dèu de Núria;109.98103775320615
105440379;41.4614736;2.170747;Can Cuiàs;213.7124927744109;Farmàcia Ohngemach Hidalgo, M. Isabel;261.0325581692892;905.0;Camèlies - Circumval·lació;62.23507622853795
105629316;41.441209;2.1784424;Via Júlia;293.26175706945946;Farmàcia Rubies Marin, Gemma;20.779868218811067;79.0;Pl Àngel Pestaña;58.217979385476305
105629404;41.431036;2.1686575;Vilapicina;75.73498744068668;Farmàcia Fernández-Rajal, Eduard.;129.42903282694348;1635.0;Fabra i Puig - Petrarca;83.23653874776493
103808645;41.4315776;2.1795371;Fabra i Puig;396.6843844297583;Farmàcia Aranda;183.07634145996064;110.0;Pg Ciutat de Mallorca - Av Rio de Janeiro;125.47281585568231
103438134;41.4346681;2.1696368;Llucmajor-República;404.2768872780108;Casanovas Baiget;62.19663662104325;324.0;Sant Iscle - Travau;81.04841809466853
106012463;41.4604833;2.1699902;Can Cuiàs;332.3896286141619;Farmàcia Ohngemach Hidalgo, M. Isabel;273.1362910000664;905.0;Perafita - Av Rasos de Peguera;100.66881301243217
