properties.name;properties.route_ref;latitude;longitude
Prixana (Gurb);;2.2418505;41.9466246
Mas Galí (Gurb);432;2.2438748;41.9455536
Mas Esperança (Gurb);432;2.2431227;41.9399402
Castell d'en Planes (Pavelló Esportiu);432;2.2464305;41.9374256
Carrer Torras i Bages;;2.3394875;41.5003175
C N Catalunya - Park Güell;V19 24;2.1569035;41.4158566
Carrer de l'Ermita de S. Sixt (Pisos Tutelats);;2.2395108;41.9287837
Ctra.Moià - Ctra. Vic;e9;2.1026474;41.9002717
;;2.0061427;41.4332147
Electricitat - Riera Santa Maria;L4 CB1;1.9799561;41.3931739
Hostal St. Cristòfol - La Vilalta;476;1.9893458;42.0198485
Ctra. C-154 - Hostal St. Cristòfol - La Vilalta;476;1.9892622;42.0202031
Can Julià - CEIP Colònia Güell;L76;2.0261042;41.3646381
Sant Pau de Riu-sec;;2.1085012;41.5116863
Pla de Fonollar;;2.1101646;41.5115335
Hospital Oncològic;46 65 L70 L72 L80 L86 L94 L95 N15 N16 N17 N18 N20 902a;2.1107103;41.3458031
Diagonal - Llull;7 N6;2.2153167;41.410569
Hospital Can Ruti;B19;2.2383563;41.482822
Hospital Can Ruti;B19;2.2383738;41.4828828
Lilà - Poncelles;128;2.0997097;41.4256223
Malvasia - Miranda;;1.9585549;41.3994915
Lesseps - Riera de Cassoles;V17 22 27 87 N4 A6 A7;2.1497955;41.4061228
Diagonal - Passeig de Gràcia;H8 6 33 34;2.1605741;41.396883
Policia Local;;1.8181241;41.722527
Pont de la Vela;;2.364813;41.5268085
Centre Penitenciari Lledoners;;1.808366;41.7589034
Plaça Reforma;;1.8261838;41.7212266
Institut Guttmann;B6, B12 i B24 E33 M6;2.2378531;41.4782993
Institut Guttmann;B6, B12 i B24 E33 M6;2.2380274;41.4783231
Oviedo;SV1;1.9997383;41.3906276
Les Palmes;;1.9974424;41.3921328
Claverol - Santa Clara;;2.01053;41.3864171
Plaça Valldaura (serveis interurbans);L1446;1.8216781;41.7241859
Jaume I;;2.0075507;41.380502
Mossèn Jacint Verdaguer / Àngel Guimerà;;2.0084042;41.3957239
Lugo;SV1;2.0000154;41.3925496
Barbastre - Cadis;SV1 SV2;2.0028725;41.3977873
Gabriela Mistral;SV2 ESC;1.9965222;41.3951492
Centre Penitenciari Quatre Camins;430;2.2933869;41.5768545
Amadeu Torner;46 65 L70 L72 L80 L86 L94 L95 LH1 H12 N15 N16 N17 N18 902a;2.1241612;41.3565469
Av Granvia - Alhambra;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1311274;41.361784
Av Granvia - Can Tries;46 65 L70 L72 L80 L86 L94 L95 LH1 H12 N15 N16 N17 N18 902a;2.1220694;41.3549804
Av. Granvia - Centre Comercial;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1284675;41.3596783
Gornal;H12;2.1196482;41.3531582
Gran Via - Espronceda;H12 N2;2.197654;41.4117106
Gran Via - Ildefons Cerdà;46 65 79 109 L70 L72 L80 L94 L95 H12 H16 N1 N15 N16 N17 N18 902a;2.1366051;41.3658685
Gran Via - Moianès;46 65 79 109 165 L70 L72 L80 L81 L86 L87 L94 L95 H12 H16 E70 E81 E86 E95 N1 N13 N15 N16 N17 N18;2.1427255;41.370346
Gran Via - Sardenya;6 7 H12 N2 N3 N7;2.1804065;41.3987798
Ildefons Cerdà - Ciutat de la Justícia;46 65 L70 L72 L80 L94 L95 H12 V3 N15 N16 N17 N18 902a;2.1339327;41.3638305
Pl Europa;46 65 L70 L72 L80 L86 L94 L95 H12 N15 N16 N17 N18 902a;2.1265765;41.3583623
Amadeu Torner;46 65 L70 L72 L80 L94 L95 LH2 H12 N15 N16 N17 N18 902a;2.1237696;41.3554205
Av. Granvia - Centre Comercial;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1288064;41.3593317
Av Granvia - Miguel Hernández;46 65 L70 L72 L80 L86 L94 L95 LH2 H12 N15 N16 N17 N18 902a;2.1203671;41.352865
Av Granvia - Bloc I. Cerdà;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1320153;41.3617931
Gran Via - Mandoni;46 65 79 109 165 L70 L72 L80 L81 L86 L87 L94 L95 H12 H16 E95 E81 E86 E70 N1 N13 N15 N16 N17 N18;2.1419537;41.3695033
Gran Via - Química;46 65 79 109 L70 L72 L80 L94 L95 H12 H16 N1 N15 N16 N17 N18 902a;2.1363803;41.3652082
Gran Via - Radi;46 65 79 L16 L70 L72 L80 L94 L95 H12 V3 N15 N16 N17 N18 902a;2.1344477;41.3637095
Pl Espanya - FGC;91 109 H12 H16 N1 N13 N15 N16 N17 N18 N20 CJ A1 A2;2.1484811;41.3743249
Pl. Europa - Fira;46 65 L70 L72 L80 L94 L95 H12 N15 N16 N17 N18 902a;2.1263709;41.3573813
Gran Via - Marina;6 7 H12 N2 N3 N7;2.1805088;41.3985992
Gran Via - Roger de Flor;6 7 H12 N2 N3 N7 N9;2.1772624;41.396059
Gran Via - Urgell;52 H12 N2;2.1590585;41.3824785
Vallseca, Bell Indret;;2.0618608;41.470492
;;2.0466583;41.4739828
;;2.04712;41.4733146
Camí Baix del Mas Sauró, direcció Vallvidrera;118;2.0947124;41.4184045
Pl. de Vallvidrera - Alberes;111;2.1045847;41.4130189
Plaça del Doctor Fleming;;1.9014095;41.7532461
BV-1221 - La Planota;;1.9008837;41.7567903
Ctra. de Manresa a Girona - El Guix;722;1.8516475;41.7409144
Ctra. de Manresa a Girona - El Guix;722;1.8529517;41.7412881
Ctra. de Vic - Eugeni d'Ors;722;1.8779284;41.7519682
Ctra. de Vic - Joan XXIII;722;1.8782645;41.7522389
P.I. Els Dolors - Sallent - Castelladral;722;1.8446555;41.7413354
Passeig Bonavista - Tinet;;1.8999639;41.7521929
Passeig de les Bigues - Torruella;722;1.8968876;41.7587363
Passeig de les Bigues - Torruella;722;1.8967095;41.758818
Passeig de les Fonts - Avinguda Piscines i Esport;;1.905886;41.7527179
Plaça de l'Onze de Setembre;;1.9051198;41.7509379
Polígon industrial Els Dolors;;1.8410296;41.7344115
P.I. Els Dolors - Sallent - Artés;722;1.8392377;41.7347807
Ctra. N-141 - La Rosaleda;722;1.8605429;41.7457452
Ctra. N-141 - La Rosaleda;722;1.8609729;41.7462052
Àngel Guimerà - Avinguda Jaume l;722;1.8712405;41.7493771
Àngel Guimerà - Buenos Aires;722;1.8713239;41.749192
Barri Artigas;B23 B25 B30 B26 H10 N11;2.2190302;41.4345994
Sant Roc;B25 B30 B26 H10 N11;2.2229875;41.4365144
Alfons XIII - Juan Valera;B25 B30 B26 H10 N11;2.225464;41.4380809
Alfons XIII - Juan Valera;B25 B30 B26 H10 N11;2.2250976;41.4376438
Pavelló Olímpic;B25 B30 B26 H10 N11;2.2311606;41.4410311
La Salut / Congrés;B25 B30 B26 H10 N11;2.2281391;41.4394412
La Verneda - Polígon Montsolís;B25 H10 V33 N2 N11;2.2111843;41.4269787
Guipúscoa - Extremadura;H10;2.2085204;41.4247235
La Verneda - Polígon Montsolís;B21 B25 H10 V33 N2 N11;2.2106833;41.4270592
;;1.8934265;42.2233785
Av. Montejurra - Consell Comarcal;L52 SF1 SF2 SF3 N12;2.0533291;41.3794555
;;2.6245255;41.6023034
Entrada C-32;651;2.5430239;41.5948623
;;2.5412327;41.6033581
Pl Coll de la Creu d'en Blau, direcció El Rectoret;128;2.0940911;41.4336341
Ctra de l'Esglèsia;118;2.1074112;41.4179402
Ctra de l'Esglèsia - Camí del Faig;118 128 N10;2.1071034;41.4177046
Agrícola - Tram V;88;2.1579245;41.3508327
Sant Celoni estació de Rodalies;565 567 573;2.4906899;41.6858838
;;-40.2535957;-20.1711855
;;-40.2533343;-20.171587
;;-40.253576;-20.1729221
;;-40.2533392;-20.1733116
Viladomiu Nou;;1.8830303;42.0056641
Viladomiu Nou;;1.8831533;42.0058414
Zona Comercial;;1.6502124;41.1998494
Riera Blanca - Santiago Ramon y Cajal;V1 LH2;2.1308754;41.3691638
Vivers;13;2.1579672;41.3665417
Fundació Joan Miró;;2.160788;41.3684485
Pl del Nou - Estany;125;2.1415685;41.3534016
Ctra. del Montseny - El Pollell;567 576;2.3937986;41.7558658
Castellolí;;1.7002572;41.5990867
;;1.7006301;41.5997116
Besòs - Verneda;H12;2.2103793;41.4223578
Plaça de l'Onze de Setembre;;1.971301;41.4114235
Passeig de la Torre Roja / Carretera de Caldes;;2.1361872;41.614373
Av. Catalunya - Monistrol;345;2.2284752;41.5623844
Parada Brisas del Mar;;-64.6883474;10.138207
Marina - Monumental;V21 N9;2.180663;41.3994441
Marina - Monumental;V21 N0 N3 N9;2.1807687;41.3996163
Estació d'Autobusos de Vic L1;;2.2489175;41.9323612
Estació d'Autobusos de Vic L2;;2.2489175;41.9323199
Estació d'Autobusos de Vic L3;;2.2489175;41.9322757
Avinguda de Can Valls / Turó de Ferlès;;2.189;41.6163302
Barri d'Osona;;2.2586431;41.9151325
C. Botànic Micó;;2.2579331;41.9185518
C. Mare de Déu de Lorda;;2.2550017;41.9193695
C. Martí Genís;;2.2560285;41.9241187
C. Menéndez i Pelayo;;2.2602688;41.9247161
C. Pare Huix / Av. de l'Estadi;;2.2543682;41.9213003
C. Pius XII;;2.2551512;41.9229615
C. Sant Jaume;;2.2584883;41.9220989
Casal Mossen Guiteras;;2.2549579;41.9261761
La Guia;;2.258033;41.9235673
Molí d'en Saborit;;2.2598925;41.9264568
Parc Sta. Anna;;2.258685;41.9201176
Pg. de la Generalitat - Col·legi Sagrat Cor;406 441;2.2535897;41.9241003
Pl. F. Moragas;;2.2548389;41.9234043
Sant Domènec / C. Sant Pere;441;2.2525086;41.9277659
Serra-de-senferm;;2.2568198;41.9139046
Ronda Sant Pere - Plaça Urquinaona;B25 B20 N13 N20 N82;2.1746196;41.3896622
Av dels Alps - Ctra d'Esplugues;67 68;2.0731379;41.3563836
Pl. Espanya - Creu Coberta;A1 A2;2.1480194;41.374392
Rda Guinardó - Castillejos;H6 191;2.1703074;41.4135423
Av Granvia - Ctra Antiga del Prat;46 65 79 L94 L95 LH1 L21 N15 N16 N17 N18;2.1133824;41.3473985
Parc de Bellvitge;46 65 L94 L95 LH2 L21 N16 N17 N18;2.1123064;41.3483305
Borredà;L0156;1.9933576;42.132659
Ctra. Sànson - Europa;SF1 SF3 N12;2.0447309;41.3883465
Ctra. Sànson - Rbla. Marquesa de Castellbell;N12;2.0457124;41.3889588
Cementiri Municipal;SF1 SF3 N12;2.0471094;41.3872633
;;-46.5527716;-23.6212529
;;-46.5508187;-23.6217367
;;-46.5509709;-23.6236726
Ana María Matute - Miquel Sants Oliver;V19 24;2.1584347;41.4151314
Ctra del Carmel - Pl Raimon Casellas;24 86 V19;2.1588385;41.4168848
Porta Diagonal;L77 X30 L21;2.0757664;41.3748189
Rda Guinardó - Vinyals;H6 117;2.1761722;41.4184769
Plaça Dr. Fleming;;2.439722;41.5336376
;;2.4401235;41.5343838
Porta Laietana - Tecnocampus;;2.4354032;41.5300351
Pol. Ind. Les Hortes;;2.4293353;41.5290705
Pg. de Carles Padrós;;2.4413634;41.5478897
Pg. de R. Berenguer, 55;;2.4240528;41.5367233
Camí del Mig (El Cros);;2.4207172;41.5320216
castillejos;;2.3863371;41.5066293
Ctra Cementiri Collserola - Coll de La Ventosa;102;2.1587388;41.4496555
Ctra. Arrabassada - Camí de St. Medir;A6;2.1137241;41.4305365
Ctra. Arrabassada - Camí de St. Medir;A6;2.1134196;41.4305307
Carretera d'Olesa - Carrer Moreneta;;1.9209602;41.6001093
Carretera d'Olesa - Passatge de l'Estel;;1.9208343;41.6000505
Carretera d'Olesa;;1.9208949;41.6000785
Ctra. C-16a - Colònia Rosal;476;1.8701936;42.0714678
Av. Baix Llobregat - Oriol Martorell;78 L20 L46 N15;2.0737965;41.3736025
Eix Central Sud L3;;2.1088214;41.4999923
Av. Salvador Allende - Bellaterra;L46;2.0739445;41.3569771
Av Sant Ildefons - Marfull;67 95 L46 L74;2.0811034;41.3605185
Metro Sant Ildefons;95 L46 L85 L20 L21 N15;2.0836611;41.3635781
Ajuntament d'Arenys de Mar;651;2.5515223;41.5789251
Sant Pius X;M12 L16;2.1154694;41.3629751
Av. Montejurra - Consell Comarcal;L52 N12;2.0532925;41.3796335
Rbla. Marquesa de Castellbell - Santiago Rusiñol;L52 N12;2.0518457;41.3809045
Caracas - Potosí;133 60 V33 N8;2.202621;41.444029
Av Miramar - Pl Dante;150;2.1657113;41.3689318
Ca n'Amat;;1.9843182;41.4702133
Estació Rodalies;L85 LH1 L20 L21 N15;2.1002387;41.3638956
Santuari - Ceuta;22 129 87 V19 N4 N5;2.1513999;41.4201771
Doctor Bové - Conca de Tremp;24;2.1581616;41.4192287
Diagonal - Selva de Mar;V31 7 136 N6 N7;2.2095524;41.4091743
Cementerio;;2.0416773;41.5068042
Pg. Marítim - Les Botigues;CF2;1.9309728;41.2625952
Plaça Universitat - Pelai;55 D50 H16 N6 N26;2.164362;41.3856967
Sepúlveda-Comte d'Urgell;L95 E95;2.1604585;41.381672
Fàbriques;;1.8345761;41.7119324
;;1.8610516;41.6654674
el Poal;;1.8215691;41.7389269
;;1.8469144;41.7236016
Salvador Espriu, Passeig de Francesc Macià;;2.0842487;41.4771639
Av. Estadi (Església de Lourdes);;2.2539376;41.9216241
Av. Estadi (OAR Vic);;2.2563889;41.9215853
Font de Sant Pere;;2.2631296;41.9240381
C. Montserrat;;2.2645465;41.9277949
Av. Països Catalans (Germanetes);;2.2647696;41.9268185
Habitatges Montseny;;2.2488471;41.9208052
La Sínia;;2.2510908;41.9184649
Molí del Blanqueig;;2.2486302;41.9231814
J. Pratdesaba;;2.2610432;41.9218497
Rbla. Tarradellas;;2.2515987;41.9236049
C. Virrei Avilés (CAP Remei);;2.2512061;41.9210381
Avinguda Països Catalans/Carrer de les Flors;;2.2491862;41.9276307
C. Balmes (Calldetenes);;2.2818153;41.9247345
C. Soledat;;2.2555049;41.9269052
C. Torelló;;2.2656192;41.9302234
C. Torelló/C. M. de Pedrolo;;2.2661132;41.9329789
Sant Llàtzer;;2.2694576;41.9288904
Parc Sant Llàtzer;;2.2803772;41.9284994
Parc Xavier Roca Viñas;;2.2646254;41.925891
Sant Llàtzer Centre;;2.2746602;41.928274
Clínica de Vic;;2.2569589;41.9345224
Pare Coll;;2.2538119;41.9340596
Ctra. de Cànoves - Urb. Ca l'Esmandia;;2.3568127;41.6795483
Pg Isabel II - Pla de Palau;120 H14;2.1836615;41.382628
Onze de Setembre - Pl. de la Creu;441;2.2810932;41.8374899
Mare de Déu de Port - L'Anoia;V5;2.1394077;41.3640313
Btr Crucero;;-64.6820416;10.1752217
Pl Botticelli;V23 N4;2.1530482;41.432915
Ripollet - Balmes / Molí d'en Ginestar;;2.1546758;41.4958249
Sant Jaume (Col·legi Martinet);;2.1677895;41.4937466
Sant Josep / Pizarro;;2.1537892;41.5020472
Sant Andreu / Pau Casals;;2.1635515;41.4997678
Rambla St. Jordi 84 (Plaça de la Font);;2.1632929;41.4959492
Sant Jaume 2 / Citroën;;2.1628314;41.4943034
Balmes / Trilla;;2.1572496;41.4946717
Sarrià de Ter;;2.1661114;41.4958625
Federico García Lorca / St.Andreu;;2.1597897;41.5017959
Molí d'en Rata / Moreres;;2.1531882;41.4998342
Nostra Senyora del Pilar;;2.1509313;41.4922906
Nostra Senyora dels Àngels;;2.1492906;41.4937612
Ctra. Barcelona / Maranges;;2.1488385;41.4926626
Ripollet - Balmes / Molí d'en Ginestar;;2.1547764;41.4959143
Rambla Pinetons / Pavelló;;2.1579953;41.5015387
Rambla St. Jordi / Centre Cultural;;2.1586506;41.4980382
Rambla St. Jordi / Sarrià de Ter;;2.1660496;41.4947676
Verge de Montserrat / Tiana;;2.147505;41.4957332
;;2.1631714;41.4997039
CAP La Farigola;;2.1429934;41.4969024
Molí / Av. Riu Ripoll;;2.1599808;41.4917408
;;1.8526145;41.5942257
;;2.1238631;41.7496408
Ctra. Moià - Piscines;e9 260 722;2.1225061;41.7521194
Ctra. Moià - Piscines;e9 260 722;2.1225383;41.7522607
Aeroport T2B - Arribades;A2;2.0768319;41.3033412
Ctra. N-II - Sindicat;618 L1561 627 N83;2.6256958;41.6036814
Valls de Torroella;L1446;1.7220878;41.8476646
Magí Colet;;2.1195332;41.5256648
Leonardo da Vinci;;2.1101902;41.5237753
Eduard Brossa;;2.1167443;41.5246986
Parc Central;;2.1129517;41.5233482
;;1.8370344;41.7646816
;;1.8372356;41.7648822
Avinguda d'Espanya (Mercat de Serraparera);;2.1332673;41.4941632
Av. Espanya (Esglesia mare de Deu del Roser);;2.1286766;41.4954982
Centre Civic Selves i Carner;;1.8186916;41.7267493
Via Italiana - Primavera;PF1;1.9550401;41.4187649
Ronda Montmany - Ordal;PF1;1.9684411;41.4261163
Benviure - Ter;;2.0287084;41.3441747
Carrer del Raval Bassons amb Carrer de Sant Joan i Carrer de Sant Antoni;;1.9453092;41.3891114
Sant Eloi;;2.0100238;41.5808216
Sant Jaume - Plaça de les Roses;618 622 625 L1561 N83;2.6658048;41.6199774
Can Barriga;B9 B26 B2 B6 N11;2.2418521;41.4556948
;;2.056742;41.6785949
Pl. Colom - Narcís Monturiol;L95 L99 E95 M5 E97 N16 N19;1.9856203;41.2850606
Parc dels Xiprers;L95 L96 L97 E95 E97 N14;1.9855102;41.2875905
Estació de Rodalies;L88 VB1 VB2;2.0270193;41.3093866
Agrupacions números 7 i 8;102;2.1586101;41.4573928
Agrupació número 9;102;2.1638572;41.4575787
Parada de bus Sagales St.Fost;;2.2413333;41.5118497
Llinars - Santander;V33 N8;2.2073046;41.4347584
Pg Guayaquil-Arbeca;133 V33 N8;2.2080627;41.4394759
Santander - Caresmar;B21 B24;2.2066243;41.4332011
Santander - Caresmar;B21 B24;2.2072448;41.4335488
Pg. Enric Sanchís - Santander;V33 N8;2.2059701;41.4336176
Pont del Molinet;B21 B24;2.2127514;41.4369033
Badal - Constitució;V3;2.1330286;41.3693503
Badal - Constitució;V3;2.1327779;41.3685932
Ildefons Cerdà - Rambla Badal;V3;2.1357685;41.3650674
Badal - Av Carrilet;V3;2.1340844;41.3665876
Ramon Berenguer IV - Aragó;;2.2081193;41.4593582
Ramon Berenguer IV - Aragó;;2.2078103;41.4597767
Ramon Berenguer IV - Residència;;2.2077152;41.4618814
Ramon Berenguer IV - Residència;;2.2078216;41.461782
Institut Ramon Berenguer IV;;2.2078469;41.4649602
Garcilaso de la Vega;;2.2059431;41.4647722
Milton;B14 B30 B80 N8;2.2015824;41.4624701
Sants - Àngel Prats;;2.2002259;41.4600544
Santiago Rusiñol - Aragó;B27 B20 N6 N8;2.2070581;41.4595087
Anselm de Riu - Singuerlín;B80 B20 N6;2.2021675;41.4600163
CF La Ginesta - Singuerlín;;2.2082122;41.4628787
Font de Sant Roc;;2.2070928;41.4654843
Santiago Rusiñol - Aragó;B14 B27 B20 N6 N8;2.2070047;41.459386
Institut Ramon Berenguer IV;;2.2080233;41.46482
Accés Recinte Torribera;;2.212925;41.4600958
Poliesportiu la Bastida;;2.2126374;41.4590402
Cúbics;;2.2063316;41.4566006
Còrdova - Menorca;B14 B30 B80 B81 N8;2.2039807;41.4645203
Aragó - Almogàvers;;2.2091355;41.4600547
CAP Singuerlín;B14 B27 B30 B20 N6;2.2032521;41.4604109
Can Franquesa;B14 B30 B80 B81 N8;2.2022534;41.4647485
Can Franquesa - Centre Cívic;B14 B80 B81 N8;2.2007192;41.4649352
Comissaria Mossos d'Esquadra;;2.2039052;41.4620596
Comissaria Mossos d'Esquadra;B14 B30 B80 N8;2.2032962;41.4621445
CAP Singuerlín;B14 B27 B20 B80 B81 N6 N8;2.2025339;41.4606068
Institut La Bastida;;2.2164148;41.4580778
Espronceda;;2.1122239;41.5277489
Rtda. de St. Esteve;567 576;2.4369211;41.7019579
Doctor Pi i Molist - Plaça Virrei Amat;D40 D50 V29 47 N1 N6;2.1746077;41.4308416
Doctor Pi i Molist - Fabra i Puig;47 132 D40 D50 V29 N1 N6;2.174534;41.4307857
Meridiana - Pare Pérez del Pulgar;62 76 96 97 104 N3;2.1891799;41.4534353
Can Fisa;;1.9190559;41.416457
;;1.783994;41.781477
Av del Baix Llobregat - Sant Antoni Maria Claret;67 95 L10 L11 L46 L75 L85 N15;2.0801921;41.3679489
Estació Sant Andreu Comtal;;2.195185;41.4354892
Garcilaso - Meridiana;126;2.1861152;41.4229356
;;1.7800237;41.580548
Bus turístic;;2.1872527;41.399964
Ctra del Cementiri de Collserola - Ramon Llull;103 104;2.1650622;41.4733069
Pg. Bellavista - Av. 328;CF1;1.9598219;41.2744923
Av. 328 - Pg. Bellavista;CF1;1.9599421;41.2750981
Av. Diagonal - Pg. del Bosc;CF1;1.9633057;41.2758569
Av. Diagonal - Av. 326;CF1;1.9633576;41.2759781
Av. Diagonal - Av. 320;CF1;1.966665;41.2768245
Av. Diagonal - Av. 311;CF1;1.9665659;41.2768849
Plaça Estació;CF1 L99 M5 CF2 N16 N19;1.9784395;41.2794095
Av. 317 - Av. 314;CF1;1.9651698;41.278295
Els Canyars;L95 L96 L97 E95 E97 N14;1.9840623;41.2888271
Pg. Marítim - Xile;L94 L96 CF2 N16;1.9538337;41.2651943
Els Canyars;L95 L96 L97 E95 E97 N14;1.9838547;41.2891864
Meridiana - Garbí;62 96 97 104 N3;2.1885318;41.4521112
Parc Joan Maragall;JM;2.0809479;41.3820714
Barri Nord;EP1 EP2 JM JT;2.0822115;41.3829051
Meridiana-Aragó;;2.1869871;41.4093952
Font del Bacallà;A6;2.1271031;41.4278518
BTR inicio recorrido;;-64.6576493;10.1263151
Plaça de la Pola;;2.0320874;41.5765348
Plaça de la Pola;;2.032037;41.5764827
Plaça de la Pola;;2.0329799;41.5766088
Plaça de la Pola;;2.0329062;41.5766559
Camí dels Monjos;;2.0365055;41.5810039
Camí dels Monjos;;2.0368126;41.5811273
Camí dels Monjos;;2.0367106;41.5811466
Escola d'Hosteleria;;2.0390445;41.5836084
Escola d'Hosteleria;;2.0389965;41.5836071
Escola d'Hosteleria;;2.0390739;41.58338
Residència Torre Mossèn Homs;;2.0408779;41.5837271
Residència Torre Mossèn Homs;;2.0408071;41.5837051
Institut Blanxart;;2.0284095;41.5714086
Institut Blanxart;;2.0285481;41.5715672
Institut Blanxart;;2.0284963;41.5713583
Institut Blanxart;;2.0284558;41.5715932
CAP Nord;;2.0298391;41.5731918
CAP Nord;;2.0299721;41.5732292
CAP Nord;;2.0298946;41.5731368
CAP Nord;;2.0300004;41.5730981
Plaça Catalunya;;2.0266646;41.5667745
Plaça Catalunya;;2.0265868;41.566805
Miquel Vives;;2.0270364;41.564962
Plaça Catalunya;;2.0267271;41.5667626
Plaça Catalunya;;2.0265397;41.5668184
Plaça Catalunya;;2.0242814;41.5666861
Plaça Catalunya;;2.0250214;41.5673205
Plaça Catalunya;;2.0243476;41.5666438
Plaça Catalunya;;2.0249367;41.5673494
Mercat Nou;;2.027189;41.5699808
Mercat Nou;;2.0273347;41.570151
Mercat Nou;;2.0271237;41.5700203
Mercat Nou;;2.0274277;41.5701066
Mercat;;2.0077794;41.5634214
Plaça Didó;;2.0101584;41.5642793
Creu Gran;;2.014763;41.5659341
Vallparadís Universitat;;2.0194682;41.564071
Vallparadís Universitat;;2.0194326;41.5641187
Doctor Robert;;2.0171966;41.5631944
Creu Gran;;2.014775;41.5659162
Mercat;;2.0079899;41.5632754
Doctor Robert;;2.0166825;41.562749
Mercat;;2.0079542;41.5632793
Creu Gran;;2.0161905;41.5663754
Creu Gran;;2.0148473;41.5661643
Doctor Robert;;2.0165891;41.5627935
Doctor Robert;;2.0171402;41.5635453
Doctor Robert;;2.0172229;41.5631329
Doctor Robert;;2.0171429;41.5634615
Campus Universitari;;2.0215006;41.5639866
Campus Universitari;;2.0214883;41.563911
Vallparadís Universitat;;2.0188734;41.5635146
Campus Universitari;;2.0208948;41.564184
Campus Universitari;;2.0213679;41.5639664
Vallparadís Universitat;;2.0188627;41.563643
Vallparadís Universitat;;2.01885;41.5635846
Plaça Didó;;2.0101139;41.5642285
Vallparadís Universitat;;2.01894;41.5635988
Creu Gran;;2.0148684;41.5661693
Creu Gran;;2.0162144;41.5663751
Campus Universitari;;2.0209455;41.5641781
Campus Universitari;;2.0213508;41.5640284
Vilardell;;2.0384215;41.5573595
Santa Marta;;2.0321752;41.5594907
Santa Marta;;2.0320811;41.559205
Santa Marta;;2.0322693;41.5581509
Països Catalans;;2.0288506;41.5592213
Països Catalans;;2.0283447;41.5588208
Vapor Universitari;;2.0255628;41.5587233
Vapor Universitari;;2.0237198;41.5592448
Vapor Universitari;;2.0247643;41.5588193
Llac Vallparadís;;2.0218965;41.557859
Llac Vallparadís;;2.0222361;41.5574825
Llac Vallparadís;;2.0205843;41.5573504
Vilardell;;2.0384682;41.5574011
Vilardell;;2.0385272;41.5572298
Montserrat;;2.0352578;41.5578451
Montserrat;;2.0353093;41.5578629
Montserrat;;2.0353606;41.557591
Santa Marta;;2.032223;41.5594729
Santa Marta;;2.0320252;41.5591545
Santa Marta;;2.0323218;41.5581958
Santa Marta;;2.0307264;41.5582181
Països Catalans;;2.028913;41.5592277
Països Catalans;;2.0290637;41.5588076
Països Catalans;;2.028077;41.5584882
